
Execution at 2020-03-10 19:12:50.523537
---------------------------------------
read_csv                       | 7.712e-04 s | Records: 3
show_rentals                   | 6.193e-03 s | Records: 0
show_rentals                   | 5.999e-03 s | Records: 0
show_rentals                   | 6.153e-03 s | Records: 0
show_rentals                   | 7.048e-03 s | Records: 0
show_rentals                   | 7.443e-03 s | Records: 0
show_rentals                   | 1.753e-02 s | Records: 0
show_rentals                   | 1.641e-02 s | Records: 0
show_rentals                   | 5.380e-03 s | Records: 0
show_rentals                   | 5.320e-03 s | Records: 0
show_rentals                   | 1.511e-02 s | Records: 0
show_rentals                   | 1.575e-02 s | Records: 0
show_rentals                   | 5.158e-03 s | Records: 0
show_rentals                   | 6.451e-03 s | Records: 1
show_rentals                   | 5.294e-03 s | Records: 0
show_rentals                   | 1.741e-02 s | Records: 0
show_rentals                   | 1.051e-02 s | Records: 1
show_rentals                   | 1.048e-02 s | Records: 1
show_rentals                   | 9.850e-03 s | Records: 1
show_rentals                   | 7.454e-03 s | Records: 0
show_rentals                   | 7.901e-03 s | Records: 0
show_rentals                   | 7.688e-03 s | Records: 0
show_rentals                   | 7.704e-03 s | Records: 0
show_rentals                   | 2.799e-02 s | Records: 0
show_rentals                   | 9.868e-03 s | Records: 1
show_rentals                   | 1.137e-02 s | Records: 2
show_rentals                   | 1.966e-02 s | Records: 1
show_rentals                   | 1.364e-02 s | Records: 3
show_rentals                   | 2.066e-02 s | Records: 1
show_rentals                   | 1.068e-02 s | Records: 1
show_rentals                   | 1.819e-02 s | Records: 0
show_rentals                   | 1.919e-02 s | Records: 0
show_rentals                   | 7.814e-03 s | Records: 0
show_rentals                   | 7.470e-03 s | Records: 0
show_rentals                   | 7.658e-03 s | Records: 0
show_rentals                   | 2.040e-02 s | Records: 1
show_rentals                   | 6.389e-03 s | Records: 0
show_rentals                   | 5.996e-03 s | Records: 0
show_rentals                   | 1.751e-02 s | Records: 0
show_rentals                   | 7.076e-03 s | Records: 0
show_rentals                   | 7.470e-03 s | Records: 0
show_rentals                   | 7.041e-03 s | Records: 0
show_rentals                   | 1.729e-02 s | Records: 0
show_rentals                   | 1.787e-02 s | Records: 0
show_rentals                   | 1.770e-02 s | Records: 0
show_rentals                   | 7.556e-03 s | Records: 0
show_rentals                   | 9.839e-03 s | Records: 1
show_rentals                   | 7.580e-03 s | Records: 0
show_rentals                   | 2.079e-02 s | Records: 1
show_rentals                   | 1.704e-02 s | Records: 0
show_rentals                   | 5.202e-03 s | Records: 0
show_rentals                   | 1.535e-02 s | Records: 1
show_rentals                   | 5.374e-03 s | Records: 0
show_rentals                   | 1.675e-02 s | Records: 0
show_rentals                   | 5.463e-03 s | Records: 0
show_rentals                   | 5.341e-03 s | Records: 0
show_rentals                   | 5.475e-03 s | Records: 0
show_rentals                   | 6.133e-03 s | Records: 0
show_rentals                   | 1.836e-02 s | Records: 1
show_rentals                   | 1.902e-02 s | Records: 0
show_rentals                   | 2.305e-02 s | Records: 1
show_rentals                   | 1.955e-02 s | Records: 0
show_rentals                   | 2.243e-02 s | Records: 1
show_rentals                   | 2.019e-02 s | Records: 0
show_rentals                   | 2.429e-02 s | Records: 2
show_rentals                   | 9.206e-03 s | Records: 0
show_rentals                   | 1.080e-02 s | Records: 1
show_rentals                   | 2.159e-02 s | Records: 1
show_rentals                   | 1.992e-02 s | Records: 0
show_rentals                   | 1.923e-02 s | Records: 0
show_rentals                   | 9.123e-03 s | Records: 0
show_rentals                   | 8.676e-03 s | Records: 0
show_rentals                   | 8.498e-03 s | Records: 0
show_rentals                   | 1.877e-02 s | Records: 0
show_rentals                   | 8.617e-03 s | Records: 0
show_rentals                   | 1.897e-02 s | Records: 0
show_rentals                   | 1.879e-02 s | Records: 0
show_rentals                   | 7.301e-03 s | Records: 0
show_rentals                   | 1.793e-02 s | Records: 0
show_rentals                   | 1.708e-02 s | Records: 0
show_rentals                   | 1.821e-02 s | Records: 0
show_rentals                   | 1.848e-02 s | Records: 0
show_rentals                   | 7.760e-03 s | Records: 0
show_rentals                   | 1.818e-02 s | Records: 0
show_rentals                   | 1.682e-02 s | Records: 0
show_rentals                   | 1.773e-02 s | Records: 0
show_rentals                   | 1.760e-02 s | Records: 0
show_rentals                   | 6.858e-03 s | Records: 0
show_rentals                   | 8.108e-03 s | Records: 1
show_rentals                   | 6.016e-03 s | Records: 0
show_rentals                   | 1.633e-02 s | Records: 0
show_rentals                   | 6.619e-03 s | Records: 0
show_rentals                   | 1.621e-02 s | Records: 0
show_rentals                   | 6.341e-03 s | Records: 1
show_rentals                   | 1.590e-02 s | Records: 0
show_rentals                   | 4.704e-03 s | Records: 0
show_rentals                   | 4.801e-03 s | Records: 0
show_rentals                   | 2.026e-02 s | Records: 2
show_rentals                   | 6.843e-03 s | Records: 0
show_rentals                   | 1.670e-02 s | Records: 0
show_rentals                   | 1.684e-02 s | Records: 0
show_rentals                   | 7.586e-03 s | Records: 0
show_rentals                   | 2.919e-02 s | Records: 0
show_rentals                   | 1.961e-02 s | Records: 1
show_rentals                   | 8.772e-03 s | Records: 1
show_rentals                   | 1.867e-02 s | Records: 0
show_rentals                   | 1.949e-02 s | Records: 1
show_rentals                   | 2.038e-02 s | Records: 1
show_rentals                   | 1.845e-02 s | Records: 0
show_rentals                   | 1.879e-02 s | Records: 1
show_rentals                   | 7.519e-03 s | Records: 0
show_rentals                   | 1.767e-02 s | Records: 0
show_rentals                   | 2.008e-02 s | Records: 1
show_rentals                   | 1.867e-02 s | Records: 0
show_rentals                   | 7.649e-03 s | Records: 0
show_rentals                   | 1.699e-02 s | Records: 0
show_rentals                   | 1.721e-02 s | Records: 0
show_rentals                   | 8.927e-03 s | Records: 1
show_rentals                   | 7.623e-03 s | Records: 0
show_rentals                   | 1.785e-02 s | Records: 0
show_rentals                   | 9.016e-03 s | Records: 1
show_rentals                   | 1.765e-02 s | Records: 0
show_rentals                   | 1.693e-02 s | Records: 0
show_rentals                   | 1.687e-02 s | Records: 0
show_rentals                   | 2.870e-02 s | Records: 0
show_rentals                   | 1.707e-02 s | Records: 0
show_rentals                   | 1.720e-02 s | Records: 0
show_rentals                   | 6.982e-03 s | Records: 0
show_rentals                   | 1.772e-02 s | Records: 0
show_rentals                   | 7.789e-03 s | Records: 0
show_rentals                   | 7.528e-03 s | Records: 0
show_rentals                   | 1.940e-02 s | Records: 1
show_rentals                   | 1.857e-02 s | Records: 0
show_rentals                   | 7.447e-03 s | Records: 0
show_rentals                   | 9.031e-03 s | Records: 1
show_rentals                   | 7.950e-03 s | Records: 0
show_rentals                   | 1.858e-02 s | Records: 0
show_rentals                   | 1.788e-02 s | Records: 0
show_rentals                   | 8.584e-03 s | Records: 0
show_rentals                   | 1.688e-02 s | Records: 0
show_rentals                   | 2.878e-02 s | Records: 0
show_rentals                   | 1.808e-02 s | Records: 0
show_rentals                   | 7.726e-03 s | Records: 0
show_rentals                   | 1.175e-02 s | Records: 2
show_rentals                   | 8.749e-03 s | Records: 1
show_rentals                   | 7.574e-03 s | Records: 0
show_rentals                   | 9.754e-03 s | Records: 1
show_rentals                   | 1.710e-02 s | Records: 0
show_rentals                   | 2.490e-02 s | Records: 2
show_rentals                   | 7.452e-03 s | Records: 0
show_rentals                   | 1.819e-02 s | Records: 0
show_rentals                   | 1.779e-02 s | Records: 0
show_rentals                   | 1.688e-02 s | Records: 0
show_rentals                   | 1.944e-02 s | Records: 1
show_rentals                   | 1.724e-02 s | Records: 0
show_rentals                   | 2.682e-02 s | Records: 0
show_rentals                   | 6.465e-03 s | Records: 0
show_rentals                   | 6.883e-03 s | Records: 0
show_rentals                   | 1.991e-02 s | Records: 1
show_rentals                   | 2.255e-02 s | Records: 2
show_rentals                   | 8.815e-03 s | Records: 1
show_rentals                   | 7.876e-03 s | Records: 0
show_rentals                   | 1.863e-02 s | Records: 0
show_rentals                   | 7.587e-03 s | Records: 0
show_rentals                   | 2.021e-02 s | Records: 1
show_rentals                   | 7.602e-03 s | Records: 0
show_rentals                   | 7.398e-03 s | Records: 0
show_rentals                   | 1.780e-02 s | Records: 0
show_rentals                   | 1.757e-02 s | Records: 0
show_rentals                   | 7.572e-03 s | Records: 0
show_rentals                   | 6.971e-03 s | Records: 0
show_rentals                   | 1.920e-02 s | Records: 1
show_rentals                   | 7.010e-03 s | Records: 0
show_rentals                   | 1.708e-02 s | Records: 0
show_rentals                   | 1.704e-02 s | Records: 0
show_rentals                   | 7.752e-03 s | Records: 0
show_rentals                   | 2.057e-02 s | Records: 1
show_rentals                   | 1.840e-02 s | Records: 0
show_rentals                   | 1.683e-02 s | Records: 0
show_rentals                   | 1.763e-02 s | Records: 1
show_rentals                   | 1.673e-02 s | Records: 1
show_rentals                   | 1.565e-02 s | Records: 0
show_rentals                   | 5.819e-03 s | Records: 0
show_rentals                   | 1.798e-02 s | Records: 1
show_rentals                   | 1.981e-02 s | Records: 2
show_rentals                   | 1.998e-02 s | Records: 1
show_rentals                   | 7.377e-03 s | Records: 0
show_rentals                   | 7.994e-03 s | Records: 0
show_rentals                   | 7.679e-03 s | Records: 0
show_rentals                   | 1.799e-02 s | Records: 0
show_rentals                   | 7.612e-03 s | Records: 0
show_rentals                   | 7.947e-03 s | Records: 0
show_rentals                   | 2.033e-02 s | Records: 1
show_rentals                   | 2.006e-02 s | Records: 1
show_rentals                   | 1.968e-02 s | Records: 1
show_rentals                   | 1.807e-02 s | Records: 0
show_rentals                   | 1.593e-02 s | Records: 0
show_rentals                   | 1.816e-02 s | Records: 0
show_rentals                   | 7.395e-03 s | Records: 0
show_rentals                   | 1.639e-02 s | Records: 0
show_rentals                   | 5.374e-03 s | Records: 0
show_rentals                   | 4.866e-03 s | Records: 0
show_rentals                   | 4.754e-03 s | Records: 0
show_rentals                   | 4.490e-03 s | Records: 0
show_rentals                   | 1.583e-02 s | Records: 0
show_rentals                   | 1.645e-02 s | Records: 0
show_rentals                   | 1.851e-02 s | Records: 1
show_rentals                   | 5.435e-03 s | Records: 1
show_rentals                   | 4.632e-03 s | Records: 0
show_rentals                   | 1.596e-02 s | Records: 0
show_rentals                   | 1.637e-02 s | Records: 0
show_rentals                   | 2.912e-02 s | Records: 0
show_rentals                   | 1.741e-02 s | Records: 0
show_rentals                   | 7.800e-03 s | Records: 1
show_rentals                   | 8.562e-03 s | Records: 1
show_rentals                   | 1.683e-02 s | Records: 0
show_rentals                   | 4.913e-03 s | Records: 0
show_rentals                   | 1.669e-02 s | Records: 0
show_rentals                   | 1.686e-02 s | Records: 0
show_rentals                   | 1.677e-02 s | Records: 0
show_rentals                   | 1.782e-02 s | Records: 0
show_rentals                   | 1.698e-02 s | Records: 0
show_rentals                   | 1.733e-02 s | Records: 0
show_rentals                   | 1.785e-02 s | Records: 0
show_rentals                   | 6.188e-03 s | Records: 0
show_rentals                   | 5.471e-03 s | Records: 0
show_rentals                   | 4.864e-03 s | Records: 0
show_rentals                   | 5.324e-03 s | Records: 0
show_rentals                   | 4.886e-03 s | Records: 0
show_rentals                   | 1.624e-02 s | Records: 0
show_rentals                   | 6.317e-03 s | Records: 0
show_rentals                   | 1.825e-02 s | Records: 0
show_rentals                   | 6.435e-03 s | Records: 0
show_rentals                   | 1.064e-02 s | Records: 1
show_rentals                   | 1.762e-02 s | Records: 0
show_rentals                   | 1.938e-02 s | Records: 1
show_rentals                   | 2.056e-02 s | Records: 1
show_rentals                   | 1.853e-02 s | Records: 0
show_rentals                   | 1.890e-02 s | Records: 0
show_rentals                   | 1.944e-02 s | Records: 0
show_rentals                   | 9.656e-03 s | Records: 0
show_rentals                   | 1.280e-02 s | Records: 1
show_rentals                   | 2.349e-02 s | Records: 2
show_rentals                   | 9.109e-03 s | Records: 0
show_rentals                   | 7.934e-03 s | Records: 0
show_rentals                   | 8.095e-03 s | Records: 0
show_rentals                   | 8.121e-03 s | Records: 0
show_rentals                   | 1.950e-02 s | Records: 0
show_rentals                   | 2.952e-02 s | Records: 0
show_rentals                   | 1.967e-02 s | Records: 0
show_rentals                   | 8.165e-03 s | Records: 0
show_rentals                   | 9.078e-03 s | Records: 0
show_rentals                   | 1.060e-02 s | Records: 1
show_rentals                   | 8.684e-03 s | Records: 0
show_rentals                   | 1.001e-02 s | Records: 1
show_rentals                   | 7.527e-03 s | Records: 0
show_rentals                   | 7.888e-03 s | Records: 0
show_rentals                   | 8.087e-03 s | Records: 0
show_rentals                   | 7.832e-03 s | Records: 0
show_rentals                   | 8.662e-03 s | Records: 0
show_rentals                   | 9.862e-03 s | Records: 0
show_rentals                   | 8.739e-03 s | Records: 0
show_rentals                   | 1.197e-02 s | Records: 0
show_rentals                   | 9.076e-03 s | Records: 0
show_rentals                   | 2.032e-02 s | Records: 0
show_rentals                   | 7.788e-03 s | Records: 0
show_rentals                   | 1.846e-02 s | Records: 0
show_rentals                   | 5.591e-03 s | Records: 0
show_rentals                   | 5.646e-03 s | Records: 0
show_rentals                   | 5.509e-03 s | Records: 0
show_rentals                   | 5.925e-03 s | Records: 0
show_rentals                   | 5.221e-03 s | Records: 0
show_rentals                   | 5.203e-03 s | Records: 0
show_rentals                   | 5.114e-03 s | Records: 0
show_rentals                   | 6.782e-03 s | Records: 1
show_rentals                   | 5.151e-03 s | Records: 0
show_rentals                   | 5.381e-03 s | Records: 0
show_rentals                   | 4.935e-03 s | Records: 0
show_rentals                   | 1.565e-02 s | Records: 0
show_rentals                   | 5.363e-03 s | Records: 0
show_rentals                   | 5.131e-03 s | Records: 0
show_rentals                   | 6.233e-03 s | Records: 1
show_rentals                   | 5.175e-03 s | Records: 0
show_rentals                   | 4.930e-03 s | Records: 0
show_rentals                   | 5.161e-03 s | Records: 0
show_rentals                   | 8.981e-03 s | Records: 2
show_rentals                   | 5.544e-03 s | Records: 0
show_rentals                   | 2.648e-02 s | Records: 0
show_rentals                   | 5.400e-03 s | Records: 0
show_rentals                   | 5.594e-03 s | Records: 0
show_rentals                   | 9.263e-03 s | Records: 1
show_rentals                   | 5.740e-03 s | Records: 0
show_rentals                   | 5.693e-03 s | Records: 0
show_rentals                   | 7.330e-03 s | Records: 1
show_rentals                   | 1.602e-02 s | Records: 0
show_rentals                   | 5.835e-03 s | Records: 0
show_rentals                   | 5.303e-03 s | Records: 0
show_rentals                   | 1.592e-02 s | Records: 0
show_rentals                   | 6.198e-03 s | Records: 1
show_rentals                   | 5.239e-03 s | Records: 0
show_rentals                   | 1.621e-02 s | Records: 0
show_rentals                   | 5.390e-03 s | Records: 0
show_rentals                   | 1.500e-02 s | Records: 0
show_rentals                   | 1.785e-02 s | Records: 1
show_rentals                   | 8.036e-03 s | Records: 0
show_rentals                   | 8.853e-03 s | Records: 0
show_rentals                   | 8.500e-03 s | Records: 0
show_rentals                   | 8.116e-03 s | Records: 0
show_rentals                   | 1.013e-02 s | Records: 1
show_rentals                   | 1.019e-02 s | Records: 1
show_rentals                   | 7.628e-03 s | Records: 0
show_rentals                   | 8.456e-03 s | Records: 0
show_rentals                   | 1.858e-02 s | Records: 0
show_rentals                   | 7.773e-03 s | Records: 0
show_rentals                   | 9.375e-03 s | Records: 1
show_rentals                   | 8.472e-03 s | Records: 0
show_rentals                   | 7.944e-03 s | Records: 0
show_rentals                   | 1.749e-02 s | Records: 0
show_rentals                   | 8.113e-03 s | Records: 0
show_rentals                   | 7.737e-03 s | Records: 0
show_rentals                   | 1.881e-02 s | Records: 0
show_rentals                   | 8.375e-03 s | Records: 0
show_rentals                   | 1.278e-02 s | Records: 1
show_rentals                   | 8.449e-03 s | Records: 0
show_rentals                   | 9.437e-03 s | Records: 0
show_rentals                   | 9.685e-03 s | Records: 0
show_rentals                   | 8.369e-03 s | Records: 0
show_rentals                   | 9.517e-03 s | Records: 0
show_rentals                   | 8.669e-03 s | Records: 0
show_rentals                   | 9.331e-03 s | Records: 0
show_rentals                   | 9.850e-03 s | Records: 0
show_rentals                   | 1.325e-02 s | Records: 1
show_rentals                   | 7.856e-03 s | Records: 0
show_rentals                   | 8.579e-03 s | Records: 0
show_rentals                   | 9.560e-03 s | Records: 0
show_rentals                   | 2.132e-02 s | Records: 2
show_rentals                   | 7.305e-03 s | Records: 0
show_rentals                   | 8.318e-03 s | Records: 1
show_rentals                   | 5.335e-03 s | Records: 0
show_rentals                   | 1.529e-02 s | Records: 0
show_rentals                   | 1.727e-02 s | Records: 1
show_rentals                   | 5.741e-03 s | Records: 0
show_rentals                   | 1.638e-02 s | Records: 0
show_rentals                   | 5.759e-03 s | Records: 0
show_rentals                   | 1.600e-02 s | Records: 0
show_rentals                   | 1.844e-02 s | Records: 0
show_rentals                   | 8.361e-03 s | Records: 0
show_rentals                   | 1.879e-02 s | Records: 0
show_rentals                   | 1.219e-02 s | Records: 1
show_rentals                   | 8.645e-03 s | Records: 0
show_rentals                   | 1.257e-02 s | Records: 0
show_rentals                   | 1.354e-02 s | Records: 2
show_rentals                   | 9.072e-03 s | Records: 0
show_rentals                   | 3.061e-02 s | Records: 0
show_rentals                   | 9.231e-03 s | Records: 0
show_rentals                   | 1.043e-02 s | Records: 1
show_rentals                   | 8.130e-03 s | Records: 0
show_rentals                   | 7.922e-03 s | Records: 0
show_rentals                   | 8.116e-03 s | Records: 0
show_rentals                   | 1.972e-02 s | Records: 0
show_rentals                   | 2.044e-02 s | Records: 0
show_rentals                   | 1.002e-02 s | Records: 0
show_rentals                   | 1.725e-02 s | Records: 1
show_rentals                   | 1.009e-02 s | Records: 0
show_rentals                   | 1.038e-02 s | Records: 1
show_rentals                   | 3.025e-02 s | Records: 1
show_rentals                   | 8.202e-03 s | Records: 0
show_rentals                   | 8.039e-03 s | Records: 0
show_rentals                   | 7.379e-03 s | Records: 0
show_rentals                   | 1.804e-02 s | Records: 0
show_rentals                   | 6.870e-03 s | Records: 0
show_rentals                   | 6.891e-03 s | Records: 0
show_rentals                   | 6.428e-03 s | Records: 0
show_rentals                   | 2.035e-02 s | Records: 1
show_rentals                   | 1.909e-02 s | Records: 0
show_rentals                   | 1.043e-02 s | Records: 1
show_rentals                   | 7.060e-03 s | Records: 0
show_rentals                   | 6.295e-03 s | Records: 0
show_rentals                   | 5.701e-03 s | Records: 0
show_rentals                   | 6.381e-03 s | Records: 0
show_rentals                   | 7.036e-03 s | Records: 0
show_rentals                   | 2.042e-02 s | Records: 1
show_rentals                   | 8.373e-03 s | Records: 0
show_rentals                   | 7.830e-03 s | Records: 0
show_rentals                   | 1.096e-02 s | Records: 1
show_rentals                   | 6.390e-03 s | Records: 0
show_rentals                   | 8.180e-03 s | Records: 0
show_rentals                   | 1.710e-02 s | Records: 0
show_rentals                   | 7.001e-03 s | Records: 0
show_rentals                   | 1.770e-02 s | Records: 0
show_rentals                   | 1.906e-02 s | Records: 1
show_rentals                   | 2.222e-02 s | Records: 1
show_rentals                   | 7.840e-03 s | Records: 0
show_rentals                   | 8.360e-03 s | Records: 0
show_rentals                   | 8.360e-03 s | Records: 0
show_rentals                   | 1.908e-02 s | Records: 0
show_rentals                   | 2.155e-02 s | Records: 1
show_rentals                   | 1.067e-02 s | Records: 1
show_rentals                   | 1.145e-02 s | Records: 1
show_rentals                   | 8.696e-03 s | Records: 0
show_rentals                   | 8.914e-03 s | Records: 0
show_rentals                   | 9.573e-03 s | Records: 0
show_rentals                   | 7.969e-03 s | Records: 0
show_rentals                   | 1.780e-02 s | Records: 0
show_rentals                   | 1.967e-02 s | Records: 1
show_rentals                   | 8.889e-03 s | Records: 1
show_rentals                   | 5.622e-03 s | Records: 0
show_rentals                   | 1.597e-02 s | Records: 0
show_rentals                   | 6.701e-03 s | Records: 0
show_rentals                   | 5.795e-03 s | Records: 0
show_rentals                   | 7.059e-03 s | Records: 0
show_rentals                   | 5.774e-03 s | Records: 0
show_rentals                   | 5.653e-03 s | Records: 0
show_rentals                   | 5.662e-03 s | Records: 0
show_rentals                   | 6.082e-03 s | Records: 0
show_rentals                   | 7.047e-03 s | Records: 1
show_rentals                   | 6.096e-03 s | Records: 0
show_rentals                   | 8.432e-03 s | Records: 2
show_rentals                   | 1.637e-02 s | Records: 0
show_rentals                   | 5.140e-03 s | Records: 0
show_rentals                   | 5.130e-03 s | Records: 0
show_rentals                   | 5.035e-03 s | Records: 0
show_rentals                   | 6.575e-03 s | Records: 1
show_rentals                   | 6.732e-03 s | Records: 1
show_rentals                   | 5.396e-03 s | Records: 0
show_rentals                   | 5.787e-03 s | Records: 0
show_rentals                   | 1.692e-02 s | Records: 0
show_rentals                   | 6.869e-03 s | Records: 0
show_rentals                   | 7.433e-03 s | Records: 0
show_rentals                   | 8.114e-03 s | Records: 0
show_rentals                   | 7.794e-03 s | Records: 0
show_rentals                   | 2.915e-02 s | Records: 0
show_rentals                   | 1.152e-02 s | Records: 1
show_rentals                   | 1.784e-02 s | Records: 0
show_rentals                   | 1.775e-02 s | Records: 0
show_rentals                   | 1.815e-02 s | Records: 0
show_rentals                   | 6.740e-03 s | Records: 0
show_rentals                   | 6.551e-03 s | Records: 0
show_rentals                   | 7.169e-03 s | Records: 0
show_rentals                   | 6.742e-03 s | Records: 0
show_rentals                   | 5.642e-03 s | Records: 0
show_rentals                   | 6.679e-03 s | Records: 1
show_rentals                   | 5.512e-03 s | Records: 0
show_rentals                   | 1.529e-02 s | Records: 0
show_rentals                   | 1.527e-02 s | Records: 0
show_rentals                   | 7.367e-03 s | Records: 1
show_rentals                   | 5.100e-03 s | Records: 0
show_rentals                   | 5.021e-03 s | Records: 0
show_rentals                   | 5.536e-03 s | Records: 0
show_rentals                   | 1.618e-02 s | Records: 0
show_rentals                   | 5.307e-03 s | Records: 0
show_rentals                   | 5.280e-03 s | Records: 0
show_rentals                   | 5.064e-03 s | Records: 0
show_rentals                   | 5.029e-03 s | Records: 0
show_rentals                   | 5.008e-03 s | Records: 0
show_rentals                   | 8.418e-03 s | Records: 2
show_rentals                   | 2.888e-02 s | Records: 1
show_rentals                   | 1.645e-02 s | Records: 0
show_rentals                   | 1.599e-02 s | Records: 0
show_rentals                   | 5.261e-03 s | Records: 0
show_rentals                   | 8.964e-03 s | Records: 1
show_rentals                   | 7.819e-03 s | Records: 1
show_rentals                   | 1.791e-02 s | Records: 1
show_rentals                   | 6.094e-03 s | Records: 0
show_rentals                   | 5.197e-03 s | Records: 0
show_rentals                   | 5.088e-03 s | Records: 0
show_rentals                   | 6.786e-03 s | Records: 1
show_rentals                   | 5.566e-03 s | Records: 0
show_rentals                   | 5.589e-03 s | Records: 0
show_rentals                   | 4.965e-03 s | Records: 0
show_rentals                   | 5.280e-03 s | Records: 0
show_rentals                   | 5.182e-03 s | Records: 0
show_rentals                   | 5.039e-03 s | Records: 0
show_rentals                   | 1.723e-02 s | Records: 2
show_rentals                   | 6.824e-03 s | Records: 1
show_rentals                   | 5.179e-03 s | Records: 0
show_rentals                   | 5.078e-03 s | Records: 0
show_rentals                   | 1.573e-02 s | Records: 0
show_rentals                   | 5.476e-03 s | Records: 0
show_rentals                   | 5.571e-03 s | Records: 0
show_rentals                   | 6.053e-03 s | Records: 0
show_rentals                   | 6.317e-03 s | Records: 0
show_rentals                   | 5.322e-03 s | Records: 0
show_rentals                   | 7.964e-03 s | Records: 1
show_rentals                   | 5.594e-03 s | Records: 0
show_rentals                   | 5.658e-03 s | Records: 0
show_rentals                   | 5.252e-03 s | Records: 0
show_rentals                   | 2.648e-02 s | Records: 0
show_rentals                   | 6.362e-03 s | Records: 1
show_rentals                   | 4.967e-03 s | Records: 0
show_rentals                   | 1.521e-02 s | Records: 0
show_rentals                   | 1.541e-02 s | Records: 0
show_rentals                   | 4.804e-03 s | Records: 0
show_rentals                   | 1.553e-02 s | Records: 0
show_rentals                   | 1.637e-02 s | Records: 0
show_rentals                   | 1.615e-02 s | Records: 0
show_rentals                   | 5.534e-03 s | Records: 0
show_rentals                   | 1.729e-02 s | Records: 0
show_rentals                   | 6.126e-03 s | Records: 0
show_rentals                   | 6.095e-03 s | Records: 0
show_rentals                   | 5.404e-03 s | Records: 0
show_rentals                   | 1.572e-02 s | Records: 0
show_rentals                   | 5.631e-03 s | Records: 0
show_rentals                   | 1.479e-02 s | Records: 0
show_rentals                   | 1.714e-02 s | Records: 1
show_rentals                   | 5.861e-03 s | Records: 0
show_rentals                   | 6.563e-03 s | Records: 0
show_rentals                   | 5.949e-03 s | Records: 0
show_rentals                   | 5.583e-03 s | Records: 0
show_rentals                   | 1.869e-02 s | Records: 0
show_rentals                   | 6.698e-03 s | Records: 0
show_rentals                   | 5.684e-03 s | Records: 0
show_rentals                   | 1.723e-02 s | Records: 0
show_rentals                   | 6.369e-03 s | Records: 0
show_rentals                   | 6.155e-03 s | Records: 0
show_rentals                   | 1.979e-02 s | Records: 2
show_rentals                   | 1.922e-02 s | Records: 1
show_rentals                   | 1.570e-02 s | Records: 0
show_rentals                   | 1.536e-02 s | Records: 0
show_rentals                   | 1.639e-02 s | Records: 0
show_rentals                   | 3.646e-02 s | Records: 2
show_rentals                   | 9.112e-03 s | Records: 0
show_rentals                   | 1.014e-02 s | Records: 0
show_rentals                   | 2.026e-02 s | Records: 1
show_rentals                   | 1.055e-02 s | Records: 1
show_rentals                   | 8.214e-03 s | Records: 0
show_rentals                   | 9.961e-03 s | Records: 0
show_rentals                   | 8.803e-03 s | Records: 0
show_rentals                   | 1.109e-02 s | Records: 1
show_rentals                   | 7.567e-03 s | Records: 0
show_rentals                   | 7.946e-03 s | Records: 0
show_rentals                   | 7.652e-03 s | Records: 0
show_rentals                   | 8.097e-03 s | Records: 0
show_rentals                   | 8.195e-03 s | Records: 0
show_rentals                   | 8.948e-03 s | Records: 0
show_rentals                   | 8.775e-03 s | Records: 0
show_rentals                   | 1.215e-02 s | Records: 1
show_rentals                   | 1.056e-02 s | Records: 1
show_rentals                   | 1.021e-02 s | Records: 0
show_rentals                   | 7.831e-03 s | Records: 0
show_rentals                   | 2.481e-02 s | Records: 1
show_rentals                   | 1.737e-02 s | Records: 0
show_rentals                   | 9.040e-03 s | Records: 0
show_rentals                   | 7.629e-03 s | Records: 0
show_rentals                   | 7.765e-03 s | Records: 0
show_rentals                   | 8.904e-03 s | Records: 0
show_rentals                   | 8.498e-03 s | Records: 0
show_rentals                   | 8.597e-03 s | Records: 0
show_rentals                   | 1.442e-02 s | Records: 2
show_rentals                   | 1.155e-02 s | Records: 1
show_rentals                   | 9.172e-03 s | Records: 0
show_rentals                   | 1.853e-02 s | Records: 0
show_rentals                   | 1.843e-02 s | Records: 0
show_rentals                   | 1.920e-02 s | Records: 0
show_rentals                   | 8.356e-03 s | Records: 0
show_rentals                   | 9.047e-03 s | Records: 0
show_rentals                   | 9.968e-03 s | Records: 0
show_rentals                   | 1.009e-02 s | Records: 0
show_rentals                   | 1.259e-02 s | Records: 1
show_rentals                   | 2.131e-02 s | Records: 2
show_rentals                   | 8.345e-03 s | Records: 1
show_rentals                   | 1.935e-02 s | Records: 1
show_rentals                   | 1.815e-02 s | Records: 0
show_rentals                   | 2.168e-02 s | Records: 2
show_rentals                   | 8.812e-03 s | Records: 1
show_rentals                   | 5.936e-03 s | Records: 0
show_rentals                   | 1.627e-02 s | Records: 0
show_rentals                   | 1.618e-02 s | Records: 0
show_rentals                   | 5.276e-03 s | Records: 0
show_rentals                   | 1.998e-02 s | Records: 1
show_rentals                   | 9.103e-03 s | Records: 0
