rental_id,product_id,customer_id,amount,time,price,total
rnt0570,prd772,user0570,39,236,391,3598764
rnt0571,prd7824,user0571,100,192,31,595200
rnt0572,prd8674,user0572,95,78,262,1941420
rnt0573,prd9945,user0573,39,64,96,239616
rnt0574,prd683,user0574,36,136,387,1894752
rnt0575,prd4457,user0575,18,94,203,343476
rnt0576,prd3713,user0576,59,330,131,2550570
rnt0577,prd1446,user0577,11,149,151,247489
rnt0578,prd2883,user0578,73,239,383,6682201
rnt0579,prd9445,user0579,84,182,149,2277912
rnt0580,prd3149,user0580,25,353,454,4006550
rnt0581,prd3934,user0581,33,140,485,2240700
rnt0582,prd9566,user0582,60,299,402,7211880
rnt0583,prd7230,user0583,33,293,297,2871693
rnt0584,prd6275,user0584,74,112,495,4102560
rnt0585,prd7003,user0585,23,229,153,805851
rnt0586,prd1369,user0586,25,3,175,13125
rnt0587,prd6497,user0587,71,102,449,3251658
rnt0588,prd8528,user0588,93,140,169,2200380
rnt0589,prd3923,user0589,12,246,160,472320
rnt0590,prd5528,user0590,6,144,402,347328
rnt0591,prd119,user0591,95,262,129,3210810
rnt0592,prd2876,user0592,97,257,255,6356895
rnt0593,prd8104,user0593,20,207,477,1974780
rnt0594,prd6217,user0594,27,158,236,1006776
rnt0595,prd1172,user0595,9,151,304,413136
rnt0596,prd865,user0596,51,134,473,3232482
rnt0597,prd4685,user0597,97,9,163,142299
rnt0598,prd1940,user0598,28,295,244,2015440
rnt0599,prd2016,user0599,10,286,333,952380
rnt0600,prd4416,user0600,47,178,131,1095946
rnt0601,prd2241,user0601,35,282,139,1371930
rnt0602,prd8970,user0602,83,4,233,77356
rnt0603,prd1276,user0603,37,101,170,635290
rnt0604,prd7125,user0604,21,162,402,1367604
rnt0605,prd1571,user0605,29,294,108,920808
rnt0606,prd7655,user0606,75,175,375,4921875
rnt0607,prd9811,user0607,28,186,70,364560
rnt0608,prd3331,user0608,93,258,405,9717570
rnt0609,prd102,user0609,13,361,187,877591
rnt0610,prd5051,user0610,41,258,169,1787682
rnt0611,prd3259,user0611,14,112,89,139552
rnt0612,prd7368,user0612,22,117,0,0
rnt0613,prd4677,user0613,22,24,448,236544
rnt0614,prd4156,user0614,74,344,445,11327920
rnt0615,prd4481,user0615,78,48,36,134784
rnt0616,prd246,user0616,33,32,492,519552
rnt0617,prd5030,user0617,70,276,463,8945160
rnt0618,prd7501,user0618,70,126,109,961380
rnt0619,prd9712,user0619,94,316,484,14376736
rnt0620,prd6052,user0620,92,256,150,3532800
rnt0621,prd6746,user0621,86,151,315,4090590
rnt0622,prd1627,user0622,86,121,20,208120
rnt0623,prd4315,user0623,57,145,156,1289340
rnt0624,prd2895,user0624,41,243,110,1095930
rnt0625,prd725,user0625,36,319,48,551232
rnt0626,prd6682,user0626,26,212,363,2000856
rnt0627,prd6239,user0627,13,7,111,10101
rnt0628,prd3792,user0628,31,12,480,178560
rnt0629,prd5093,user0629,88,310,139,3791920
rnt0630,prd453,user0630,24,95,208,474240
rnt0631,prd660,user0631,51,338,349,6016062
rnt0632,prd8543,user0632,32,60,23,44160
rnt0633,prd2299,user0633,91,127,482,5570474
rnt0634,prd4426,user0634,56,164,402,3691968
rnt0635,prd7289,user0635,23,330,44,333960
rnt0636,prd6496,user0636,37,332,173,2125132
rnt0637,prd6934,user0637,83,3,51,12699
rnt0638,prd7678,user0638,94,108,464,4710528
rnt0639,prd6033,user0639,44,342,201,3024648
rnt0640,prd5323,user0640,74,80,261,1545120
rnt0641,prd1548,user0641,45,141,392,2487240
rnt0642,prd8384,user0642,76,330,361,9053880
rnt0643,prd1516,user0643,61,325,229,4539925
rnt0644,prd4467,user0644,29,49,126,179046
rnt0645,prd5956,user0645,49,131,374,2400706
rnt0646,prd9893,user0646,60,82,391,1923720
rnt0647,prd5513,user0647,79,83,347,2275279
rnt0648,prd5609,user0648,42,176,7,51744
rnt0649,prd6573,user0649,75,204,355,5431500
rnt0650,prd3186,user0650,72,60,302,1304640
rnt0651,prd1398,user0651,8,31,470,116560
rnt0652,prd7785,user0652,93,61,137,777201
rnt0653,prd2078,user0653,9,41,166,61254
rnt0654,prd4989,user0654,52,253,282,3709992
rnt0655,prd4284,user0655,16,209,216,722304
rnt0656,prd2655,user0656,55,25,368,506000
rnt0657,prd7308,user0657,42,291,213,2603286
rnt0658,prd2053,user0658,47,104,464,2268032
rnt0659,prd1524,user0659,80,273,405,8845200
rnt0660,prd574,user0660,70,175,40,490000
rnt0661,prd1926,user0661,98,119,379,4419898
rnt0662,prd7500,user0662,90,241,452,9803880
rnt0663,prd1507,user0663,74,44,363,1181928
rnt0664,prd403,user0664,80,312,49,1223040
rnt0665,prd4307,user0665,42,104,312,1362816
rnt0666,prd3928,user0666,46,78,161,577668
rnt0667,prd5610,user0667,72,5,185,66600
rnt0668,prd7934,user0668,74,56,337,1396528
rnt0669,prd3748,user0669,66,276,19,346104
rnt0670,prd7330,user0670,57,312,441,7842744
rnt0671,prd1115,user0671,12,102,55,67320
rnt0672,prd7006,user0672,46,20,295,271400
rnt0673,prd9008,user0673,54,168,131,1188432
rnt0674,prd410,user0674,87,177,186,2864214
rnt0675,prd6052,user0675,85,119,458,4632670
rnt0676,prd39,user0676,96,262,12,301824
rnt0677,prd6322,user0677,12,116,474,659808
rnt0678,prd6400,user0678,5,136,136,92480
rnt0679,prd1854,user0679,29,162,84,394632
rnt0680,prd8996,user0680,64,109,363,2532288
rnt0681,prd3300,user0681,44,159,337,2357652
rnt0682,prd2490,user0682,1,168,110,18480
rnt0683,prd1226,user0683,19,309,169,992199
rnt0684,prd6549,user0684,74,28,338,700336
rnt0685,prd8412,user0685,5,356,207,368460
rnt0686,prd0,user0686,30,189,336,1905120
rnt0687,prd4055,user0687,51,140,373,2663220
rnt0688,prd1666,user0688,30,289,342,2965140
rnt0689,prd9232,user0689,6,6,311,11196
rnt0690,prd2741,user0690,16,273,301,1314768
rnt0691,prd4071,user0691,32,329,54,568512
rnt0692,prd2616,user0692,74,138,422,4309464
rnt0693,prd7963,user0693,29,286,251,2081794
rnt0694,prd6018,user0694,17,154,35,91630
rnt0695,prd8913,user0695,49,22,420,452760
rnt0696,prd8259,user0696,26,195,307,1556490
rnt0697,prd350,user0697,93,327,219,6660009
rnt0698,prd7955,user0698,31,25,237,183675
rnt0699,prd197,user0699,48,123,268,1582272
rnt0700,prd8919,user0700,65,97,480,3026400
rnt0701,prd7705,user0701,35,241,322,2716070
rnt0702,prd5993,user0702,18,134,117,282204
rnt0703,prd7730,user0703,94,164,34,524144
rnt0704,prd767,user0704,99,25,149,368775
rnt0705,prd1350,user0705,42,116,316,1539552
rnt0706,prd6949,user0706,80,224,322,5770240
rnt0707,prd1254,user0707,52,65,453,1531140
rnt0708,prd4164,user0708,27,348,134,1259064
rnt0709,prd1951,user0709,29,310,438,3937620
rnt0710,prd9603,user0710,61,50,408,1244400
rnt0711,prd4511,user0711,45,91,383,1568385
rnt0712,prd7161,user0712,81,251,408,8295048
rnt0713,prd7398,user0713,69,59,58,236118
rnt0714,prd9969,user0714,68,288,355,6952320
rnt0715,prd8489,user0715,64,307,249,4892352
rnt0716,prd2245,user0716,77,31,224,534688
rnt0717,prd6825,user0717,85,185,126,1981350
rnt0718,prd4300,user0718,94,349,14,459284
rnt0719,prd8379,user0719,56,334,241,4507664
rnt0720,prd6795,user0720,32,249,138,1099584
rnt0721,prd7993,user0721,8,124,285,282720
rnt0722,prd2620,user0722,98,249,478,11664156
rnt0723,prd8899,user0723,55,261,381,5469255
rnt0724,prd6928,user0724,0,172,49,0
rnt0725,prd6053,user0725,20,184,466,1714880
rnt0726,prd4213,user0726,19,256,358,1741312
rnt0727,prd7058,user0727,33,271,402,3595086
rnt0728,prd5156,user0728,1,167,260,43420
rnt0729,prd7806,user0729,77,185,378,5384610
rnt0730,prd840,user0730,31,30,420,390600
rnt0731,prd2216,user0731,21,95,32,63840
rnt0732,prd1485,user0732,84,177,30,446040
rnt0733,prd2446,user0733,1,86,20,1720
rnt0734,prd2267,user0734,22,140,136,418880
rnt0735,prd8544,user0735,49,365,79,1412915
rnt0736,prd2639,user0736,14,177,297,735966
rnt0737,prd4732,user0737,9,173,176,274032
rnt0738,prd4491,user0738,57,341,489,9504693
rnt0739,prd5312,user0739,18,118,196,416304
rnt0740,prd2913,user0740,41,332,404,5499248
rnt0741,prd6346,user0741,76,156,406,4813536
rnt0742,prd7924,user0742,48,262,471,5923296
rnt0743,prd8324,user0743,64,24,260,399360
rnt0744,prd7410,user0744,70,86,135,812700
rnt0745,prd704,user0745,78,320,22,549120
rnt0746,prd5690,user0746,1,32,317,10144
rnt0747,prd2774,user0747,21,104,133,290472
rnt0748,prd6959,user0748,54,54,7,20412
rnt0749,prd4125,user0749,32,354,166,1880448
rnt0750,prd4055,user0750,1,332,57,18924
rnt0751,prd6045,user0751,94,340,12,383520
rnt0752,prd5700,user0752,57,39,41,91143
rnt0753,prd2907,user0753,68,89,433,2620516
rnt0754,prd2578,user0754,9,80,356,256320
rnt0755,prd2297,user0755,78,14,428,467376
rnt0756,prd4345,user0756,87,206,38,681036
rnt0757,prd8526,user0757,92,62,408,2327232
rnt0758,prd5846,user0758,89,284,160,4044160
rnt0759,prd7734,user0759,24,201,414,1997136
rnt0760,prd1184,user0760,25,159,316,1256100
rnt0761,prd9967,user0761,78,16,311,388128
rnt0762,prd1530,user0762,48,114,313,1712736
rnt0763,prd750,user0763,99,188,202,3759624
rnt0764,prd5070,user0764,64,32,169,346112
rnt0765,prd4390,user0765,39,275,442,4740450
rnt0766,prd4462,user0766,41,176,383,2763728
rnt0767,prd2078,user0767,45,113,199,1011915
rnt0768,prd1859,user0768,9,216,300,583200
rnt0769,prd3089,user0769,25,232,484,2807200
rnt0770,prd8548,user0770,91,127,321,3709797
rnt0771,prd9578,user0771,52,251,344,4489888
rnt0772,prd7821,user0772,81,128,425,4406400
rnt0773,prd6371,user0773,62,301,109,2034158
rnt0774,prd1339,user0774,42,337,204,2887416
rnt0775,prd9646,user0775,36,301,39,422604
rnt0776,prd4053,user0776,66,127,336,2816352
rnt0777,prd1060,user0777,19,224,371,1578976
rnt0778,prd3348,user0778,73,166,226,2738668
rnt0779,prd6446,user0779,8,359,310,890320
rnt0780,prd9041,user0780,29,262,402,3054396
rnt0781,prd422,user0781,52,149,447,3463356
rnt0782,prd2349,user0782,92,336,117,3616704
rnt0783,prd6350,user0783,47,118,257,1425322
rnt0784,prd8170,user0784,40,131,260,1362400
rnt0785,prd5299,user0785,29,327,251,2380233
rnt0786,prd4271,user0786,19,94,272,485792
rnt0787,prd6076,user0787,24,194,295,1373520
rnt0788,prd4923,user0788,62,168,187,1947792
rnt0789,prd4239,user0789,13,122,74,117364
rnt0790,prd9054,user0790,26,54,267,374868
rnt0791,prd6694,user0791,0,140,471,0
rnt0792,prd8805,user0792,54,204,55,605880
rnt0793,prd44,user0793,84,86,146,1054704
rnt0794,prd4570,user0794,86,337,211,6115202
rnt0795,prd1959,user0795,33,337,81,900801
rnt0796,prd767,user0796,37,112,325,1346800
rnt0797,prd2907,user0797,62,297,62,1141668
rnt0798,prd8227,user0798,81,12,83,80676
rnt0799,prd7537,user0799,92,348,405,12966480
rnt0800,prd6798,user0800,72,18,255,330480
rnt0801,prd4241,user0801,100,319,435,13876500
rnt0802,prd6289,user0802,51,178,319,2895882
rnt0803,prd314,user0803,71,39,293,811317
rnt0804,prd2356,user0804,51,259,203,2681427
rnt0805,prd2029,user0805,93,194,101,1822242
rnt0806,prd7313,user0806,53,309,340,5568180
rnt0807,prd7423,user0807,3,60,82,14760
rnt0808,prd4009,user0808,86,247,322,6839924
rnt0809,prd5218,user0809,83,292,424,10276064
rnt0810,prd7142,user0810,90,13,164,191880
rnt0811,prd6365,user0811,54,135,64,466560
rnt0812,prd3432,user0812,97,12,272,316608
rnt0813,prd5121,user0813,16,99,403,638352
rnt0814,prd5972,user0814,65,42,275,750750
rnt0815,prd205,user0815,10,42,195,81900
rnt0816,prd3550,user0816,8,127,121,122936
rnt0817,prd2435,user0817,19,323,308,1890196
rnt0818,prd7994,user0818,88,224,374,7372288
rnt0819,prd2201,user0819,97,9,136,118728
rnt0820,prd8545,user0820,100,277,378,10470600
rnt0821,prd9038,user0821,46,330,147,2231460
rnt0822,prd3943,user0822,49,23,7,7889
rnt0823,prd937,user0823,88,134,62,731104
rnt0824,prd2819,user0824,34,102,316,1095888
rnt0825,prd2788,user0825,76,17,89,114988
rnt0826,prd2117,user0826,4,122,191,93208
rnt0827,prd9798,user0827,66,12,336,266112
rnt0828,prd1659,user0828,15,292,148,648240
rnt0829,prd7423,user0829,22,319,178,1249204
rnt0830,prd8201,user0830,53,29,42,64554
rnt0831,prd2399,user0831,85,17,0,0
rnt0832,prd6643,user0832,21,283,235,1396605
rnt0833,prd3525,user0833,30,98,9,26460
rnt0834,prd618,user0834,26,316,490,4025840
rnt0835,prd9944,user0835,72,106,86,656352
rnt0836,prd8070,user0836,72,219,461,7269048
rnt0837,prd5616,user0837,33,263,103,893937
rnt0838,prd7098,user0838,38,195,180,1333800
rnt0839,prd1420,user0839,53,56,221,655928
rnt0840,prd2907,user0840,62,349,221,4781998
rnt0841,prd4325,user0841,28,112,74,232064
rnt0842,prd8099,user0842,13,187,213,517803
rnt0843,prd5813,user0843,86,365,85,2668150
rnt0844,prd7194,user0844,47,78,108,395928
rnt0845,prd1839,user0845,55,109,262,1570690
rnt0846,prd6400,user0846,19,142,209,563882
rnt0847,prd7559,user0847,69,118,489,3981438
rnt0848,prd1356,user0848,65,45,211,617175
rnt0849,prd159,user0849,8,309,281,694632
rnt0850,prd4787,user0850,56,247,219,3029208
rnt0851,prd6761,user0851,79,38,248,744496
rnt0852,prd9849,user0852,63,53,282,941598
rnt0853,prd2828,user0853,74,304,175,3936800
rnt0854,prd2048,user0854,51,200,245,2499000
rnt0855,prd1922,user0855,77,43,484,1602524
rnt0856,prd8123,user0856,33,303,321,3209679
rnt0857,prd7933,user0857,86,119,489,5004426
rnt0858,prd3309,user0858,14,231,379,1225686
rnt0859,prd1564,user0859,40,116,189,876960
rnt0860,prd7899,user0860,74,58,491,2107372
rnt0861,prd2883,user0861,99,135,181,2419065
rnt0862,prd3180,user0862,7,33,381,88011
rnt0863,prd7494,user0863,76,9,343,234612
rnt0864,prd4841,user0864,62,212,204,2681376
rnt0865,prd9056,user0865,24,161,344,1329216
rnt0866,prd4252,user0866,87,114,71,704178
rnt0867,prd9761,user0867,6,205,88,108240
rnt0868,prd7713,user0868,18,300,442,2386800
rnt0869,prd6895,user0869,83,151,148,1854884
rnt0870,prd963,user0870,65,61,317,1256905
rnt0871,prd1672,user0871,5,154,247,190190
rnt0872,prd7985,user0872,68,244,252,4181184
rnt0873,prd3847,user0873,73,187,463,6320413
rnt0874,prd978,user0874,27,142,426,1633284
rnt0875,prd3221,user0875,17,256,236,1027072
rnt0876,prd5910,user0876,90,17,81,123930
rnt0877,prd5220,user0877,94,266,338,8451352
rnt0878,prd2213,user0878,23,162,16,59616
rnt0879,prd4226,user0879,87,54,363,1705374
rnt0880,prd2223,user0880,74,176,190,2474560
rnt0881,prd7740,user0881,37,6,372,82584
rnt0882,prd9510,user0882,37,10,61,22570
rnt0883,prd5165,user0883,91,272,445,11014640
rnt0884,prd512,user0884,34,13,245,108290
rnt0885,prd5514,user0885,22,360,279,2209680
rnt0886,prd9823,user0886,50,336,95,1596000
rnt0887,prd2433,user0887,46,320,197,2899840
rnt0888,prd7187,user0888,69,300,326,6748200
rnt0889,prd8476,user0889,65,332,124,2675920
rnt0890,prd6202,user0890,37,28,151,156436
rnt0891,prd8969,user0891,42,154,339,2192652
rnt0892,prd5484,user0892,70,275,90,1732500
rnt0893,prd3603,user0893,0,52,10,0
rnt0894,prd1629,user0894,11,311,450,1539450
rnt0895,prd3814,user0895,45,102,412,1891080
rnt0896,prd6727,user0896,80,121,95,919600
rnt0897,prd79,user0897,19,241,264,1208856
rnt0898,prd5944,user0898,64,18,280,322560
rnt0899,prd8823,user0899,48,79,289,1095888
rnt0900,prd5266,user0900,48,58,74,206016
rnt0901,prd1232,user0901,70,119,303,2523990
rnt0902,prd6368,user0902,76,62,244,1149728
rnt0903,prd4419,user0903,55,271,371,5529755
rnt0904,prd9708,user0904,6,117,426,299052
rnt0905,prd3118,user0905,38,161,373,2282014
rnt0906,prd6969,user0906,99,175,86,1489950
rnt0907,prd6017,user0907,12,21,481,121212
rnt0908,prd3329,user0908,15,68,219,223380
rnt0909,prd816,user0909,79,262,217,4491466
rnt0910,prd5660,user0910,17,255,366,1586610
rnt0911,prd9347,user0911,46,52,341,815672
rnt0912,prd4832,user0912,65,322,263,5504590
rnt0913,prd6599,user0913,32,115,403,1483040
rnt0914,prd7895,user0914,56,3,15,2520
rnt0915,prd7755,user0915,7,150,130,136500
rnt0916,prd8174,user0916,62,32,58,115072
rnt0917,prd7643,user0917,72,131,51,481032
rnt0918,prd7299,user0918,11,67,1,737
rnt0919,prd9577,user0919,33,218,283,2035902
rnt0920,prd2393,user0920,44,248,377,4113824
rnt0921,prd3879,user0921,94,312,358,10499424
rnt0922,prd7514,user0922,70,243,449,7637490
rnt0923,prd667,user0923,70,148,234,2424240
rnt0924,prd7205,user0924,87,174,334,5056092
rnt0925,prd9158,user0925,50,128,295,1888000
rnt0926,prd6457,user0926,54,119,237,1522962
rnt0927,prd9546,user0927,23,139,363,1160511
rnt0928,prd9256,user0928,92,30,151,416760
rnt0929,prd4252,user0929,63,253,204,3251556
rnt0930,prd1026,user0930,13,12,220,34320
rnt0931,prd1620,user0931,63,80,35,176400
rnt0932,prd7656,user0932,58,319,222,4107444
rnt0933,prd5910,user0933,60,40,230,552000
rnt0934,prd5933,user0934,21,342,108,775656
rnt0935,prd1886,user0935,42,340,291,4155480
rnt0936,prd4021,user0936,56,77,178,767536
rnt0937,prd6010,user0937,29,62,429,771342
rnt0938,prd2664,user0938,71,331,375,8812875
rnt0939,prd6526,user0939,23,2,450,20700
rnt0940,prd2780,user0940,26,17,285,125970
rnt0941,prd3103,user0941,61,213,423,5496039
rnt0942,prd7213,user0942,32,68,109,237184
rnt0943,prd8306,user0943,31,19,169,99541
rnt0944,prd725,user0944,29,150,38,165300
rnt0945,prd2666,user0945,99,294,56,1629936
rnt0946,prd8108,user0946,50,46,335,770500
rnt0947,prd594,user0947,67,324,288,6251904
rnt0948,prd7043,user0948,35,356,400,4984000
rnt0949,prd9097,user0949,95,342,417,13548330
rnt0950,prd5316,user0950,57,193,433,4763433
rnt0951,prd3272,user0951,84,336,157,4431168
rnt0952,prd1238,user0952,36,209,162,1218888
rnt0953,prd3038,user0953,24,8,126,24192
rnt0954,prd2396,user0954,70,49,484,1660120
rnt0955,prd2823,user0955,48,234,323,3627936
rnt0956,prd1361,user0956,37,238,403,3548818
rnt0957,prd5996,user0957,81,150,345,4191750
rnt0958,prd3008,user0958,61,25,63,96075
rnt0959,prd8779,user0959,41,84,105,361620
rnt0960,prd1101,user0960,81,108,73,638604
rnt0961,prd5218,user0961,69,15,100,103500
rnt0962,prd268,user0962,16,107,378,647136
rnt0963,prd4844,user0963,31,339,81,851229
rnt0964,prd1856,user0964,88,106,377,3516656
rnt0965,prd4079,user0965,13,302,296,1162096
rnt0966,prd7097,user0966,84,75,32,201600
rnt0967,prd5808,user0967,64,216,364,5031936
rnt0968,prd6223,user0968,95,332,105,3311700
rnt0969,prd2871,user0969,65,354,412,9480120
rnt0970,prd8714,user0970,36,82,259,764568
rnt0971,prd9087,user0971,83,243,494,9963486
rnt0972,prd4479,user0972,10,44,246,108240
rnt0973,prd3549,user0973,55,207,165,1878525
rnt0974,prd8838,user0974,0,344,359,0
rnt0975,prd8364,user0975,6,155,30,27900
rnt0976,prd7112,user0976,16,214,209,715616
rnt0977,prd8798,user0977,41,55,138,311190
rnt0978,prd8059,user0978,56,268,187,2806496
rnt0979,prd6906,user0979,3,338,185,187590
rnt0980,prd9639,user0980,88,249,295,6464040
rnt0981,prd4763,user0981,21,281,0,0
rnt0982,prd613,user0982,8,322,336,865536
rnt0983,prd656,user0983,86,39,146,489684
rnt0984,prd3208,user0984,15,249,210,784350
rnt0985,prd9320,user0985,18,150,317,855900
rnt0986,prd5313,user0986,93,167,255,3960405
rnt0987,prd7298,user0987,54,140,496,3749760
rnt0988,prd5686,user0988,69,285,180,3539700
rnt0989,prd6853,user0989,64,357,293,6694464
rnt0990,prd2865,user0990,54,83,154,690228
rnt0991,prd3091,user0991,64,24,385,591360
rnt0992,prd7924,user0992,77,336,70,1811040
rnt0993,prd5414,user0993,11,355,3,11715
rnt0994,prd2455,user0994,84,33,423,1172556
rnt0995,prd1435,user0995,48,260,210,2620800
rnt0996,prd1099,user0996,29,98,259,736078
rnt0997,prd5009,user0997,60,57,293,1002060
rnt0998,prd5120,user0998,76,269,452,9240688
rnt0999,prd8688,user0999,42,347,32,466368
rnt1000,prd5935,user1000,63,277,451,7870401
rnt1001,prd3905,user1001,75,159,160,1908000
rnt1002,prd4134,user1002,56,0,54,0
rnt1003,prd519,user1003,10,318,437,1389660
rnt1004,prd1748,user1004,60,122,371,2715720
rnt1005,prd565,user1005,64,85,19,103360
rnt1006,prd465,user1006,1,110,1,110
rnt1007,prd9938,user1007,17,116,163,321436
rnt1008,prd2552,user1008,0,109,302,0
rnt1009,prd7118,user1009,41,200,430,3526000
rnt1010,prd5814,user1010,22,303,284,1893144
rnt1011,prd9187,user1011,94,53,132,657624
rnt1012,prd5415,user1012,29,301,302,2636158
rnt1013,prd5545,user1013,37,349,434,5604242
rnt1014,prd9264,user1014,74,321,209,4964586
rnt1015,prd133,user1015,13,63,488,399672
rnt1016,prd6276,user1016,5,100,277,138500
rnt1017,prd1744,user1017,79,176,20,278080
rnt1018,prd9450,user1018,77,10,57,43890
rnt1019,prd839,user1019,51,35,451,805035
rnt1020,prd5740,user1020,86,139,497,5941138
rnt1021,prd3169,user1021,97,117,40,453960
rnt1022,prd496,user1022,70,323,175,3956750
rnt1023,prd214,user1023,31,38,477,561906
rnt1024,prd5223,user1024,95,97,110,1013650
rnt1025,prd1919,user1025,56,292,378,6181056
rnt1026,prd4582,user1026,57,35,317,632415
rnt1027,prd208,user1027,61,154,173,1625162
rnt1028,prd637,user1028,60,56,438,1471680
rnt1029,prd3933,user1029,73,131,494,4724122
rnt1030,prd8526,user1030,96,226,330,7159680
rnt1031,prd5186,user1031,66,182,489,5873868
rnt1032,prd126,user1032,27,46,362,449604
rnt1033,prd3451,user1033,57,240,411,5622480
rnt1034,prd8181,user1034,29,233,247,1668979
rnt1035,prd5774,user1035,45,46,236,488520
rnt1036,prd206,user1036,61,30,17,31110
rnt1037,prd952,user1037,14,207,25,72450
rnt1038,prd399,user1038,49,25,130,159250
rnt1039,prd6818,user1039,75,241,28,506100
rnt1040,prd5114,user1040,2,174,108,37584
rnt1041,prd7192,user1041,54,188,358,3634416
rnt1042,prd5239,user1042,7,326,77,175714
rnt1043,prd226,user1043,35,332,445,5170900
rnt1044,prd4980,user1044,79,56,177,783048
rnt1045,prd5316,user1045,32,57,273,497952
rnt1046,prd4319,user1046,99,24,276,655776
rnt1047,prd991,user1047,20,13,263,68380
rnt1048,prd5049,user1048,5,356,313,557140
rnt1049,prd2831,user1049,49,53,125,324625
rnt1050,prd1253,user1050,65,291,292,5523180
rnt1051,prd4445,user1051,53,249,18,237546
rnt1052,prd2777,user1052,32,174,420,2338560
rnt1053,prd7671,user1053,42,43,225,406350
