prod_id,description,prod_type,qty_avail
prod1657,"Bed frame; size: XL, color: blue, finish: resin",livingroom,1
prod1658,"Bed frame; size: S, color: silver, finish: varnish",kitchen,15
prod1659,"Stool; size: XL, color: brown, finish: gold",livingroom,27
prod1660,"Sofa; size: XL, color: white, finish: paint",bedroom,5
prod1661,"Sofa; size: XL, color: gold, finish: gold",bedroom,14
prod1662,"Bed frame; size: M, color: gold, finish: wood",livingroom,6
prod1663,"Dining table; size: S, color: black, finish: diamonds",livingroom,13
prod1664,"TV stand; size: XL, color: green, finish: wood",bedroom,22
prod1665,"Desk; size: M, color: silver, finish: silver",kitchen,10
prod1666,"Coffee table; size: XL, color: purple, finish: chrome",kitchen,27
prod1667,"Desk; size: S, color: green, finish: resin",kitchen,19
prod1668,"L-shaped sofa; size: M, color: white, finish: lacquer",livingroom,3
prod1669,"TV stand; size: M, color: purple, finish: diamonds",livingroom,0
prod1670,"TV stand; size: M, color: green, finish: chrome",bedroom,9
prod1671,"Coffee table; size: M, color: purple, finish: chrome",bedroom,28
prod1672,"Dresser; size: L, color: blue, finish: platinum",livingroom,16
prod1673,"Stand; size: M, color: blue, finish: platinum",livingroom,21
prod1674,"L-shaped sofa; size: L, color: purple, finish: oil",kitchen,14
prod1675,"Dresser; size: XL, color: white, finish: varnish",bedroom,15
prod1676,"Desk; size: L, color: black, finish: lacquer",livingroom,12
prod1677,"TV stand; size: M, color: silver, finish: resin",bedroom,4
prod1678,"Dresser; size: XL, color: brown, finish: bare",livingroom,0
prod1679,"Dining table; size: XL, color: black, finish: wood",kitchen,20
prod1680,"Coffee table; size: L, color: white, finish: wood",kitchen,8
prod1681,"End table; size: S, color: red, finish: bare",kitchen,11
prod1682,"Book shelf; size: S, color: purple, finish: chrome",bedroom,6
prod1683,"Bar stool; size: S, color: silver, finish: paint",kitchen,23
prod1684,"Bar stool; size: M, color: gold, finish: silver",bedroom,11
prod1685,"TV stand; size: L, color: green, finish: platinum",livingroom,14
prod1686,"Desk; size: M, color: gold, finish: varnish",bedroom,6
prod1687,"Desk; size: L, color: silver, finish: platinum",kitchen,10
prod1688,"Desk; size: S, color: brown, finish: chrome",bedroom,4
prod1689,"Coffee table; size: XL, color: purple, finish: gold",bedroom,2
prod1690,"Desk; size: L, color: green, finish: paint",kitchen,27
prod1691,"L-shaped sofa; size: L, color: red, finish: platinum",livingroom,20
prod1692,"Dresser; size: S, color: brown, finish: gold",kitchen,12
prod1693,"Bed frame; size: M, color: purple, finish: platinum",bedroom,25
prod1694,"TV stand; size: M, color: bronze, finish: chrome",kitchen,8
prod1695,"End table; size: M, color: white, finish: oil",kitchen,28
prod1696,"L-shaped sofa; size: S, color: white, finish: silver",bedroom,10
prod1697,"Dining table; size: L, color: blue, finish: resin",livingroom,29
prod1698,"Stool; size: L, color: red, finish: gold",livingroom,6
prod1699,"End table; size: M, color: white, finish: varnish",bedroom,2
prod1700,"Dresser; size: S, color: green, finish: resin",bedroom,17
prod1701,"L-shaped sofa; size: M, color: brown, finish: varnish",kitchen,26
prod1702,"L-shaped sofa; size: XL, color: purple, finish: lacquer",kitchen,6
prod1703,"TV stand; size: M, color: blue, finish: resin",kitchen,13
prod1704,"Sofa; size: S, color: purple, finish: bare",livingroom,0
prod1705,"Desk; size: L, color: blue, finish: paint",kitchen,21
prod1706,"Bed frame; size: M, color: red, finish: varnish",bedroom,14
prod1707,"Desk; size: S, color: black, finish: varnish",livingroom,21
prod1708,"Bed frame; size: M, color: bronze, finish: gold",livingroom,27
prod1709,"Book shelf; size: S, color: gold, finish: silver",livingroom,16
prod1710,"Bed frame; size: XL, color: white, finish: diamonds",kitchen,21
prod1711,"Desk; size: S, color: silver, finish: silver",bedroom,0
prod1712,"Desk; size: L, color: brown, finish: platinum",livingroom,19
prod1713,"Coffee table; size: M, color: brown, finish: oil",livingroom,18
prod1714,"End table; size: XL, color: brown, finish: oil",bedroom,21
prod1715,"Sofa; size: M, color: purple, finish: paint",bedroom,29
prod1716,"End table; size: XL, color: silver, finish: diamonds",kitchen,9
prod1717,"Bed frame; size: S, color: bronze, finish: gold",livingroom,27
prod1718,"TV stand; size: XL, color: blue, finish: bare",kitchen,29
prod1719,"TV stand; size: M, color: silver, finish: wood",kitchen,18
prod1720,"Dresser; size: XL, color: green, finish: bare",livingroom,3
prod1721,"L-shaped sofa; size: XL, color: green, finish: oil",bedroom,17
prod1722,"Stand; size: XL, color: green, finish: gold",kitchen,28
prod1723,"End table; size: L, color: bronze, finish: resin",bedroom,22
prod1724,"L-shaped sofa; size: L, color: brown, finish: platinum",kitchen,4
prod1725,"Desk; size: L, color: red, finish: resin",bedroom,5
prod1726,"Bed frame; size: M, color: brown, finish: lacquer",livingroom,20
prod1727,"Sofa; size: L, color: green, finish: chrome",livingroom,4
prod1728,"Book shelf; size: L, color: brown, finish: paint",kitchen,21
prod1729,"Dresser; size: S, color: gold, finish: gold",livingroom,23
prod1730,"TV stand; size: S, color: gold, finish: varnish",bedroom,6
prod1731,"Book shelf; size: XL, color: white, finish: varnish",bedroom,2
prod1732,"TV stand; size: XL, color: red, finish: chrome",bedroom,24
prod1733,"End table; size: XL, color: green, finish: bare",livingroom,17
prod1734,"L-shaped sofa; size: XL, color: green, finish: varnish",bedroom,7
prod1735,"Desk; size: M, color: red, finish: oil",kitchen,9
prod1736,"Desk; size: XL, color: purple, finish: varnish",livingroom,11
prod1737,"Dining table; size: M, color: brown, finish: diamonds",bedroom,9
prod1738,"Stool; size: XL, color: purple, finish: varnish",kitchen,10
prod1739,"Coffee table; size: S, color: red, finish: chrome",bedroom,23
prod1740,"Desk; size: L, color: black, finish: varnish",livingroom,19
prod1741,"Coffee table; size: M, color: green, finish: lacquer",livingroom,12
prod1742,"Bed frame; size: S, color: white, finish: varnish",livingroom,5
prod1743,"Dresser; size: S, color: bronze, finish: varnish",kitchen,18
prod1744,"Sofa; size: S, color: black, finish: bare",bedroom,24
prod1745,"Coffee table; size: M, color: white, finish: wood",kitchen,27
prod1746,"TV stand; size: M, color: silver, finish: paint",kitchen,10
prod1747,"Book shelf; size: XL, color: red, finish: platinum",livingroom,16
prod1748,"Coffee table; size: L, color: black, finish: bare",bedroom,12
prod1749,"L-shaped sofa; size: M, color: gold, finish: oil",bedroom,20
prod1750,"Book shelf; size: S, color: white, finish: lacquer",kitchen,12
prod1751,"Bar stool; size: L, color: red, finish: wood",livingroom,13
prod1752,"Book shelf; size: XL, color: black, finish: lacquer",bedroom,6
prod1753,"Dining table; size: L, color: gold, finish: lacquer",kitchen,19
prod1754,"Book shelf; size: M, color: green, finish: wood",bedroom,22
prod1755,"Bar stool; size: XL, color: blue, finish: diamonds",bedroom,5
prod1756,"Book shelf; size: L, color: purple, finish: varnish",livingroom,27
prod1757,"Bed frame; size: L, color: brown, finish: silver",kitchen,7
prod1758,"TV stand; size: M, color: green, finish: diamonds",kitchen,10
prod1759,"TV stand; size: XL, color: black, finish: gold",livingroom,10
prod1760,"L-shaped sofa; size: L, color: green, finish: chrome",bedroom,17
prod1761,"End table; size: XL, color: green, finish: oil",bedroom,5
prod1762,"Stand; size: XL, color: blue, finish: diamonds",bedroom,8
prod1763,"Stool; size: S, color: gold, finish: bare",kitchen,2
prod1764,"Stool; size: XL, color: blue, finish: resin",bedroom,18
prod1765,"TV stand; size: M, color: purple, finish: paint",livingroom,29
prod1766,"End table; size: XL, color: silver, finish: wood",kitchen,14
prod1767,"Sofa; size: M, color: red, finish: wood",bedroom,5
prod1768,"Bed frame; size: L, color: purple, finish: varnish",livingroom,12
prod1769,"Sofa; size: XL, color: gold, finish: gold",livingroom,8
prod1770,"L-shaped sofa; size: M, color: black, finish: varnish",kitchen,17
prod1771,"Bar stool; size: M, color: white, finish: oil",kitchen,18
prod1772,"TV stand; size: L, color: gold, finish: platinum",kitchen,19
prod1773,"Sofa; size: L, color: blue, finish: resin",bedroom,11
prod1774,"Stand; size: S, color: silver, finish: gold",kitchen,2
prod1775,"Desk; size: M, color: brown, finish: lacquer",kitchen,14
prod1776,"Bar stool; size: M, color: gold, finish: chrome",kitchen,23
prod1777,"Sofa; size: L, color: bronze, finish: silver",kitchen,14
prod1778,"Dining table; size: M, color: red, finish: oil",kitchen,16
prod1779,"Bed frame; size: S, color: white, finish: platinum",bedroom,24
prod1780,"Desk; size: S, color: red, finish: varnish",livingroom,26
prod1781,"Stool; size: S, color: white, finish: oil",kitchen,11
prod1782,"Book shelf; size: M, color: silver, finish: platinum",livingroom,27
prod1783,"Bar stool; size: M, color: gold, finish: silver",kitchen,26
prod1784,"Bed frame; size: L, color: gold, finish: paint",bedroom,1
prod1785,"Dining table; size: M, color: red, finish: varnish",bedroom,19
prod1786,"L-shaped sofa; size: S, color: bronze, finish: paint",kitchen,17
prod1787,"End table; size: XL, color: gold, finish: silver",livingroom,19
prod1788,"TV stand; size: M, color: silver, finish: diamonds",kitchen,8
prod1789,"Coffee table; size: L, color: bronze, finish: silver",kitchen,3
prod1790,"Book shelf; size: XL, color: silver, finish: paint",bedroom,9
prod1791,"End table; size: L, color: blue, finish: paint",kitchen,3
prod1792,"Book shelf; size: S, color: brown, finish: bare",bedroom,2
prod1793,"TV stand; size: S, color: silver, finish: varnish",kitchen,16
prod1794,"Bar stool; size: M, color: green, finish: lacquer",livingroom,14
prod1795,"Bed frame; size: XL, color: black, finish: bare",livingroom,10
prod1796,"Bar stool; size: XL, color: green, finish: lacquer",kitchen,28
prod1797,"Desk; size: L, color: black, finish: bare",livingroom,26
prod1798,"Coffee table; size: S, color: purple, finish: platinum",kitchen,8
prod1799,"Stand; size: M, color: purple, finish: platinum",livingroom,2
prod1800,"Coffee table; size: L, color: purple, finish: chrome",kitchen,28
prod1801,"Sofa; size: S, color: brown, finish: diamonds",bedroom,21
prod1802,"Sofa; size: M, color: red, finish: lacquer",kitchen,11
prod1803,"Stand; size: M, color: silver, finish: oil",livingroom,18
prod1804,"Dresser; size: S, color: red, finish: platinum",livingroom,21
prod1805,"Bed frame; size: M, color: red, finish: silver",bedroom,8
prod1806,"End table; size: M, color: bronze, finish: silver",livingroom,12
prod1807,"L-shaped sofa; size: XL, color: white, finish: platinum",livingroom,6
prod1808,"Coffee table; size: XL, color: black, finish: oil",kitchen,27
prod1809,"Stand; size: S, color: green, finish: platinum",livingroom,17
prod1810,"Stool; size: S, color: blue, finish: diamonds",bedroom,27
prod1811,"Coffee table; size: M, color: silver, finish: gold",livingroom,1
prod1812,"Dining table; size: L, color: silver, finish: bare",kitchen,4
prod1813,"Stool; size: XL, color: red, finish: lacquer",livingroom,3
prod1814,"Stand; size: S, color: red, finish: platinum",kitchen,19
prod1815,"L-shaped sofa; size: L, color: red, finish: varnish",livingroom,26
prod1816,"L-shaped sofa; size: S, color: bronze, finish: gold",livingroom,13
prod1817,"Desk; size: M, color: blue, finish: oil",livingroom,22
prod1818,"Coffee table; size: XL, color: blue, finish: chrome",kitchen,6
prod1819,"Stool; size: M, color: gold, finish: diamonds",kitchen,14
prod1820,"Stool; size: S, color: green, finish: chrome",livingroom,12
prod1821,"L-shaped sofa; size: L, color: brown, finish: chrome",bedroom,28
prod1822,"Coffee table; size: XL, color: blue, finish: lacquer",bedroom,26
prod1823,"Dining table; size: S, color: black, finish: silver",livingroom,15
prod1824,"Stand; size: M, color: green, finish: silver",livingroom,23
prod1825,"L-shaped sofa; size: S, color: black, finish: bare",bedroom,0
prod1826,"Dresser; size: M, color: blue, finish: resin",kitchen,0
prod1827,"Sofa; size: L, color: white, finish: chrome",livingroom,3
prod1828,"Desk; size: XL, color: purple, finish: paint",bedroom,14
prod1829,"TV stand; size: L, color: red, finish: varnish",bedroom,26
prod1830,"Sofa; size: XL, color: gold, finish: lacquer",livingroom,12
prod1831,"Coffee table; size: L, color: brown, finish: platinum",bedroom,28
prod1832,"Sofa; size: M, color: red, finish: chrome",bedroom,6
prod1833,"Bar stool; size: S, color: bronze, finish: diamonds",livingroom,0
prod1834,"Coffee table; size: S, color: brown, finish: diamonds",kitchen,11
prod1835,"Sofa; size: XL, color: bronze, finish: bare",kitchen,4
prod1836,"Coffee table; size: XL, color: silver, finish: chrome",livingroom,3
prod1837,"Desk; size: S, color: black, finish: gold",kitchen,7
prod1838,"Sofa; size: XL, color: gold, finish: bare",kitchen,25
prod1839,"Coffee table; size: L, color: green, finish: paint",kitchen,21
prod1840,"L-shaped sofa; size: L, color: silver, finish: bare",kitchen,18
prod1841,"Book shelf; size: L, color: gold, finish: varnish",livingroom,21
prod1842,"Dresser; size: L, color: gold, finish: lacquer",bedroom,3
prod1843,"Dining table; size: XL, color: blue, finish: varnish",livingroom,10
prod1844,"Bar stool; size: XL, color: green, finish: chrome",kitchen,17
prod1845,"Sofa; size: XL, color: blue, finish: bare",bedroom,12
prod1846,"Stool; size: L, color: blue, finish: bare",kitchen,5
prod1847,"End table; size: L, color: red, finish: diamonds",livingroom,4
prod1848,"Dresser; size: L, color: white, finish: resin",kitchen,9
prod1849,"Desk; size: XL, color: red, finish: chrome",bedroom,16
prod1850,"End table; size: M, color: black, finish: platinum",livingroom,19
prod1851,"Dresser; size: M, color: green, finish: gold",livingroom,16
prod1852,"Stool; size: M, color: green, finish: wood",bedroom,6
prod1853,"Dresser; size: S, color: gold, finish: varnish",livingroom,2
prod1854,"Coffee table; size: S, color: red, finish: silver",livingroom,7
prod1855,"Desk; size: L, color: green, finish: chrome",kitchen,3
prod1856,"Bed frame; size: M, color: silver, finish: paint",livingroom,26
prod1857,"TV stand; size: M, color: black, finish: platinum",bedroom,2
prod1858,"Bed frame; size: M, color: blue, finish: lacquer",kitchen,23
prod1859,"TV stand; size: XL, color: brown, finish: varnish",livingroom,3
prod1860,"L-shaped sofa; size: XL, color: gold, finish: chrome",kitchen,2
prod1861,"Coffee table; size: L, color: gold, finish: chrome",livingroom,1
prod1862,"Bar stool; size: M, color: bronze, finish: lacquer",livingroom,17
prod1863,"Stand; size: S, color: black, finish: silver",kitchen,25
prod1864,"End table; size: L, color: white, finish: diamonds",livingroom,25
prod1865,"Bar stool; size: XL, color: silver, finish: bare",kitchen,28
prod1866,"Stand; size: M, color: bronze, finish: varnish",kitchen,0
prod1867,"TV stand; size: L, color: blue, finish: platinum",bedroom,25
prod1868,"Bar stool; size: M, color: brown, finish: diamonds",livingroom,21
prod1869,"Sofa; size: M, color: black, finish: chrome",bedroom,25
prod1870,"Dining table; size: M, color: bronze, finish: gold",kitchen,7
prod1871,"Book shelf; size: M, color: blue, finish: bare",livingroom,4
prod1872,"Sofa; size: L, color: black, finish: gold",bedroom,8
prod1873,"L-shaped sofa; size: XL, color: gold, finish: diamonds",kitchen,28
prod1874,"Sofa; size: XL, color: white, finish: diamonds",bedroom,17
prod1875,"Stand; size: S, color: brown, finish: varnish",bedroom,13
prod1876,"L-shaped sofa; size: M, color: green, finish: wood",kitchen,13
prod1877,"Coffee table; size: M, color: purple, finish: platinum",livingroom,10
prod1878,"TV stand; size: M, color: bronze, finish: varnish",kitchen,14
prod1879,"Coffee table; size: L, color: brown, finish: oil",kitchen,7
prod1880,"End table; size: S, color: purple, finish: lacquer",livingroom,2
prod1881,"Stand; size: S, color: red, finish: resin",livingroom,27
prod1882,"TV stand; size: XL, color: purple, finish: lacquer",livingroom,25
prod1883,"End table; size: XL, color: black, finish: silver",kitchen,9
prod1884,"Sofa; size: S, color: green, finish: platinum",kitchen,6
prod1885,"Coffee table; size: XL, color: silver, finish: platinum",livingroom,9
prod1886,"Bar stool; size: M, color: brown, finish: resin",bedroom,28
prod1887,"Dining table; size: L, color: purple, finish: diamonds",kitchen,1
prod1888,"End table; size: XL, color: white, finish: silver",livingroom,27
prod1889,"Dresser; size: S, color: bronze, finish: wood",kitchen,13
prod1890,"Bed frame; size: S, color: gold, finish: gold",bedroom,20
prod1891,"Book shelf; size: L, color: white, finish: silver",kitchen,8
prod1892,"Dining table; size: XL, color: purple, finish: chrome",kitchen,24
prod1893,"Bar stool; size: XL, color: bronze, finish: resin",kitchen,14
prod1894,"Dining table; size: L, color: green, finish: varnish",bedroom,7
prod1895,"Stand; size: M, color: red, finish: wood",bedroom,16
prod1896,"Bed frame; size: S, color: purple, finish: bare",bedroom,25
prod1897,"Bar stool; size: L, color: brown, finish: gold",kitchen,3
prod1898,"L-shaped sofa; size: XL, color: red, finish: varnish",livingroom,21
prod1899,"End table; size: XL, color: black, finish: wood",livingroom,10
prod1900,"L-shaped sofa; size: XL, color: brown, finish: oil",kitchen,22
prod1901,"Dresser; size: XL, color: white, finish: lacquer",bedroom,12
prod1902,"Stand; size: L, color: black, finish: bare",kitchen,26
prod1903,"Book shelf; size: XL, color: red, finish: platinum",bedroom,25
prod1904,"Coffee table; size: XL, color: black, finish: lacquer",livingroom,1
prod1905,"TV stand; size: M, color: green, finish: platinum",livingroom,11
prod1906,"End table; size: S, color: black, finish: gold",bedroom,23
prod1907,"Bed frame; size: XL, color: black, finish: paint",kitchen,21
prod1908,"Sofa; size: M, color: green, finish: wood",bedroom,27
prod1909,"Dresser; size: XL, color: red, finish: varnish",kitchen,6
prod1910,"Dresser; size: XL, color: silver, finish: bare",bedroom,3
prod1911,"Desk; size: XL, color: brown, finish: varnish",kitchen,18
prod1912,"L-shaped sofa; size: L, color: brown, finish: bare",bedroom,25
prod1913,"End table; size: L, color: purple, finish: gold",kitchen,16
prod1914,"Stool; size: L, color: white, finish: wood",livingroom,21
prod1915,"L-shaped sofa; size: L, color: white, finish: silver",kitchen,1
prod1916,"Coffee table; size: XL, color: brown, finish: wood",kitchen,20
prod1917,"TV stand; size: L, color: white, finish: oil",kitchen,17
prod1918,"End table; size: L, color: white, finish: oil",livingroom,19
prod1919,"Bed frame; size: L, color: brown, finish: resin",kitchen,11
prod1920,"Bed frame; size: S, color: bronze, finish: chrome",bedroom,7
prod1921,"Bar stool; size: XL, color: brown, finish: varnish",bedroom,28
prod1922,"Dresser; size: XL, color: bronze, finish: oil",livingroom,13
prod1923,"Coffee table; size: L, color: green, finish: silver",bedroom,2
prod1924,"Dresser; size: S, color: green, finish: silver",kitchen,16
prod1925,"Stool; size: M, color: silver, finish: chrome",kitchen,11
prod1926,"Dining table; size: M, color: purple, finish: lacquer",kitchen,16
prod1927,"End table; size: XL, color: bronze, finish: resin",livingroom,1
prod1928,"Dresser; size: S, color: blue, finish: paint",livingroom,12
prod1929,"Book shelf; size: M, color: blue, finish: chrome",livingroom,22
prod1930,"End table; size: S, color: white, finish: chrome",kitchen,6
prod1931,"End table; size: M, color: red, finish: varnish",kitchen,6
prod1932,"Desk; size: M, color: silver, finish: silver",bedroom,29
prod1933,"Dining table; size: M, color: brown, finish: platinum",livingroom,13
prod1934,"Coffee table; size: L, color: brown, finish: lacquer",livingroom,9
prod1935,"TV stand; size: M, color: gold, finish: chrome",bedroom,28
prod1936,"Book shelf; size: M, color: white, finish: oil",livingroom,9
prod1937,"Bar stool; size: XL, color: purple, finish: silver",livingroom,7
prod1938,"Stool; size: M, color: gold, finish: oil",livingroom,15
prod1939,"Stool; size: S, color: brown, finish: wood",kitchen,5
prod1940,"Coffee table; size: M, color: green, finish: varnish",bedroom,23
prod1941,"Stand; size: S, color: purple, finish: varnish",kitchen,26
prod1942,"Stool; size: L, color: silver, finish: silver",livingroom,2
prod1943,"Book shelf; size: S, color: bronze, finish: platinum",livingroom,24
prod1944,"Desk; size: L, color: green, finish: resin",livingroom,18
prod1945,"L-shaped sofa; size: L, color: brown, finish: silver",bedroom,18
prod1946,"Book shelf; size: L, color: brown, finish: gold",livingroom,7
prod1947,"Stand; size: S, color: green, finish: wood",livingroom,9
prod1948,"End table; size: S, color: bronze, finish: silver",livingroom,3
prod1949,"L-shaped sofa; size: L, color: green, finish: platinum",kitchen,29
prod1950,"Stool; size: L, color: silver, finish: resin",kitchen,10
prod1951,"Stool; size: S, color: green, finish: resin",bedroom,23
prod1952,"Stool; size: L, color: blue, finish: gold",livingroom,15
prod1953,"Sofa; size: S, color: bronze, finish: diamonds",bedroom,24
prod1954,"Sofa; size: L, color: gold, finish: oil",livingroom,18
prod1955,"Stand; size: M, color: bronze, finish: bare",bedroom,12
prod1956,"Coffee table; size: L, color: silver, finish: bare",livingroom,21
prod1957,"Stand; size: M, color: silver, finish: lacquer",livingroom,18
prod1958,"Sofa; size: M, color: red, finish: platinum",kitchen,25
prod1959,"Sofa; size: XL, color: bronze, finish: diamonds",kitchen,21
prod1960,"Desk; size: L, color: green, finish: paint",kitchen,29
prod1961,"Dresser; size: L, color: green, finish: bare",bedroom,15
prod1962,"Dresser; size: S, color: bronze, finish: oil",livingroom,20
prod1963,"Sofa; size: XL, color: bronze, finish: silver",kitchen,24
prod1964,"Stool; size: XL, color: silver, finish: chrome",bedroom,12
prod1965,"Coffee table; size: M, color: blue, finish: silver",livingroom,23
prod1966,"TV stand; size: M, color: green, finish: platinum",kitchen,8
prod1967,"L-shaped sofa; size: L, color: purple, finish: wood",bedroom,19
prod1968,"L-shaped sofa; size: XL, color: white, finish: gold",livingroom,25
prod1969,"Dining table; size: L, color: white, finish: chrome",bedroom,19
prod1970,"Dresser; size: L, color: green, finish: lacquer",livingroom,16
prod1971,"Desk; size: L, color: black, finish: wood",livingroom,19
prod1972,"Stand; size: M, color: brown, finish: silver",bedroom,14
prod1973,"Bar stool; size: S, color: red, finish: platinum",livingroom,8
prod1974,"Stand; size: L, color: green, finish: diamonds",kitchen,5
prod1975,"Dining table; size: L, color: white, finish: chrome",livingroom,15
prod1976,"Book shelf; size: M, color: silver, finish: silver",bedroom,13
prod1977,"Coffee table; size: L, color: red, finish: diamonds",bedroom,7
prod1978,"Dresser; size: XL, color: blue, finish: resin",kitchen,16
prod1979,"Bar stool; size: XL, color: silver, finish: paint",kitchen,25
prod1980,"Dresser; size: S, color: green, finish: oil",livingroom,6
prod1981,"Stool; size: M, color: brown, finish: gold",kitchen,14
prod1982,"Dining table; size: M, color: purple, finish: gold",bedroom,3
prod1983,"TV stand; size: M, color: gold, finish: gold",kitchen,8
prod1984,"Dining table; size: M, color: black, finish: silver",kitchen,18
prod1985,"End table; size: M, color: gold, finish: platinum",bedroom,5
prod1986,"Dresser; size: XL, color: blue, finish: resin",livingroom,2
prod1987,"Coffee table; size: XL, color: blue, finish: resin",bedroom,9
prod1988,"Bed frame; size: L, color: blue, finish: wood",livingroom,5
prod1989,"Coffee table; size: XL, color: bronze, finish: varnish",bedroom,18
prod1990,"Dresser; size: XL, color: blue, finish: varnish",livingroom,18
prod1991,"Stand; size: L, color: red, finish: platinum",livingroom,21
prod1992,"Dining table; size: L, color: black, finish: varnish",livingroom,10
prod1993,"TV stand; size: M, color: green, finish: gold",kitchen,14
prod1994,"Bar stool; size: S, color: red, finish: bare",bedroom,17
prod1995,"L-shaped sofa; size: M, color: red, finish: gold",kitchen,9
prod1996,"Coffee table; size: XL, color: gold, finish: wood",livingroom,9
prod1997,"Desk; size: XL, color: brown, finish: chrome",kitchen,6
prod1998,"Dresser; size: XL, color: green, finish: wood",livingroom,25
prod1999,"Book shelf; size: XL, color: black, finish: resin",livingroom,7
prod2000,"Coffee table; size: XL, color: bronze, finish: resin",kitchen,6
prod2001,"Stand; size: XL, color: green, finish: bare",bedroom,25
prod2002,"Desk; size: M, color: bronze, finish: platinum",kitchen,6
prod2003,"Stand; size: S, color: white, finish: silver",livingroom,12
prod2004,"Book shelf; size: XL, color: silver, finish: platinum",kitchen,7
prod2005,"L-shaped sofa; size: M, color: purple, finish: bare",kitchen,10
prod2006,"TV stand; size: M, color: blue, finish: wood",bedroom,2
prod2007,"TV stand; size: L, color: brown, finish: bare",kitchen,21
prod2008,"Dining table; size: S, color: white, finish: silver",livingroom,3
prod2009,"Dining table; size: L, color: brown, finish: silver",livingroom,11
prod2010,"End table; size: S, color: white, finish: lacquer",livingroom,7
prod2011,"Bar stool; size: XL, color: brown, finish: oil",kitchen,26
prod2012,"Dining table; size: XL, color: red, finish: varnish",bedroom,12
prod2013,"Bed frame; size: S, color: green, finish: chrome",livingroom,10
prod2014,"Book shelf; size: S, color: black, finish: lacquer",livingroom,5
prod2015,"Stand; size: M, color: silver, finish: gold",kitchen,1
prod2016,"Dining table; size: M, color: green, finish: paint",kitchen,16
prod2017,"Dining table; size: S, color: gold, finish: chrome",bedroom,21
prod2018,"Bed frame; size: L, color: silver, finish: gold",kitchen,6
prod2019,"Stool; size: M, color: black, finish: chrome",kitchen,8
prod2020,"Sofa; size: L, color: purple, finish: lacquer",kitchen,6
prod2021,"Dining table; size: M, color: bronze, finish: bare",bedroom,15
prod2022,"Dresser; size: XL, color: black, finish: lacquer",livingroom,9
prod2023,"Stand; size: S, color: black, finish: resin",bedroom,16
prod2024,"Stool; size: M, color: silver, finish: lacquer",kitchen,16
prod2025,"Stand; size: L, color: bronze, finish: bare",bedroom,16
prod2026,"Bar stool; size: L, color: silver, finish: varnish",kitchen,14
prod2027,"L-shaped sofa; size: XL, color: purple, finish: platinum",bedroom,25
prod2028,"Stand; size: XL, color: gold, finish: lacquer",bedroom,7
prod2029,"End table; size: L, color: red, finish: bare",bedroom,21
prod2030,"L-shaped sofa; size: S, color: brown, finish: bare",kitchen,24
prod2031,"Coffee table; size: S, color: green, finish: oil",livingroom,12
prod2032,"Stool; size: M, color: bronze, finish: lacquer",bedroom,26
prod2033,"Stand; size: S, color: purple, finish: diamonds",bedroom,13
prod2034,"Sofa; size: L, color: silver, finish: paint",bedroom,14
prod2035,"Coffee table; size: XL, color: blue, finish: silver",bedroom,3
prod2036,"Stool; size: XL, color: green, finish: diamonds",livingroom,6
prod2037,"TV stand; size: M, color: red, finish: platinum",bedroom,14
prod2038,"Coffee table; size: L, color: red, finish: gold",kitchen,17
prod2039,"Sofa; size: XL, color: brown, finish: gold",bedroom,14
prod2040,"End table; size: S, color: purple, finish: bare",livingroom,8
prod2041,"Desk; size: L, color: purple, finish: varnish",bedroom,2
prod2042,"Dining table; size: L, color: silver, finish: lacquer",kitchen,25
prod2043,"Dresser; size: M, color: white, finish: chrome",kitchen,16
prod2044,"Bar stool; size: M, color: brown, finish: bare",kitchen,27
prod2045,"Coffee table; size: L, color: red, finish: diamonds",livingroom,4
prod2046,"Stand; size: S, color: purple, finish: lacquer",kitchen,15
prod2047,"End table; size: M, color: white, finish: oil",livingroom,18
prod2048,"L-shaped sofa; size: M, color: blue, finish: wood",livingroom,15
prod2049,"Dining table; size: L, color: black, finish: gold",bedroom,15
prod2050,"Coffee table; size: M, color: silver, finish: paint",bedroom,26
prod2051,"L-shaped sofa; size: M, color: silver, finish: paint",bedroom,10
prod2052,"Dining table; size: M, color: silver, finish: silver",kitchen,26
prod2053,"Dining table; size: XL, color: silver, finish: bare",bedroom,19
prod2054,"Bar stool; size: M, color: brown, finish: bare",bedroom,13
prod2055,"TV stand; size: L, color: purple, finish: wood",livingroom,21
prod2056,"TV stand; size: S, color: white, finish: lacquer",livingroom,27
prod2057,"Dresser; size: S, color: black, finish: varnish",bedroom,28
prod2058,"Stool; size: XL, color: white, finish: diamonds",livingroom,0
prod2059,"Coffee table; size: L, color: brown, finish: wood",livingroom,18
prod2060,"End table; size: L, color: red, finish: gold",livingroom,19
prod2061,"Stool; size: L, color: purple, finish: diamonds",bedroom,6
prod2062,"Desk; size: XL, color: white, finish: bare",livingroom,27
prod2063,"Dining table; size: M, color: black, finish: lacquer",kitchen,15
prod2064,"Stool; size: M, color: purple, finish: resin",kitchen,5
prod2065,"Bar stool; size: M, color: blue, finish: gold",bedroom,18
prod2066,"Dresser; size: S, color: gold, finish: resin",livingroom,26
prod2067,"Book shelf; size: S, color: green, finish: wood",bedroom,4
prod2068,"Coffee table; size: S, color: bronze, finish: oil",livingroom,22
prod2069,"Book shelf; size: L, color: silver, finish: platinum",bedroom,11
