prod_id,description,prod_type,qty_avail
prod0416,"Stand; size: L, color: black, finish: silver",kitchen,9
prod0417,"TV stand; size: S, color: black, finish: platinum",livingroom,0
prod0418,"Coffee table; size: S, color: gold, finish: wood",bedroom,5
prod0419,"Sofa; size: M, color: black, finish: gold",bedroom,1
prod0420,"Sofa; size: XL, color: red, finish: platinum",bedroom,0
prod0421,"Bar stool; size: XL, color: black, finish: wood",livingroom,22
prod0422,"Sofa; size: L, color: brown, finish: gold",kitchen,12
prod0423,"Book shelf; size: XL, color: green, finish: lacquer",bedroom,9
prod0424,"Stool; size: M, color: gold, finish: paint",bedroom,16
prod0425,"Desk; size: XL, color: purple, finish: lacquer",kitchen,12
prod0426,"Book shelf; size: S, color: white, finish: wood",kitchen,13
prod0427,"Stand; size: S, color: brown, finish: paint",bedroom,27
prod0428,"L-shaped sofa; size: M, color: gold, finish: diamonds",bedroom,22
prod0429,"Sofa; size: M, color: blue, finish: chrome",bedroom,27
prod0430,"TV stand; size: XL, color: silver, finish: lacquer",kitchen,2
prod0431,"Book shelf; size: L, color: black, finish: lacquer",kitchen,2
prod0432,"Book shelf; size: XL, color: red, finish: wood",kitchen,12
prod0433,"TV stand; size: M, color: bronze, finish: varnish",livingroom,25
prod0434,"TV stand; size: L, color: red, finish: lacquer",bedroom,18
prod0435,"End table; size: L, color: green, finish: oil",bedroom,15
prod0436,"TV stand; size: M, color: silver, finish: bare",bedroom,15
prod0437,"Coffee table; size: XL, color: black, finish: silver",kitchen,24
prod0438,"Dresser; size: M, color: brown, finish: paint",kitchen,14
prod0439,"Book shelf; size: S, color: blue, finish: varnish",bedroom,14
prod0440,"Sofa; size: S, color: blue, finish: paint",livingroom,15
prod0441,"Coffee table; size: M, color: blue, finish: lacquer",bedroom,20
prod0442,"Desk; size: XL, color: blue, finish: lacquer",livingroom,8
prod0443,"Dresser; size: S, color: red, finish: paint",bedroom,25
prod0444,"Bar stool; size: L, color: bronze, finish: silver",livingroom,7
prod0445,"Bed frame; size: XL, color: white, finish: paint",kitchen,3
prod0446,"L-shaped sofa; size: S, color: black, finish: resin",kitchen,22
prod0447,"Stool; size: M, color: green, finish: bare",bedroom,8
prod0448,"Coffee table; size: XL, color: gold, finish: resin",kitchen,23
prod0449,"Desk; size: L, color: green, finish: varnish",livingroom,5
prod0450,"End table; size: S, color: blue, finish: varnish",kitchen,14
prod0451,"Stool; size: L, color: purple, finish: wood",livingroom,20
prod0452,"Coffee table; size: L, color: blue, finish: silver",bedroom,1
prod0453,"L-shaped sofa; size: XL, color: silver, finish: chrome",kitchen,4
prod0454,"Stool; size: XL, color: gold, finish: bare",kitchen,14
prod0455,"Book shelf; size: XL, color: black, finish: chrome",kitchen,27
prod0456,"Bed frame; size: M, color: green, finish: chrome",livingroom,5
prod0457,"Sofa; size: L, color: red, finish: paint",kitchen,6
prod0458,"Desk; size: L, color: white, finish: oil",bedroom,0
prod0459,"Dresser; size: L, color: green, finish: wood",kitchen,1
prod0460,"Sofa; size: XL, color: silver, finish: resin",bedroom,23
prod0461,"Stand; size: XL, color: gold, finish: diamonds",bedroom,28
prod0462,"Stool; size: M, color: brown, finish: diamonds",kitchen,16
prod0463,"L-shaped sofa; size: M, color: black, finish: lacquer",kitchen,27
prod0464,"Bar stool; size: S, color: silver, finish: paint",livingroom,16
prod0465,"Stand; size: M, color: purple, finish: chrome",bedroom,11
prod0466,"Stool; size: S, color: red, finish: oil",bedroom,28
prod0467,"End table; size: L, color: blue, finish: varnish",kitchen,15
prod0468,"Stool; size: M, color: blue, finish: varnish",bedroom,15
prod0469,"Coffee table; size: S, color: purple, finish: diamonds",bedroom,26
prod0470,"L-shaped sofa; size: S, color: black, finish: oil",kitchen,3
prod0471,"Dresser; size: XL, color: brown, finish: lacquer",kitchen,18
prod0472,"TV stand; size: XL, color: blue, finish: silver",kitchen,28
prod0473,"Stand; size: XL, color: purple, finish: diamonds",kitchen,1
prod0474,"Dining table; size: L, color: bronze, finish: bare",bedroom,29
prod0475,"L-shaped sofa; size: L, color: bronze, finish: bare",bedroom,17
prod0476,"Book shelf; size: S, color: gold, finish: gold",kitchen,24
prod0477,"L-shaped sofa; size: XL, color: silver, finish: paint",kitchen,24
prod0478,"Sofa; size: S, color: blue, finish: platinum",bedroom,21
prod0479,"Dining table; size: S, color: green, finish: bare",kitchen,9
prod0480,"Stand; size: XL, color: gold, finish: varnish",livingroom,14
prod0481,"Dining table; size: S, color: silver, finish: bare",bedroom,7
prod0482,"TV stand; size: S, color: blue, finish: platinum",livingroom,8
prod0483,"Bed frame; size: XL, color: bronze, finish: chrome",bedroom,5
prod0484,"End table; size: S, color: red, finish: diamonds",kitchen,13
prod0485,"Bed frame; size: M, color: green, finish: wood",kitchen,14
prod0486,"Dining table; size: L, color: blue, finish: lacquer",bedroom,27
prod0487,"Coffee table; size: M, color: gold, finish: oil",kitchen,2
prod0488,"Stool; size: S, color: green, finish: bare",bedroom,20
prod0489,"Dining table; size: M, color: black, finish: varnish",kitchen,9
prod0490,"Sofa; size: M, color: green, finish: resin",livingroom,26
prod0491,"Dining table; size: L, color: brown, finish: lacquer",bedroom,3
prod0492,"End table; size: S, color: green, finish: resin",livingroom,19
prod0493,"Stand; size: S, color: purple, finish: silver",livingroom,18
prod0494,"Coffee table; size: M, color: black, finish: lacquer",livingroom,2
prod0495,"End table; size: L, color: gold, finish: lacquer",bedroom,16
prod0496,"Stool; size: M, color: blue, finish: silver",livingroom,29
prod0497,"Stand; size: L, color: blue, finish: varnish",kitchen,10
prod0498,"End table; size: S, color: black, finish: wood",livingroom,15
prod0499,"Stand; size: S, color: blue, finish: bare",kitchen,13
prod0500,"Sofa; size: S, color: gold, finish: lacquer",kitchen,23
prod0501,"L-shaped sofa; size: S, color: white, finish: diamonds",livingroom,19
prod0502,"Book shelf; size: L, color: brown, finish: diamonds",bedroom,1
prod0503,"Bar stool; size: L, color: red, finish: resin",bedroom,5
prod0504,"TV stand; size: L, color: gold, finish: lacquer",bedroom,8
prod0505,"TV stand; size: S, color: red, finish: chrome",kitchen,18
prod0506,"Bed frame; size: XL, color: bronze, finish: lacquer",kitchen,7
prod0507,"Bed frame; size: XL, color: green, finish: paint",bedroom,25
prod0508,"Book shelf; size: M, color: purple, finish: paint",livingroom,25
prod0509,"L-shaped sofa; size: XL, color: black, finish: resin",bedroom,15
prod0510,"Bed frame; size: XL, color: silver, finish: platinum",livingroom,6
prod0511,"Dresser; size: S, color: bronze, finish: oil",kitchen,1
prod0512,"Bed frame; size: L, color: gold, finish: wood",livingroom,7
prod0513,"Sofa; size: S, color: blue, finish: oil",bedroom,23
prod0514,"L-shaped sofa; size: S, color: green, finish: paint",livingroom,19
prod0515,"Stool; size: L, color: silver, finish: resin",livingroom,17
prod0516,"Coffee table; size: L, color: bronze, finish: lacquer",kitchen,22
prod0517,"Desk; size: M, color: gold, finish: chrome",bedroom,2
prod0518,"Dining table; size: L, color: brown, finish: resin",bedroom,2
prod0519,"Stool; size: XL, color: white, finish: gold",bedroom,13
prod0520,"TV stand; size: XL, color: purple, finish: lacquer",bedroom,15
prod0521,"Book shelf; size: S, color: black, finish: chrome",kitchen,8
prod0522,"Bed frame; size: XL, color: silver, finish: paint",kitchen,6
prod0523,"Sofa; size: S, color: purple, finish: silver",livingroom,8
prod0524,"Bar stool; size: XL, color: brown, finish: lacquer",kitchen,4
prod0525,"Book shelf; size: XL, color: blue, finish: resin",bedroom,21
prod0526,"Coffee table; size: M, color: brown, finish: oil",bedroom,29
prod0527,"End table; size: M, color: black, finish: silver",kitchen,1
prod0528,"TV stand; size: L, color: blue, finish: lacquer",bedroom,21
prod0529,"Bar stool; size: S, color: purple, finish: lacquer",kitchen,27
prod0530,"Desk; size: L, color: green, finish: paint",bedroom,29
prod0531,"End table; size: L, color: purple, finish: paint",kitchen,10
prod0532,"Bar stool; size: L, color: white, finish: platinum",livingroom,17
prod0533,"Book shelf; size: XL, color: purple, finish: varnish",bedroom,4
prod0534,"Stool; size: L, color: green, finish: bare",livingroom,23
prod0535,"Bar stool; size: M, color: gold, finish: platinum",livingroom,13
prod0536,"Desk; size: S, color: gold, finish: paint",bedroom,1
prod0537,"Book shelf; size: S, color: silver, finish: oil",bedroom,17
prod0538,"TV stand; size: L, color: black, finish: oil",kitchen,12
prod0539,"Bar stool; size: S, color: blue, finish: silver",kitchen,12
prod0540,"Bar stool; size: XL, color: bronze, finish: resin",bedroom,15
prod0541,"Bed frame; size: L, color: purple, finish: silver",bedroom,8
prod0542,"Stand; size: L, color: brown, finish: diamonds",livingroom,24
prod0543,"Stool; size: M, color: green, finish: bare",kitchen,16
prod0544,"Bar stool; size: XL, color: purple, finish: oil",livingroom,9
prod0545,"End table; size: S, color: red, finish: resin",bedroom,3
prod0546,"Book shelf; size: S, color: red, finish: platinum",livingroom,5
prod0547,"Dresser; size: L, color: gold, finish: chrome",livingroom,28
prod0548,"Desk; size: S, color: white, finish: platinum",kitchen,0
prod0549,"Dining table; size: S, color: white, finish: resin",livingroom,12
prod0550,"Bar stool; size: S, color: blue, finish: wood",kitchen,16
prod0551,"Book shelf; size: M, color: black, finish: varnish",bedroom,14
prod0552,"Dresser; size: S, color: red, finish: diamonds",kitchen,25
prod0553,"Bar stool; size: XL, color: black, finish: bare",kitchen,13
prod0554,"L-shaped sofa; size: M, color: brown, finish: chrome",livingroom,10
prod0555,"Stool; size: S, color: red, finish: chrome",livingroom,22
prod0556,"Bed frame; size: S, color: gold, finish: silver",livingroom,8
prod0557,"Desk; size: S, color: green, finish: oil",livingroom,2
prod0558,"Dining table; size: M, color: red, finish: chrome",livingroom,24
prod0559,"Bar stool; size: XL, color: bronze, finish: oil",livingroom,12
prod0560,"Dresser; size: XL, color: brown, finish: lacquer",kitchen,22
prod0561,"Bar stool; size: L, color: purple, finish: platinum",kitchen,20
prod0562,"Stand; size: L, color: white, finish: silver",kitchen,23
prod0563,"Bed frame; size: S, color: black, finish: diamonds",kitchen,10
prod0564,"TV stand; size: XL, color: white, finish: oil",bedroom,9
prod0565,"Stool; size: M, color: white, finish: platinum",livingroom,24
prod0566,"Stand; size: L, color: blue, finish: bare",bedroom,29
prod0567,"TV stand; size: S, color: gold, finish: lacquer",livingroom,23
prod0568,"End table; size: L, color: purple, finish: chrome",bedroom,8
prod0569,"Desk; size: XL, color: gold, finish: chrome",bedroom,17
prod0570,"L-shaped sofa; size: L, color: gold, finish: wood",livingroom,24
prod0571,"Dresser; size: M, color: blue, finish: diamonds",bedroom,2
prod0572,"Sofa; size: S, color: bronze, finish: paint",bedroom,26
prod0573,"Stool; size: XL, color: gold, finish: wood",kitchen,15
prod0574,"Sofa; size: XL, color: green, finish: oil",bedroom,1
prod0575,"Bar stool; size: S, color: black, finish: chrome",livingroom,20
prod0576,"TV stand; size: M, color: blue, finish: platinum",bedroom,21
prod0577,"Stand; size: XL, color: blue, finish: paint",kitchen,17
prod0578,"TV stand; size: L, color: bronze, finish: gold",bedroom,1
prod0579,"Book shelf; size: S, color: silver, finish: bare",kitchen,18
prod0580,"Bed frame; size: M, color: white, finish: wood",livingroom,12
prod0581,"Desk; size: XL, color: red, finish: bare",kitchen,10
prod0582,"Bar stool; size: S, color: purple, finish: diamonds",bedroom,5
prod0583,"Dining table; size: L, color: white, finish: resin",livingroom,21
prod0584,"Dining table; size: L, color: brown, finish: silver",kitchen,16
prod0585,"Book shelf; size: S, color: silver, finish: chrome",kitchen,9
prod0586,"End table; size: L, color: red, finish: varnish",bedroom,2
prod0587,"End table; size: S, color: gold, finish: varnish",kitchen,10
prod0588,"Bed frame; size: M, color: purple, finish: varnish",bedroom,4
prod0589,"Stand; size: S, color: blue, finish: lacquer",kitchen,17
prod0590,"Stool; size: M, color: black, finish: lacquer",bedroom,7
prod0591,"Sofa; size: XL, color: black, finish: platinum",bedroom,8
prod0592,"Bar stool; size: M, color: bronze, finish: silver",livingroom,0
prod0593,"Bar stool; size: XL, color: brown, finish: wood",livingroom,22
prod0594,"Desk; size: S, color: red, finish: diamonds",bedroom,25
prod0595,"End table; size: S, color: purple, finish: varnish",kitchen,12
prod0596,"Dresser; size: L, color: brown, finish: wood",kitchen,17
prod0597,"Book shelf; size: L, color: brown, finish: gold",bedroom,14
prod0598,"Stand; size: XL, color: blue, finish: diamonds",livingroom,29
prod0599,"Sofa; size: XL, color: bronze, finish: silver",livingroom,23
prod0600,"Coffee table; size: XL, color: blue, finish: gold",bedroom,15
prod0601,"Coffee table; size: L, color: white, finish: bare",kitchen,6
prod0602,"Dining table; size: XL, color: silver, finish: resin",bedroom,17
prod0603,"Dining table; size: M, color: green, finish: resin",bedroom,25
prod0604,"Sofa; size: L, color: gold, finish: bare",kitchen,18
prod0605,"Coffee table; size: XL, color: white, finish: chrome",livingroom,19
prod0606,"End table; size: L, color: gold, finish: paint",livingroom,20
prod0607,"Dining table; size: S, color: green, finish: chrome",bedroom,0
prod0608,"Stool; size: S, color: bronze, finish: gold",livingroom,26
prod0609,"Dining table; size: S, color: blue, finish: wood",bedroom,23
prod0610,"TV stand; size: XL, color: blue, finish: gold",kitchen,6
prod0611,"Coffee table; size: L, color: bronze, finish: silver",livingroom,12
prod0612,"TV stand; size: M, color: gold, finish: chrome",kitchen,10
prod0613,"Bed frame; size: XL, color: brown, finish: silver",livingroom,12
prod0614,"TV stand; size: XL, color: blue, finish: bare",bedroom,24
prod0615,"Coffee table; size: L, color: blue, finish: gold",bedroom,19
prod0616,"Dining table; size: XL, color: bronze, finish: oil",bedroom,25
prod0617,"Bed frame; size: M, color: brown, finish: diamonds",livingroom,20
prod0618,"Stand; size: M, color: silver, finish: gold",livingroom,26
prod0619,"End table; size: XL, color: silver, finish: wood",kitchen,5
prod0620,"End table; size: L, color: white, finish: oil",bedroom,10
prod0621,"Desk; size: XL, color: blue, finish: oil",livingroom,4
prod0622,"Bed frame; size: XL, color: brown, finish: gold",livingroom,15
prod0623,"Bar stool; size: S, color: silver, finish: gold",bedroom,13
prod0624,"Dining table; size: L, color: silver, finish: chrome",livingroom,6
prod0625,"L-shaped sofa; size: S, color: silver, finish: diamonds",kitchen,13
prod0626,"Dining table; size: S, color: blue, finish: bare",kitchen,9
prod0627,"Dresser; size: XL, color: brown, finish: varnish",livingroom,28
prod0628,"Dresser; size: L, color: white, finish: bare",bedroom,8
prod0629,"End table; size: L, color: red, finish: oil",bedroom,5
prod0630,"Stand; size: L, color: gold, finish: varnish",livingroom,22
prod0631,"Dining table; size: M, color: bronze, finish: bare",livingroom,19
prod0632,"Dresser; size: S, color: bronze, finish: varnish",bedroom,20
prod0633,"Dining table; size: XL, color: silver, finish: chrome",bedroom,22
prod0634,"Dining table; size: M, color: gold, finish: chrome",kitchen,17
prod0635,"Stand; size: M, color: brown, finish: lacquer",kitchen,19
prod0636,"Dining table; size: S, color: green, finish: lacquer",livingroom,23
prod0637,"Stand; size: XL, color: red, finish: gold",livingroom,29
prod0638,"Bar stool; size: M, color: purple, finish: platinum",livingroom,11
