_id,description,product_type,quantity_available
prod0990,chair,dining_room,57
prod0991,shed,yard,41
prod0992,desk,office,12
prod0993,ladder,yard,15
prod0994,shovel,yard,44
prod0995,lamp,living_room,16
prod0996,sofa,living_room,43
prod0997,table,dining_room,65
prod0998,shovel,yard,13
prod0999,shovel,yard,73
prod1000,sofa,living_room,24
prod1001,rug,living_room,11
prod1002,lamp,living_room,55
prod1003,sofa,living_room,25
prod1004,painting,living_room,37
prod1005,painting,living_room,47
prod1006,table,dining_room,76
prod1007,desk,office,9
prod1008,chair,dining_room,67
prod1009,desk,office,20
prod1010,rug,living_room,16
prod1011,rug,living_room,46
prod1012,shovel,yard,69
prod1013,lamp,living_room,16
prod1014,lawnmower,yard,90
prod1015,sofa,living_room,15
prod1016,lawnmower,yard,28
prod1017,chair,dining_room,0
prod1018,painting,living_room,0
prod1019,painting,living_room,34
prod1020,painting,living_room,37
prod1021,shears,yard,89
prod1022,shears,yard,18
prod1023,rug,living_room,96
prod1024,lamp,living_room,100
prod1025,lawnmower,yard,91
prod1026,painting,living_room,22
prod1027,painting,living_room,18
prod1028,sofa,living_room,92
prod1029,ladder,yard,46
prod1030,table,dining_room,58
prod1031,shed,yard,50
prod1032,sofa,living_room,94
prod1033,table,dining_room,55
prod1034,chair,dining_room,89
prod1035,desk,office,97
prod1036,shed,yard,52
prod1037,ladder,yard,78
prod1038,painting,living_room,20
prod1039,shovel,yard,79
prod1040,chair,dining_room,82
prod1041,sofa,living_room,30
prod1042,rug,living_room,12
prod1043,desk,office,75
prod1044,sofa,living_room,72
prod1045,sofa,living_room,58
prod1046,sofa,living_room,93
prod1047,lamp,living_room,98
prod1048,table,dining_room,33
prod1049,shovel,yard,64
prod1050,desk,office,19
prod1051,desk,office,72
prod1052,desk,office,36
prod1053,rug,living_room,22
prod1054,ladder,yard,12
prod1055,chair,dining_room,51
prod1056,shears,yard,52
prod1057,painting,living_room,20
prod1058,chair,dining_room,90
prod1059,ladder,yard,39
prod1060,desk,office,98
prod1061,chair,dining_room,16
prod1062,table,dining_room,53
prod1063,lawnmower,yard,100
prod1064,painting,living_room,73
prod1065,rug,living_room,3
prod1066,rug,living_room,43
prod1067,lamp,living_room,38
prod1068,table,dining_room,34
prod1069,lawnmower,yard,38
prod1070,rug,living_room,4
prod1071,shed,yard,43
prod1072,rug,living_room,41
prod1073,table,dining_room,77
prod1074,shovel,yard,82
prod1075,shed,yard,4
prod1076,painting,living_room,91
prod1077,chair,dining_room,3
prod1078,shears,yard,32
prod1079,painting,living_room,0
prod1080,shears,yard,84
prod1081,shears,yard,14
prod1082,desk,office,36
prod1083,painting,living_room,42
prod1084,lamp,living_room,57
prod1085,shears,yard,83
prod1086,ladder,yard,88
prod1087,desk,office,29
prod1088,table,dining_room,13
prod1089,shed,yard,1
prod1090,lawnmower,yard,27
prod1091,lamp,living_room,0
prod1092,lamp,living_room,28
prod1093,lamp,living_room,7
prod1094,rug,living_room,98
prod1095,lamp,living_room,79
prod1096,rug,living_room,16
prod1097,shears,yard,40
prod1098,sofa,living_room,23
prod1099,lamp,living_room,81
prod1100,lawnmower,yard,28
prod1101,lawnmower,yard,73
prod1102,painting,living_room,99
prod1103,rug,living_room,65
prod1104,desk,office,32
prod1105,shovel,yard,11
prod1106,ladder,yard,16
prod1107,chair,dining_room,33
prod1108,rug,living_room,56
prod1109,sofa,living_room,2
prod1110,painting,living_room,45
prod1111,sofa,living_room,25
prod1112,lamp,living_room,0
prod1113,ladder,yard,100
prod1114,painting,living_room,31
prod1115,shovel,yard,71
prod1116,rug,living_room,11
prod1117,ladder,yard,47
prod1118,shed,yard,25
prod1119,lamp,living_room,94
prod1120,chair,dining_room,27
prod1121,sofa,living_room,37
prod1122,shovel,yard,85
prod1123,rug,living_room,93
prod1124,rug,living_room,24
prod1125,ladder,yard,40
prod1126,painting,living_room,67
prod1127,desk,office,23
prod1128,chair,dining_room,0
prod1129,chair,dining_room,66
prod1130,desk,office,70
prod1131,shovel,yard,77
prod1132,ladder,yard,90
prod1133,ladder,yard,84
prod1134,sofa,living_room,60
prod1135,shovel,yard,64
prod1136,ladder,yard,65
prod1137,lawnmower,yard,17
prod1138,desk,office,58
prod1139,shed,yard,12
prod1140,shears,yard,46
prod1141,painting,living_room,70
prod1142,shovel,yard,51
prod1143,table,dining_room,65
prod1144,shovel,yard,16
prod1145,lawnmower,yard,58
prod1146,shovel,yard,20
prod1147,ladder,yard,62
prod1148,sofa,living_room,2
prod1149,chair,dining_room,85
prod1150,chair,dining_room,96
prod1151,desk,office,69
prod1152,lawnmower,yard,72
prod1153,shovel,yard,21
prod1154,chair,dining_room,66
prod1155,shovel,yard,98
prod1156,shed,yard,25
prod1157,lawnmower,yard,36
prod1158,rug,living_room,7
prod1159,painting,living_room,17
prod1160,painting,living_room,52
prod1161,chair,dining_room,35
prod1162,lamp,living_room,31
prod1163,shed,yard,15
prod1164,table,dining_room,7
prod1165,lamp,living_room,1
prod1166,lamp,living_room,81
prod1167,ladder,yard,50
prod1168,shears,yard,31
prod1169,rug,living_room,58
prod1170,lawnmower,yard,88
prod1171,rug,living_room,21
prod1172,chair,dining_room,88
prod1173,lawnmower,yard,67
prod1174,painting,living_room,68
prod1175,sofa,living_room,45
prod1176,painting,living_room,58
prod1177,sofa,living_room,99
prod1178,painting,living_room,3
prod1179,shed,yard,40
prod1180,shovel,yard,97
prod1181,rug,living_room,50
prod1182,shed,yard,61
prod1183,ladder,yard,88
prod1184,lamp,living_room,57
prod1185,lamp,living_room,46
prod1186,rug,living_room,37
prod1187,chair,dining_room,96
prod1188,sofa,living_room,14
prod1189,lawnmower,yard,63
prod1190,desk,office,35
prod1191,shovel,yard,12
prod1192,table,dining_room,88
prod1193,desk,office,97
prod1194,chair,dining_room,84
prod1195,painting,living_room,19
prod1196,desk,office,85
prod1197,sofa,living_room,39
prod1198,shovel,yard,83
prod1199,ladder,yard,32
prod1200,rug,living_room,40
prod1201,rug,living_room,56
prod1202,lamp,living_room,98
prod1203,lamp,living_room,62
prod1204,rug,living_room,51
prod1205,desk,office,49
prod1206,rug,living_room,73
prod1207,shed,yard,40
prod1208,shears,yard,77
prod1209,table,dining_room,5
prod1210,painting,living_room,71
prod1211,table,dining_room,97
prod1212,desk,office,69
prod1213,shed,yard,37
prod1214,chair,dining_room,11
prod1215,desk,office,68
prod1216,rug,living_room,88
prod1217,table,dining_room,91
prod1218,chair,dining_room,35
prod1219,chair,dining_room,73
prod1220,chair,dining_room,71
prod1221,chair,dining_room,96
prod1222,table,dining_room,94
prod1223,sofa,living_room,3
prod1224,shed,yard,62
prod1225,lamp,living_room,30
prod1226,table,dining_room,29
prod1227,shed,yard,35
prod1228,painting,living_room,87
prod1229,sofa,living_room,5
prod1230,shed,yard,12
prod1231,painting,living_room,85
prod1232,ladder,yard,76
prod1233,ladder,yard,81
prod1234,lamp,living_room,66
prod1235,sofa,living_room,19
prod1236,shears,yard,5
prod1237,desk,office,6
prod1238,shed,yard,48
prod1239,shed,yard,56
prod1240,shed,yard,94
prod1241,rug,living_room,40
prod1242,lawnmower,yard,51
prod1243,chair,dining_room,91
prod1244,table,dining_room,27
prod1245,sofa,living_room,9
prod1246,shovel,yard,85
prod1247,rug,living_room,35
prod1248,sofa,living_room,44
prod1249,ladder,yard,50
prod1250,ladder,yard,37
prod1251,rug,living_room,75
prod1252,lamp,living_room,76
prod1253,chair,dining_room,49
prod1254,painting,living_room,23
prod1255,sofa,living_room,40
prod1256,table,dining_room,94
prod1257,shed,yard,55
prod1258,chair,dining_room,16
prod1259,shed,yard,42
prod1260,lawnmower,yard,90
prod1261,lamp,living_room,93
prod1262,sofa,living_room,37
prod1263,chair,dining_room,4
prod1264,shovel,yard,5
prod1265,shed,yard,45
prod1266,shed,yard,59
prod1267,rug,living_room,56
prod1268,lawnmower,yard,40
prod1269,lawnmower,yard,45
prod1270,painting,living_room,16
prod1271,desk,office,12
prod1272,lawnmower,yard,74
prod1273,painting,living_room,17
prod1274,chair,dining_room,47
prod1275,sofa,living_room,82
prod1276,chair,dining_room,30
prod1277,lamp,living_room,49
prod1278,rug,living_room,38
prod1279,rug,living_room,90
prod1280,table,dining_room,64
prod1281,lawnmower,yard,51
prod1282,sofa,living_room,30
prod1283,shears,yard,18
prod1284,shovel,yard,6
prod1285,desk,office,97
prod1286,painting,living_room,50
prod1287,shed,yard,57
prod1288,chair,dining_room,5
prod1289,table,dining_room,16
prod1290,shed,yard,50
prod1291,sofa,living_room,7
prod1292,shed,yard,34
prod1293,ladder,yard,53
prod1294,painting,living_room,13
prod1295,shears,yard,17
prod1296,table,dining_room,99
prod1297,sofa,living_room,28
prod1298,ladder,yard,37
prod1299,lawnmower,yard,2
prod1300,shears,yard,6
prod1301,lamp,living_room,38
prod1302,painting,living_room,53
prod1303,rug,living_room,47
prod1304,rug,living_room,91
prod1305,desk,office,89
prod1306,table,dining_room,34
prod1307,ladder,yard,72
prod1308,shears,yard,4
prod1309,shed,yard,31
prod1310,shears,yard,100
prod1311,lamp,living_room,14
prod1312,shears,yard,26
prod1313,shears,yard,98
prod1314,shovel,yard,29
prod1315,lawnmower,yard,26
prod1316,lamp,living_room,31
prod1317,shovel,yard,64
prod1318,sofa,living_room,32
prod1319,rug,living_room,67
prod1320,sofa,living_room,40
prod1321,shears,yard,56
prod1322,shed,yard,11
prod1323,shears,yard,78
prod1324,lamp,living_room,50
prod1325,rug,living_room,16
prod1326,painting,living_room,85
prod1327,table,dining_room,24
prod1328,painting,living_room,98
prod1329,painting,living_room,5
prod1330,shed,yard,16
prod1331,painting,living_room,26
prod1332,shed,yard,90
prod1333,painting,living_room,37
prod1334,shears,yard,22
prod1335,shovel,yard,37
prod1336,lawnmower,yard,100
prod1337,shovel,yard,45
prod1338,rug,living_room,97
prod1339,ladder,yard,49
prod1340,shears,yard,16
prod1341,shed,yard,45
prod1342,desk,office,20
prod1343,ladder,yard,13
prod1344,lamp,living_room,45
prod1345,chair,dining_room,43
prod1346,sofa,living_room,46
prod1347,shed,yard,23
prod1348,lamp,living_room,10
prod1349,shed,yard,28
prod1350,ladder,yard,50
prod1351,lawnmower,yard,91
prod1352,lamp,living_room,17
prod1353,shovel,yard,63
prod1354,shears,yard,11
prod1355,rug,living_room,49
prod1356,shovel,yard,75
prod1357,ladder,yard,55
prod1358,shovel,yard,88
prod1359,chair,dining_room,11
prod1360,painting,living_room,74
prod1361,table,dining_room,64
prod1362,desk,office,79
prod1363,chair,dining_room,42
prod1364,table,dining_room,9
prod1365,shears,yard,45
prod1366,painting,living_room,13
prod1367,table,dining_room,1
prod1368,shed,yard,58
prod1369,chair,dining_room,100
prod1370,rug,living_room,39
prod1371,rug,living_room,66
prod1372,ladder,yard,53
prod1373,table,dining_room,96
prod1374,sofa,living_room,1
prod1375,painting,living_room,66
prod1376,lamp,living_room,38
prod1377,shovel,yard,3
prod1378,table,dining_room,84
prod1379,table,dining_room,65
prod1380,lamp,living_room,43
prod1381,ladder,yard,90
prod1382,lawnmower,yard,35
prod1383,shovel,yard,20
prod1384,chair,dining_room,94
prod1385,table,dining_room,86
prod1386,painting,living_room,37
prod1387,lawnmower,yard,51
prod1388,lamp,living_room,11
prod1389,chair,dining_room,83
prod1390,lamp,living_room,21
prod1391,desk,office,58
prod1392,shed,yard,78
prod1393,ladder,yard,38
prod1394,table,dining_room,28
prod1395,shears,yard,68
prod1396,ladder,yard,45
prod1397,shovel,yard,35
prod1398,desk,office,33
prod1399,shed,yard,58
prod1400,lawnmower,yard,17
prod1401,ladder,yard,58
prod1402,shears,yard,62
prod1403,shovel,yard,88
prod1404,rug,living_room,45
prod1405,chair,dining_room,50
prod1406,chair,dining_room,71
prod1407,lawnmower,yard,18
prod1408,shovel,yard,93
prod1409,painting,living_room,51
prod1410,shed,yard,48
prod1411,lawnmower,yard,72
prod1412,painting,living_room,70
prod1413,chair,dining_room,78
prod1414,sofa,living_room,9
prod1415,desk,office,24
prod1416,shed,yard,47
prod1417,table,dining_room,82
prod1418,desk,office,2
prod1419,lawnmower,yard,23
prod1420,lawnmower,yard,90
prod1421,rug,living_room,34
prod1422,painting,living_room,52
prod1423,chair,dining_room,66
prod1424,rug,living_room,97
prod1425,table,dining_room,73
prod1426,shed,yard,99
prod1427,shovel,yard,96
prod1428,shovel,yard,87
prod1429,table,dining_room,58
prod1430,shovel,yard,92
prod1431,painting,living_room,39
prod1432,shed,yard,26
prod1433,shed,yard,42
prod1434,shed,yard,88
prod1435,ladder,yard,54
prod1436,ladder,yard,76
prod1437,shed,yard,77
prod1438,lamp,living_room,0
prod1439,shed,yard,76
prod1440,ladder,yard,26
prod1441,desk,office,44
prod1442,shed,yard,97
prod1443,painting,living_room,57
prod1444,lamp,living_room,66
prod1445,lamp,living_room,53
prod1446,lawnmower,yard,87
prod1447,painting,living_room,60
prod1448,sofa,living_room,35
prod1449,painting,living_room,4
prod1450,shears,yard,0
prod1451,shovel,yard,25
prod1452,rug,living_room,19
prod1453,shovel,yard,63
prod1454,rug,living_room,45
prod1455,table,dining_room,54
prod1456,table,dining_room,1
prod1457,painting,living_room,24
prod1458,rug,living_room,83
prod1459,shed,yard,71
prod1460,shears,yard,71
prod1461,desk,office,17
prod1462,lamp,living_room,56
prod1463,chair,dining_room,46
prod1464,chair,dining_room,97
prod1465,painting,living_room,13
prod1466,chair,dining_room,28
prod1467,sofa,living_room,2
prod1468,desk,office,72
prod1469,rug,living_room,16
prod1470,painting,living_room,91
prod1471,shovel,yard,73
prod1472,lawnmower,yard,23
prod1473,lawnmower,yard,15
prod1474,shears,yard,88
prod1475,shed,yard,32
prod1476,sofa,living_room,1
prod1477,rug,living_room,10
prod1478,ladder,yard,84
prod1479,desk,office,39
prod1480,table,dining_room,7
prod1481,rug,living_room,54
prod1482,desk,office,97
prod1483,desk,office,3
prod1484,table,dining_room,64
prod1485,sofa,living_room,93
prod1486,sofa,living_room,28
prod1487,painting,living_room,51
prod1488,shovel,yard,51
prod1489,shed,yard,18
prod1490,painting,living_room,91
prod1491,sofa,living_room,82
prod1492,lawnmower,yard,98
prod1493,painting,living_room,14
prod1494,rug,living_room,73
prod1495,chair,dining_room,50
prod1496,chair,dining_room,70
prod1497,desk,office,4
prod1498,shovel,yard,55
prod1499,table,dining_room,50
prod1500,lawnmower,yard,34
prod1501,sofa,living_room,48
prod1502,shovel,yard,69
prod1503,chair,dining_room,73
prod1504,shovel,yard,95
prod1505,painting,living_room,15
prod1506,desk,office,32
prod1507,ladder,yard,17
prod1508,table,dining_room,29
prod1509,ladder,yard,94
prod1510,lamp,living_room,10
prod1511,shed,yard,79
prod1512,chair,dining_room,64
prod1513,chair,dining_room,88
prod1514,table,dining_room,30
prod1515,chair,dining_room,33
prod1516,ladder,yard,54
prod1517,sofa,living_room,61
prod1518,painting,living_room,62
prod1519,lamp,living_room,62
prod1520,sofa,living_room,4
prod1521,chair,dining_room,94
prod1522,table,dining_room,50
prod1523,chair,dining_room,50
prod1524,lawnmower,yard,0
prod1525,lamp,living_room,67
prod1526,painting,living_room,43
prod1527,ladder,yard,16
prod1528,table,dining_room,1
prod1529,shed,yard,90
prod1530,painting,living_room,13
prod1531,shed,yard,82
prod1532,painting,living_room,9
prod1533,desk,office,53
prod1534,lamp,living_room,61
prod1535,ladder,yard,87
prod1536,table,dining_room,85
prod1537,rug,living_room,18
prod1538,shed,yard,84
prod1539,table,dining_room,90
prod1540,desk,office,32
prod1541,table,dining_room,96
prod1542,ladder,yard,60
prod1543,sofa,living_room,94
prod1544,chair,dining_room,30
prod1545,lamp,living_room,53
prod1546,painting,living_room,53
prod1547,lamp,living_room,80
prod1548,desk,office,22
prod1549,table,dining_room,14
prod1550,painting,living_room,43
prod1551,painting,living_room,46
prod1552,table,dining_room,35
prod1553,rug,living_room,32
prod1554,chair,dining_room,21
prod1555,lawnmower,yard,60
prod1556,sofa,living_room,17
prod1557,shed,yard,22
prod1558,rug,living_room,77
prod1559,chair,dining_room,70
prod1560,sofa,living_room,86
prod1561,table,dining_room,27
prod1562,desk,office,38
prod1563,desk,office,60
prod1564,shed,yard,91
prod1565,rug,living_room,61
prod1566,table,dining_room,97
prod1567,desk,office,27
prod1568,shears,yard,19
prod1569,sofa,living_room,72
prod1570,table,dining_room,86
prod1571,sofa,living_room,99
prod1572,table,dining_room,79
prod1573,lawnmower,yard,19
prod1574,table,dining_room,19
prod1575,desk,office,10
prod1576,desk,office,63
prod1577,table,dining_room,10
prod1578,sofa,living_room,17
prod1579,painting,living_room,62
prod1580,chair,dining_room,65
prod1581,shovel,yard,46
prod1582,shovel,yard,65
prod1583,painting,living_room,75
prod1584,shed,yard,32
prod1585,chair,dining_room,21
prod1586,lawnmower,yard,45
prod1587,painting,living_room,12
prod1588,desk,office,76
prod1589,table,dining_room,73
prod1590,ladder,yard,29
prod1591,table,dining_room,92
prod1592,ladder,yard,78
prod1593,lamp,living_room,35
prod1594,table,dining_room,70
prod1595,shed,yard,44
prod1596,rug,living_room,99
prod1597,chair,dining_room,92
prod1598,table,dining_room,91
prod1599,chair,dining_room,48
prod1600,table,dining_room,14
