rental_id,product_id,customer_id,amount,time,price,total
R00647,P77063,C00647,80,7,442,247520
R00648,P34873,C00648,83,283,75,1761675
R00649,P68414,C00649,96,221,37,784992
R00650,P30011,C00650,28,105,408,1199520
R00651,P35286,C00651,21,120,171,430920
R00652,P97037,C00652,93,91,5,42315
R00653,P32250,C00653,7,75,382,200550
R00654,P5318,C00654,90,16,390,561600
R00655,P51521,C00655,22,236,465,2414280
R00656,P7471,C00656,29,35,275,279125
R00657,P11463,C00657,41,163,460,3074180
R00658,P7677,C00658,24,0,291,0
R00659,P1311,C00659,94,216,261,5299344
R00660,P65635,C00660,41,308,329,4154612
R00661,P47101,C00661,22,102,242,543048
R00662,P38583,C00662,90,114,471,4832460
R00663,P52110,C00663,1,18,152,2736
R00664,P93940,C00664,85,207,378,6650910
R00665,P19747,C00665,71,7,202,100394
R00666,P25969,C00666,82,349,299,8556782
R00667,P61723,C00667,51,235,106,1270410
R00668,P29127,C00668,73,125,437,3987625
R00669,P2329,C00669,7,96,107,71904
R00670,P72106,C00670,8,170,84,114240
R00671,P78410,C00671,80,142,304,3453440
R00672,P71295,C00672,62,279,463,8008974
R00673,P5915,C00673,68,169,360,4137120
R00674,P24124,C00674,100,151,66,996600
R00675,P75674,C00675,97,30,113,328830
R00676,P22487,C00676,78,4,32,9984
R00677,P27831,C00677,84,184,245,3786720
R00678,P54309,C00678,75,29,454,987450
R00679,P15452,C00679,25,158,63,248850
R00680,P99811,C00680,61,228,492,6842736
R00681,P3698,C00681,47,265,296,3686680
R00682,P17930,C00682,53,104,171,942552
R00683,P62403,C00683,88,222,289,5645904
R00684,P29805,C00684,96,109,120,1255680
R00685,P37976,C00685,46,208,455,4353440
R00686,P43006,C00686,16,66,389,410784
R00687,P89207,C00687,22,219,287,1382766
R00688,P34655,C00688,50,194,347,3365900
R00689,P69376,C00689,26,111,113,326118
R00690,P5214,C00690,88,62,365,1991440
R00691,P94804,C00691,10,155,159,246450
R00692,P21299,C00692,68,90,283,1731960
R00693,P29409,C00693,61,126,133,1022238
R00694,P63236,C00694,25,124,313,970300
R00695,P93409,C00695,85,335,445,12671375
R00696,P48489,C00696,19,72,483,660744
R00697,P91380,C00697,49,237,237,2752281
R00698,P25757,C00698,48,290,441,6138720
R00699,P80250,C00699,35,264,190,1755600
R00700,P66087,C00700,39,43,303,508131
R00701,P59050,C00701,78,325,96,2433600
R00702,P44657,C00702,79,182,456,6556368
R00703,P7624,C00703,13,207,179,481689
R00704,P64629,C00704,77,193,240,3566640
R00705,P57900,C00705,19,286,101,548834
R00706,P59419,C00706,12,248,466,1386816
R00707,P12258,C00707,92,1,361,33212
R00708,P49708,C00708,69,197,72,978696
R00709,P86379,C00709,7,185,218,282310
R00710,P24581,C00710,38,207,89,700074
R00711,P37751,C00711,73,192,321,4499136
R00712,P48931,C00712,43,229,184,1811848
R00713,P40663,C00713,52,268,324,4515264
R00714,P32023,C00714,19,296,145,815480
R00715,P63472,C00715,94,357,344,11543952
R00716,P12939,C00716,27,211,427,2432619
R00717,P80985,C00717,11,4,301,13244
R00718,P60639,C00718,95,92,393,3434820
R00719,P30377,C00719,15,206,329,1016610
R00720,P55660,C00720,0,334,154,0
R00721,P61321,C00721,50,359,10,179500
R00722,P49734,C00722,36,113,276,1122768
R00723,P32119,C00723,67,39,211,551343
R00724,P50868,C00724,2,28,216,12096
R00725,P65396,C00725,46,118,335,1818380
R00726,P96220,C00726,27,38,379,388854
R00727,P58591,C00727,44,173,365,2778380
R00728,P42330,C00728,83,61,248,1255624
R00729,P41518,C00729,94,264,162,4020192
R00730,P8129,C00730,53,323,451,7720669
R00731,P93583,C00731,55,174,42,401940
R00732,P11134,C00732,100,181,79,1429900
R00733,P14502,C00733,95,298,421,11918510
R00734,P19229,C00734,84,314,364,9600864
R00735,P79080,C00735,44,38,96,160512
R00736,P85657,C00736,64,76,301,1464064
R00737,P54336,C00737,68,107,34,247384
R00738,P38924,C00738,47,339,320,5098560
R00739,P89362,C00739,69,57,203,798399
R00740,P62317,C00740,95,26,180,444600
R00741,P98897,C00741,5,291,99,144045
R00742,P20363,C00742,73,144,46,483552
R00743,P65913,C00743,56,318,490,8725920
R00744,P78376,C00744,82,10,246,201720
R00745,P50885,C00745,43,345,400,5934000
R00746,P21529,C00746,19,313,266,1581902
R00747,P42829,C00747,57,26,488,723216
R00748,P15837,C00748,55,119,298,1950410
R00749,P21833,C00749,51,136,127,880872
R00750,P64552,C00750,48,345,140,2318400
R00751,P56971,C00751,60,23,240,331200
R00752,P63512,C00752,5,268,436,584240
R00753,P92998,C00753,24,268,155,996960
R00754,P92413,C00754,88,1,373,32824
R00755,P87611,C00755,85,182,25,386750
R00756,P9511,C00756,90,352,197,6240960
R00757,P49475,C00757,1,136,236,32096
R00758,P47297,C00758,67,63,284,1198764
R00759,P47459,C00759,74,158,50,584600
R00760,P55074,C00760,9,334,322,967932
R00761,P10430,C00761,33,217,105,751905
R00762,P64050,C00762,6,152,217,197904
R00763,P8943,C00763,48,358,152,2611968
R00764,P22738,C00764,7,153,228,244188
R00765,P59496,C00765,2,365,146,106580
R00766,P77099,C00766,81,147,12,142884
R00767,P80463,C00767,66,90,177,1051380
R00768,P57297,C00768,68,50,375,1275000
R00769,P38014,C00769,46,275,185,2340250
R00770,P47071,C00770,24,107,444,1140192
R00771,P99766,C00771,94,17,246,393108
R00772,P91840,C00772,30,361,192,2079360
R00773,P95616,C00773,20,184,431,1586080
R00774,P51634,C00774,41,210,184,1584240
R00775,P83506,C00775,71,8,177,100536
R00776,P47146,C00776,100,213,202,4302600
R00777,P44358,C00777,24,147,197,695016
R00778,P17114,C00778,47,30,298,420180
R00779,P40835,C00779,48,48,183,421632
R00780,P28461,C00780,33,147,488,2367288
R00781,P54266,C00781,57,355,257,5200395
R00782,P50982,C00782,58,15,238,207060
R00783,P74679,C00783,23,357,462,3793482
R00784,P17427,C00784,55,244,63,845460
R00785,P58430,C00785,61,166,165,1670790
R00786,P63105,C00786,13,14,75,13650
R00787,P64494,C00787,83,218,108,1954152
R00788,P86796,C00788,77,278,414,8862084
R00789,P11289,C00789,71,148,160,1681280
R00790,P89202,C00790,33,280,147,1358280
R00791,P25126,C00791,59,217,333,4263399
R00792,P21397,C00792,82,229,404,7586312
R00793,P13838,C00793,14,153,453,970326
R00794,P25346,C00794,93,216,100,2008800
R00795,P87739,C00795,47,85,206,822970
R00796,P62235,C00796,40,189,215,1625400
R00797,P72152,C00797,70,294,404,8314320
R00798,P4587,C00798,68,289,453,8902356
R00799,P36510,C00799,91,327,239,7111923
R00800,P13017,C00800,35,95,252,837900
R00801,P48151,C00801,91,186,226,3825276
R00802,P98187,C00802,87,165,151,2167605
R00803,P15615,C00803,65,322,236,4939480
R00804,P2356,C00804,17,76,185,239020
R00805,P20828,C00805,15,252,246,929880
R00806,P43803,C00806,16,2,315,10080
R00807,P99774,C00807,48,66,467,1479456
R00808,P69915,C00808,19,129,81,198531
R00809,P41621,C00809,94,41,361,1391294
R00810,P69217,C00810,88,32,406,1143296
R00811,P99930,C00811,96,85,41,334560
R00812,P51838,C00812,26,66,88,151008
R00813,P68270,C00813,99,109,445,4801995
R00814,P64348,C00814,33,222,138,1010988
R00815,P49198,C00815,41,41,172,289132
R00816,P14056,C00816,1,350,190,66500
R00817,P95564,C00817,92,115,69,730020
R00818,P9852,C00818,6,360,409,883440
R00819,P22935,C00819,67,5,409,137015
R00820,P99191,C00820,80,246,211,4152480
R00821,P40313,C00821,71,105,295,2199225
R00822,P74441,C00822,13,5,410,26650
R00823,P35451,C00823,80,125,124,1240000
R00824,P30141,C00824,49,183,17,152439
R00825,P59258,C00825,40,328,242,3175040
R00826,P90468,C00826,26,260,265,1791400
R00827,P14952,C00827,58,23,366,488244
R00828,P41092,C00828,6,207,412,511704
R00829,P65969,C00829,45,354,235,3743550
R00830,P93163,C00830,99,182,319,5747742
R00831,P17078,C00831,40,129,424,2187840
R00832,P1836,C00832,51,259,426,5627034
R00833,P92558,C00833,53,179,6,56922
R00834,P91038,C00834,71,141,197,1972167
R00835,P98413,C00835,98,104,221,2252432
R00836,P75819,C00836,71,36,164,419184
R00837,P64846,C00837,96,315,67,2026080
R00838,P70562,C00838,19,91,373,644917
R00839,P64290,C00839,34,263,100,894200
R00840,P35512,C00840,26,0,46,0
R00841,P815,C00841,12,107,282,362088
R00842,P64648,C00842,32,290,389,3609920
R00843,P56837,C00843,53,27,123,176013
R00844,P76754,C00844,15,135,11,22275
R00845,P35535,C00845,77,256,464,9146368
R00846,P14408,C00846,13,192,141,351936
R00847,P67648,C00847,24,200,135,648000
R00848,P8985,C00848,65,32,326,678080
R00849,P89945,C00849,84,192,272,4386816
R00850,P71833,C00850,0,228,72,0
R00851,P30899,C00851,48,27,111,143856
R00852,P87557,C00852,75,311,240,5598000
R00853,P95748,C00853,56,103,256,1476608
R00854,P40563,C00854,55,245,273,3678675
R00855,P65165,C00855,25,163,383,1560725
R00856,P56839,C00856,84,153,264,3392928
R00857,P70000,C00857,34,353,120,1440240
R00858,P81207,C00858,49,155,150,1139250
R00859,P5937,C00859,24,129,15,46440
R00860,P79376,C00860,100,303,96,2908800
R00861,P72498,C00861,77,306,258,6078996
R00862,P55453,C00862,80,122,61,595360
R00863,P35123,C00863,46,233,382,4094276
R00864,P85788,C00864,51,24,422,516528
R00865,P11109,C00865,81,321,113,2938113
R00866,P29842,C00866,56,254,155,2204720
R00867,P19485,C00867,63,243,377,5771493
R00868,P19215,C00868,36,105,170,642600
R00869,P40954,C00869,38,173,0,0
R00870,P38206,C00870,17,159,153,413559
R00871,P92922,C00871,30,227,240,1634400
R00872,P48411,C00872,33,221,346,2523378
R00873,P77344,C00873,97,6,304,176928
R00874,P42082,C00874,82,83,14,95284
R00875,P72870,C00875,49,268,121,1588972
R00876,P97792,C00876,74,8,0,0
R00877,P10303,C00877,98,105,227,2335830
R00878,P94092,C00878,28,284,459,3649968
R00879,P27824,C00879,45,163,45,330075
R00880,P22436,C00880,90,29,218,568980
R00881,P63517,C00881,32,249,20,159360
R00882,P86730,C00882,55,331,29,527945
R00883,P45100,C00883,2,84,366,61488
R00884,P14241,C00884,56,92,421,2168992
R00885,P11623,C00885,49,179,175,1534925
R00886,P21753,C00886,58,330,219,4191660
R00887,P7864,C00887,48,62,257,764832
R00888,P66312,C00888,91,194,259,4572386
R00889,P118,C00889,34,141,126,604044
R00890,P71528,C00890,98,351,36,1238328
R00891,P76207,C00891,72,13,399,373464
R00892,P86339,C00892,57,170,152,1472880
R00893,P77457,C00893,15,70,440,462000
R00894,P6323,C00894,67,197,57,752343
R00895,P95497,C00895,67,20,306,410040
R00896,P28759,C00896,6,296,217,385392
R00897,P57236,C00897,63,218,278,3818052
R00898,P29178,C00898,70,139,262,2549260
R00899,P95142,C00899,57,289,336,5534928
R00900,P34328,C00900,61,77,84,394548
R00901,P67487,C00901,70,94,314,2066120
R00902,P34517,C00902,88,265,433,10097560
R00903,P17584,C00903,88,259,172,3920224
R00904,P88928,C00904,42,359,464,6996192
R00905,P85827,C00905,76,39,363,1075932
R00906,P56747,C00906,63,242,67,1021482
R00907,P80595,C00907,60,142,392,3339840
R00908,P47606,C00908,78,350,100,2730000
R00909,P81590,C00909,72,270,270,5248800
R00910,P39163,C00910,61,63,37,142191
R00911,P90917,C00911,73,157,380,4355180
R00912,P3045,C00912,80,110,471,4144800
R00913,P22470,C00913,47,364,10,171080
R00914,P58605,C00914,61,42,206,527772
R00915,P41678,C00915,69,147,65,659295
R00916,P47343,C00916,61,19,488,565592
R00917,P95582,C00917,37,333,227,2796867
R00918,P78964,C00918,44,40,154,271040
R00919,P83363,C00919,78,319,211,5250102
R00920,P44486,C00920,16,295,180,849600
R00921,P56592,C00921,10,261,218,568980
R00922,P4852,C00922,2,143,175,50050
R00923,P56118,C00923,24,167,339,1358712
R00924,P98783,C00924,70,274,236,4526480
R00925,P96039,C00925,17,228,272,1054272
R00926,P55725,C00926,96,299,3,86112
R00927,P472,C00927,74,89,177,1165722
R00928,P5926,C00928,27,202,8,43632
R00929,P93266,C00929,0,339,496,0
R00930,P26389,C00930,50,21,241,253050
R00931,P10311,C00931,28,47,202,265832
R00932,P23035,C00932,71,361,322,8253182
R00933,P79644,C00933,8,119,455,433160
R00934,P21133,C00934,62,234,352,5106816
R00935,P46044,C00935,96,278,69,1841472
R00936,P46765,C00936,42,241,389,3937458
R00937,P46016,C00937,32,95,44,133760
R00938,P30364,C00938,74,298,397,8754644
R00939,P93376,C00939,97,307,496,14770384
R00940,P91725,C00940,95,327,187,5809155
R00941,P16814,C00941,40,234,76,711360
R00942,P91077,C00942,97,218,354,7485684
R00943,P42770,C00943,72,181,2,26064
R00944,P53417,C00944,39,168,190,1244880
R00945,P92480,C00945,14,7,182,17836
R00946,P37502,C00946,15,205,471,1448325
R00947,P45110,C00947,17,153,270,702270
R00948,P51492,C00948,65,70,220,1001000
R00949,P14510,C00949,45,230,304,3146400
R00950,P65041,C00950,68,141,388,3720144
R00951,P45791,C00951,37,308,113,1287748
R00952,P41130,C00952,11,203,181,404173
R00953,P94864,C00953,33,317,117,1223937
R00954,P93632,C00954,59,113,208,1386736
R00955,P72767,C00955,18,33,486,288684
R00956,P40813,C00956,69,81,230,1285470
R00957,P98278,C00957,79,183,423,6115311
R00958,P63131,C00958,35,222,318,2470860
R00959,P51886,C00959,26,182,341,1613612
R00960,P73121,C00960,92,213,498,9758808
R00961,P65801,C00961,38,303,407,4686198
R00962,P30453,C00962,15,191,376,1077240
R00963,P38770,C00963,80,325,242,6292000
R00964,P22068,C00964,64,298,278,5302016
R00965,P29527,C00965,56,75,86,361200
R00966,P17213,C00966,26,109,464,1314976
R00967,P68358,C00967,95,290,370,10193500
R00968,P76601,C00968,75,257,451,8693025
R00969,P56981,C00969,47,239,303,3403599
R00970,P21416,C00970,59,18,492,522504
R00971,P7130,C00971,48,195,209,1956240
R00972,P27477,C00972,61,256,356,5559296
R00973,P18761,C00973,75,135,381,3857625
R00974,P78187,C00974,34,181,77,473858
R00975,P35604,C00975,96,346,214,7108224
R00976,P13284,C00976,60,259,6,93240
R00977,P2373,C00977,82,309,81,2052378
R00978,P95501,C00978,29,277,82,658706
R00979,P11340,C00979,68,237,252,4061232
R00980,P44389,C00980,33,48,410,649440
R00981,P81492,C00981,44,341,374,5611496
R00982,P56587,C00982,21,136,492,1405152
R00983,P44464,C00983,89,213,229,4341153
R00984,P50117,C00984,76,278,304,6422912
R00985,P3550,C00985,0,275,458,0
R00986,P86928,C00986,73,240,323,5658960
R00987,P8230,C00987,22,364,66,528528
R00988,P42166,C00988,48,221,413,4381104
R00989,P99061,C00989,24,35,264,221760
R00990,P47879,C00990,51,36,59,108324
R00991,P53109,C00991,72,179,140,1804320
R00992,P93226,C00992,47,176,212,1753664
R00993,P34760,C00993,84,355,414,12345480
R00994,P62211,C00994,7,183,436,558516
R00995,P45370,C00995,79,40,184,581440
R00996,P83153,C00996,37,143,175,925925
R00997,P44372,C00997,88,290,352,8983040
R00998,P8038,C00998,30,75,216,486000
R00999,P201,C00999,88,100,455,4004000
R01000,P2033,C01000,71,278,360,7105680
R01001,P1191,C01001,95,10,323,306850
R01002,P41973,C01002,100,256,447,11443200
R01003,P52182,C01003,12,3,249,8964
R01004,P9278,C01004,8,336,36,96768
R01005,P18992,C01005,45,220,189,1871100
R01006,P89683,C01006,27,344,359,3334392
R01007,P45810,C01007,95,21,147,293265
R01008,P76136,C01008,6,188,144,162432
R01009,P8966,C01009,85,152,22,284240
R01010,P58579,C01010,80,253,429,8682960
R01011,P31171,C01011,49,304,462,6881952
R01012,P74856,C01012,75,92,161,1110900
R01013,P46251,C01013,71,311,6,132486
R01014,P19010,C01014,27,350,65,614250
R01015,P26147,C01015,58,96,31,172608
R01016,P85495,C01016,11,226,95,236170
R01017,P6097,C01017,25,163,253,1030975
R01018,P18267,C01018,67,123,49,403809
R01019,P89,C01019,22,181,119,473858
R01020,P65131,C01020,82,233,258,4929348
R01021,P47352,C01021,83,99,472,3878424
R01022,P52571,C01022,95,10,397,377150
R01023,P30144,C01023,98,340,165,5497800
R01024,P52299,C01024,100,56,480,2688000
R01025,P29784,C01025,23,183,157,660813
R01026,P34112,C01026,8,295,366,863760
R01027,P26169,C01027,95,16,361,548720
R01028,P10480,C01028,22,220,72,348480
R01029,P16831,C01029,52,347,224,4041856
R01030,P50830,C01030,95,17,366,591090
R01031,P72269,C01031,63,68,81,347004
R01032,P51456,C01032,47,150,233,1642650
R01033,P94918,C01033,77,311,108,2586276
R01034,P34568,C01034,32,150,22,105600
R01035,P6178,C01035,90,67,22,132660
R01036,P75243,C01036,25,253,262,1657150
R01037,P85086,C01037,48,307,127,1871472
R01038,P53180,C01038,6,116,301,209496
R01039,P3119,C01039,63,184,348,4034016
R01040,P6876,C01040,25,157,165,647625
R01041,P84802,C01041,6,311,35,65310
R01042,P87107,C01042,93,293,318,8665182
R01043,P53387,C01043,49,238,338,3941756
R01044,P18680,C01044,99,122,26,314028
R01045,P32331,C01045,49,74,362,1312612
R01046,P52807,C01046,45,124,102,569160
R01047,P98174,C01047,62,11,109,74338
R01048,P22592,C01048,17,244,217,900116
R01049,P10520,C01049,15,304,370,1687200
R01050,P25147,C01050,46,116,35,186760
R01051,P59385,C01051,49,45,308,679140
R01052,P5074,C01052,86,267,277,6360474
R01053,P63700,C01053,58,230,106,1414040
R01054,P57603,C01054,32,56,196,351232
R01055,P74066,C01055,89,113,352,3540064
R01056,P18417,C01056,11,272,77,230384
R01057,P9106,C01057,16,192,39,119808
R01058,P25381,C01058,25,135,46,155250
R01059,P81365,C01059,77,122,471,4424574
R01060,P73100,C01060,24,63,438,662256
R01061,P62350,C01061,84,166,225,3137400
R01062,P44751,C01062,17,235,498,1989510
R01063,P13516,C01063,85,267,67,1520565
R01064,P24781,C01064,31,361,393,4398063
R01065,P24583,C01065,23,26,218,130364
R01066,P95761,C01066,87,88,162,1240272
R01067,P90157,C01067,63,335,242,5107410
R01068,P60978,C01068,49,271,203,2695637
R01069,P84343,C01069,44,261,462,5305608
R01070,P47683,C01070,10,186,89,165540
R01071,P90878,C01071,27,303,470,3845070
R01072,P93187,C01072,55,147,43,347655
R01073,P92215,C01073,38,163,301,1864394
R01074,P98722,C01074,93,144,276,3696192
R01075,P8947,C01075,64,206,129,1700736
R01076,P3416,C01076,89,172,172,2632976
R01077,P44374,C01077,47,289,373,5066459
R01078,P64370,C01078,20,123,26,63960
R01079,P42566,C01079,76,210,326,5202960
R01080,P26860,C01080,95,346,399,13115130
R01081,P6113,C01081,20,223,471,2100660
R01082,P93582,C01082,77,352,131,3550624
R01083,P89964,C01083,62,128,440,3491840
R01084,P66334,C01084,97,250,13,315250
R01085,P46974,C01085,45,301,72,975240
R01086,P91318,C01086,36,363,181,2365308
R01087,P60634,C01087,57,11,357,223839
R01088,P52570,C01088,63,25,276,434700
R01089,P22800,C01089,26,146,231,876876
R01090,P79623,C01090,49,155,203,1541785
R01091,P27389,C01091,19,360,292,1997280
R01092,P61378,C01092,26,298,399,3091452
R01093,P75287,C01093,66,149,361,3550074
R01094,P39420,C01094,61,171,223,2326113
R01095,P46607,C01095,88,341,414,12423312
R01096,P6664,C01096,40,217,135,1171800
R01097,P70926,C01097,82,130,390,4157400
R01098,P85447,C01098,33,168,374,2073456
R01099,P80758,C01099,23,119,336,919632
R01100,P80910,C01100,34,308,401,4199272
R01101,P39216,C01101,26,266,299,2067884
R01102,P15272,C01102,67,86,101,581962
R01103,P2711,C01103,1,203,345,70035
R01104,P74697,C01104,26,57,97,143754
R01105,P98090,C01105,79,88,220,1529440
R01106,P18455,C01106,93,132,418,5131368
R01107,P17800,C01107,64,121,449,3477056
R01108,P72584,C01108,76,68,32,165376
R01109,P30534,C01109,12,52,450,280800
R01110,P26437,C01110,41,131,76,408196
R01111,P92139,C01111,1,172,299,51428
R01112,P85548,C01112,51,261,356,4738716
R01113,P72529,C01113,47,124,486,2832408
R01114,P65732,C01114,59,240,171,2421360
R01115,P29946,C01115,54,340,74,1358640
R01116,P91738,C01116,83,108,432,3872448
R01117,P59299,C01117,47,350,279,4589550
R01118,P48401,C01118,44,108,150,712800
R01119,P95382,C01119,57,230,178,2333580
R01120,P84298,C01120,98,68,88,586432
R01121,P29781,C01121,83,159,268,3536796
R01122,P54438,C01122,90,232,428,8936640
R01123,P97697,C01123,24,188,196,884352
R01124,P34026,C01124,25,268,278,1862600
R01125,P81308,C01125,1,2,96,192
R01126,P48483,C01126,44,315,376,5211360
R01127,P17538,C01127,71,15,0,0
R01128,P8543,C01128,44,168,388,2868096
R01129,P6381,C01129,59,196,375,4336500
R01130,P3318,C01130,86,320,3,82560
R01131,P31741,C01131,77,295,356,8086540
R01132,P63652,C01132,51,313,327,5219901
R01133,P29245,C01133,13,182,172,406952
R01134,P43857,C01134,39,36,30,42120
R01135,P49328,C01135,39,340,223,2956980
R01136,P40114,C01136,99,129,43,549153
R01137,P80523,C01137,59,178,261,2741022
R01138,P33572,C01138,14,163,433,988106
R01139,P33726,C01139,94,166,185,2886740
R01140,P38934,C01140,5,125,187,116875
R01141,P15876,C01141,16,342,489,2675808
R01142,P77128,C01142,51,306,7,109242
R01143,P74962,C01143,26,261,2,13572
R01144,P21079,C01144,48,222,390,4155840
R01145,P97784,C01145,76,303,268,6171504
R01146,P48224,C01146,72,212,235,3587040
R01147,P48426,C01147,79,255,475,9568875
R01148,P53285,C01148,26,165,124,531960
R01149,P18563,C01149,60,48,476,1370880
R01150,P91071,C01150,8,324,218,565056
R01151,P12115,C01151,83,208,427,7371728
R01152,P6533,C01152,24,287,247,1701336
R01153,P47497,C01153,99,202,89,1779822
R01154,P8248,C01154,59,171,253,2552517
R01155,P98814,C01155,41,311,403,5138653
R01156,P94662,C01156,86,77,67,443674
R01157,P41055,C01157,20,135,158,426600
R01158,P816,C01158,10,17,301,51170
R01159,P91906,C01159,62,26,479,772148
