rental_id,user_id,product_id,quantity_rented,start_date,end_date
499,CID1386,PID6169,3,2011-05-30,2014-12-30
500,CID8268,PID2659,1,2016-01-31,2020-11-13
501,CID6910,PID4597,21,2015-10-03,2016-03-10
502,CID7425,PID9071,10,2018-03-25,2022-02-14
503,CID2691,PID2823,2,2018-07-24,2021-07-09
504,CID6998,PID8805,24,2020-03-19,2022-09-08
505,CID8417,PID1701,14,2014-10-11,2016-06-13
506,CID0614,PID5182,22,2015-09-07,2016-01-09
507,CID1234,PID5055,18,2017-11-20,2021-05-15
508,CID0953,PID1052,15,2013-08-28,2020-08-12
509,CID5738,PID1300,22,2019-03-25,2023-02-07
510,CID5425,PID3616,17,2019-12-11,2021-09-01
511,CID3927,PID9748,4,2013-05-09,2021-05-13
512,CID0435,PID5098,11,2010-10-27,2013-02-15
513,CID2353,PID4949,3,2014-06-03,2018-05-12
514,CID0568,PID2263,4,2012-07-24,2016-12-23
515,CID2302,PID3926,4,2011-11-19,2021-06-04
516,CID7645,PID6892,4,2019-06-07,2019-12-15
517,CID0478,PID5772,14,2015-09-30,2019-05-22
518,CID0949,PID3541,10,2011-02-19,2014-04-11
519,CID5178,PID6909,14,2014-03-22,2015-06-20
520,CID9591,PID0570,16,2011-04-09,2020-01-28
521,CID6516,PID4694,1,2016-03-21,2023-01-17
522,CID1784,PID2718,2,2016-08-07,2021-10-31
523,CID7378,PID3579,22,2015-01-16,2018-01-29
524,CID5110,PID2370,2,2017-10-04,2020-02-25
525,CID4848,PID8342,3,2011-06-23,2013-01-19
526,CID0142,PID3088,1,2012-02-25,2023-02-13
527,CID7654,PID6664,21,2018-08-05,2019-01-27
528,CID1894,PID7733,4,2014-07-06,2021-12-26
529,CID3438,PID4466,22,2010-10-24,2012-03-09
530,CID2087,PID9629,18,2014-11-18,2016-12-22
531,CID8405,PID0234,1,2011-09-23,2014-01-14
532,CID6151,PID6585,19,2011-05-13,2019-07-23
533,CID1887,PID2508,20,2013-02-19,2019-10-15
534,CID9801,PID5582,2,2019-05-11,2019-07-10
535,CID1933,PID6845,3,2014-06-28,2016-07-20
536,CID0905,PID3630,22,2015-08-22,2018-04-11
537,CID9243,PID4738,1,2013-04-02,2017-03-27
538,CID2674,PID8149,10,2018-12-13,2018-12-13
539,CID0500,PID5101,23,2017-11-20,2020-01-07
540,CID1847,PID9708,2,2013-04-30,2015-07-15
541,CID0560,PID4686,21,2013-10-30,2019-01-17
542,CID7893,PID5205,2,2018-01-06,2019-06-02
543,CID3326,PID2477,13,2017-12-14,2022-01-19
544,CID3134,PID8492,2,2018-06-18,2019-04-27
545,CID0102,PID6942,2,2014-11-10,2015-10-04
546,CID6093,PID1828,3,2013-03-29,2020-11-23
547,CID8156,PID4080,23,2012-02-09,2021-08-16
548,CID7563,PID5830,13,2014-02-27,2019-03-09
549,CID6401,PID4719,3,2016-09-05,2019-08-05
550,CID1346,PID1770,3,2015-06-26,2017-12-10
551,CID5259,PID2525,22,2011-11-12,2016-03-20
552,CID8444,PID1842,13,2016-10-22,2017-11-06
553,CID4495,PID8121,14,2013-01-17,2016-02-15
554,CID0407,PID2914,10,2012-07-02,2022-06-27
555,CID5043,PID5774,1,2013-03-11,2019-11-05
556,CID1272,PID4404,20,2014-07-06,2018-10-29
557,CID8217,PID5449,2,2010-01-18,2014-03-21
558,CID3215,PID4806,2,2015-12-29,2022-11-18
559,CID0112,PID7396,4,2011-05-15,2020-12-14
560,CID0854,PID4182,18,2011-12-03,2020-03-27
561,CID9406,PID2996,20,2014-05-14,2015-05-06
562,CID6436,PID3308,16,2018-09-27,2020-11-18
563,CID3181,PID4174,2,2017-01-01,2018-03-15
564,CID8368,PID6965,22,2010-11-03,2011-02-01
565,CID0935,PID1987,18,2018-10-30,2022-03-23
566,CID4385,PID1537,23,2010-06-11,2022-01-18
567,CID7891,PID5170,2,2012-12-07,2014-10-07
568,CID7413,PID9384,4,2011-07-22,2011-08-02
569,CID9658,PID1321,1,2011-11-30,2012-11-07
570,CID7132,PID7190,4,2015-01-05,2021-10-30
571,CID5164,PID6065,24,2016-04-17,2019-05-30
572,CID2249,PID2704,4,2018-01-01,2018-11-06
573,CID5429,PID6848,4,2017-03-26,2022-11-11
574,CID1364,PID0912,4,2012-10-19,2014-10-19
575,CID2288,PID3348,2,2012-12-02,2023-04-02
576,CID0941,PID2339,4,2018-10-11,2019-03-02
577,CID4769,PID7980,24,2017-09-03,2020-07-13
578,CID5108,PID5177,16,2012-03-25,2019-05-17
579,CID5470,PID0477,2,2018-09-23,2022-12-09
580,CID1662,PID0176,21,2016-01-23,2019-11-27
581,CID2525,PID4115,20,2019-11-10,2021-04-06
582,CID8271,PID7111,4,2014-04-25,2022-12-07
583,CID3993,PID8235,15,2016-11-05,2018-12-26
584,CID9916,PID4028,4,2013-06-25,2021-09-12
585,CID0663,PID2624,3,2017-02-13,2018-12-25
586,CID1659,PID4767,1,2017-10-21,2023-03-11
587,CID7894,PID1659,18,2018-03-08,2019-12-21
588,CID8392,PID5920,3,2015-05-18,2018-10-25
589,CID4142,PID4353,3,2014-05-31,2014-12-29
590,CID1639,PID1585,1,2018-09-01,2019-07-05
591,CID4259,PID8743,24,2013-06-14,2022-06-11
592,CID6666,PID0141,20,2010-04-26,2016-07-31
593,CID1627,PID4569,21,2018-01-09,2018-11-13
594,CID5940,PID2105,16,2016-07-14,2023-02-23
595,CID1553,PID4765,16,2015-09-17,2022-12-04
596,CID4965,PID4289,24,2017-08-19,2019-05-25
597,CID3841,PID8534,24,2018-12-24,2021-06-05
598,CID3311,PID0848,14,2014-11-20,2015-11-04
599,CID9279,PID7309,23,2016-06-13,2023-01-07
600,CID8574,PID8408,23,2011-09-25,2014-07-30
601,CID5235,PID3493,3,2014-07-14,2017-05-17
602,CID7205,PID9830,2,2012-04-11,2017-08-22
603,CID3912,PID9779,2,2014-10-05,2022-03-19
604,CID5847,PID2101,2,2018-09-10,2018-09-21
605,CID1741,PID2450,21,2016-05-13,2020-08-26
606,CID2485,PID5446,24,2010-04-06,2013-05-11
607,CID2651,PID4766,23,2013-07-27,2013-09-25
608,CID0943,PID3864,23,2019-07-24,2021-04-28
609,CID0208,PID3742,19,2010-06-07,2011-09-26
610,CID6639,PID1162,21,2010-09-13,2019-01-10
611,CID0979,PID0586,3,2018-12-04,2021-02-12
612,CID8560,PID6526,1,2018-08-26,2020-01-12
613,CID9413,PID7220,3,2016-12-30,2020-07-21
614,CID6214,PID7672,18,2010-02-16,2018-05-29
615,CID4974,PID5515,25,2018-06-05,2018-12-18
616,CID0201,PID7164,4,2018-05-26,2022-11-03
617,CID9794,PID2361,22,2014-08-01,2017-01-12
618,CID9521,PID6344,10,2014-12-06,2015-06-16
619,CID9379,PID0385,17,2016-09-23,2021-01-12
620,CID9920,PID7338,2,2014-11-11,2017-01-01
621,CID8248,PID4729,4,2015-08-15,2020-03-03
622,CID7977,PID5472,21,2010-10-25,2013-07-27
623,CID6760,PID9850,4,2012-05-09,2022-04-05
624,CID6548,PID7523,2,2017-07-27,2018-11-02
625,CID8444,PID6099,4,2020-01-14,2021-10-29
626,CID6488,PID9796,2,2014-12-13,2015-06-06
627,CID1449,PID3212,3,2014-10-23,2022-04-18
628,CID1038,PID1994,13,2014-10-03,2021-05-15
629,CID6650,PID3978,25,2018-06-24,2021-02-28
630,CID4060,PID4113,12,2018-12-27,2021-07-23
631,CID8219,PID9111,17,2018-06-25,2019-04-23
632,CID0138,PID7185,16,2013-07-04,2019-09-22
633,CID1982,PID4915,2,2016-11-13,2018-11-08
634,CID1907,PID9789,4,2011-07-15,2015-06-29
635,CID4630,PID8264,3,2011-07-29,2013-12-21
636,CID6418,PID2113,4,2014-10-20,2017-11-23
637,CID4268,PID1320,21,2018-04-19,2018-10-05
638,CID1337,PID6297,18,2013-02-26,2019-11-23
639,CID2200,PID2439,17,2018-04-14,2020-06-15
640,CID6280,PID5809,24,2015-06-08,2022-04-05
641,CID0627,PID6725,1,2013-12-18,2017-07-19
642,CID2659,PID9788,21,2018-12-22,2019-03-03
643,CID2983,PID4526,3,2010-08-12,2017-12-23
644,CID4299,PID2229,17,2015-03-16,2015-10-10
645,CID4440,PID4154,12,2016-08-08,2016-09-26
646,CID4407,PID8714,25,2014-12-08,2015-06-20
647,CID2998,PID4887,13,2014-04-12,2015-05-01
648,CID9806,PID9185,12,2018-10-28,2020-10-06
649,CID6623,PID8105,2,2019-10-06,2020-05-14
650,CID3957,PID4832,21,2020-03-26,2022-06-27
651,CID4758,PID1996,1,2014-10-30,2022-09-01
652,CID8771,PID5002,4,2019-12-29,2022-03-19
653,CID1785,PID1853,2,2018-11-10,2020-10-23
654,CID1332,PID5922,4,2016-01-23,2018-11-18
655,CID8514,PID2644,3,2017-02-19,2020-09-08
656,CID1831,PID3303,22,2019-08-11,2021-05-17
657,CID1853,PID7710,2,2011-05-10,2013-02-04
658,CID0833,PID8696,19,2011-05-01,2013-08-21
659,CID2635,PID4566,11,2016-05-18,2022-01-16
660,CID7970,PID8551,16,2011-08-15,2012-11-17
661,CID9082,PID2192,4,2015-04-11,2020-06-15
662,CID9733,PID2091,19,2012-01-14,2012-04-21
663,CID8376,PID1425,21,2017-10-11,2022-02-09
664,CID9206,PID6915,1,2019-11-23,2022-05-29
665,CID6276,PID8336,3,2020-02-22,2021-09-25
666,CID1144,PID7295,16,2010-07-13,2020-01-17
667,CID0871,PID0422,4,2015-08-24,2017-03-02
668,CID0645,PID4770,25,2010-01-21,2014-01-22
669,CID4130,PID2728,2,2013-06-05,2020-06-30
670,CID0355,PID3958,22,2015-02-25,2020-08-05
671,CID7682,PID2110,10,2012-05-30,2014-06-03
672,CID3717,PID0300,21,2018-09-25,2020-03-15
673,CID6988,PID5635,4,2014-05-23,2018-07-05
674,CID7402,PID8689,23,2013-02-27,2022-08-16
675,CID1972,PID3745,2,2016-12-05,2018-05-25
676,CID2940,PID2507,21,2015-05-29,2023-01-31
677,CID3186,PID2531,18,2010-03-28,2021-10-31
678,CID5145,PID0178,4,2013-06-27,2016-10-26
679,CID1603,PID0943,23,2018-08-12,2021-08-11
680,CID1860,PID7789,12,2013-08-07,2016-10-26
681,CID0871,PID4283,3,2017-09-16,2022-06-23
682,CID1699,PID0699,3,2015-02-21,2017-04-16
683,CID1405,PID5481,3,2010-09-17,2017-11-08
684,CID4946,PID5523,21,2018-06-26,2019-08-25
685,CID6800,PID8057,25,2017-11-15,2019-06-18
686,CID4608,PID3770,11,2012-02-18,2021-12-14
687,CID5291,PID9005,18,2015-12-16,2017-04-05
688,CID5875,PID0770,13,2017-04-10,2021-01-19
689,CID4720,PID8042,21,2014-06-15,2020-12-31
690,CID2437,PID2397,19,2011-11-30,2021-11-15
691,CID3203,PID2310,3,2017-09-17,2023-03-05
692,CID8259,PID4032,21,2018-01-08,2019-04-27
693,CID6853,PID9878,15,2020-03-05,2022-09-20
694,CID4217,PID6657,4,2014-06-06,2018-02-10
695,CID5989,PID8028,20,2014-01-01,2017-09-27
696,CID8521,PID1875,4,2012-07-01,2017-06-14
697,CID9224,PID4413,11,2016-01-27,2021-01-12
698,CID8397,PID6874,1,2011-04-17,2017-03-03
699,CID8056,PID3383,4,2013-01-31,2013-07-29
700,CID8756,PID4140,13,2015-05-08,2015-12-11
701,CID5223,PID5382,14,2014-01-07,2022-12-11
702,CID0318,PID7956,24,2012-03-24,2019-12-04
703,CID0472,PID6837,17,2018-04-24,2020-07-10
704,CID2612,PID1081,2,2019-04-20,2021-03-30
705,CID4907,PID8049,2,2011-12-16,2013-04-02
706,CID5455,PID1828,4,2019-02-13,2023-02-22
707,CID3312,PID2568,10,2017-12-23,2022-03-06
708,CID2663,PID0283,2,2018-11-06,2018-11-25
709,CID5232,PID4617,1,2011-11-05,2019-09-24
710,CID9150,PID9213,11,2015-03-10,2021-03-13
711,CID3660,PID5318,15,2012-11-06,2013-04-26
712,CID0119,PID2868,2,2012-01-05,2017-06-03
713,CID4611,PID4319,15,2010-02-25,2013-08-28
714,CID4998,PID2379,17,2020-02-23,2023-02-16
715,CID0042,PID2023,14,2013-06-16,2015-12-18
716,CID5445,PID9981,3,2020-02-28,2021-12-06
717,CID3671,PID0207,13,2017-08-13,2019-08-27
718,CID8008,PID0176,1,2011-04-27,2012-07-14
719,CID2917,PID9880,19,2010-05-28,2021-11-16
720,CID2163,PID3821,1,2017-04-12,2022-08-12
721,CID8523,PID6539,2,2012-11-19,2016-02-21
722,CID7996,PID5983,4,2018-06-12,2018-06-28
723,CID8095,PID9308,16,2015-09-01,2018-06-10
724,CID5968,PID9731,16,2013-08-17,2016-12-29
725,CID8329,PID4724,3,2010-01-26,2020-12-14
726,CID2378,PID2110,3,2015-11-04,2020-08-01
727,CID0988,PID7811,25,2010-09-19,2020-08-14
728,CID9848,PID2679,1,2012-06-24,2021-10-27
729,CID0378,PID8848,25,2010-12-29,2019-11-13
730,CID1259,PID7419,23,2013-09-07,2017-02-16
731,CID8975,PID0584,4,2020-03-12,2021-01-16
732,CID3070,PID2863,15,2017-10-10,2018-02-18
733,CID7245,PID6663,19,2016-08-04,2022-06-10
734,CID3880,PID7230,22,2012-01-09,2014-07-09
735,CID5520,PID0632,2,2014-08-08,2015-06-28
736,CID9999,PID8471,25,2012-01-31,2021-06-17
737,CID7427,PID6076,4,2012-12-16,2017-08-20
738,CID6240,PID4467,24,2011-07-13,2015-12-23
739,CID3298,PID2814,15,2015-01-29,2021-07-06
740,CID1333,PID5199,2,2014-08-06,2021-02-17
741,CID5417,PID3996,4,2010-11-25,2020-06-17
742,CID2058,PID1808,4,2017-04-16,2020-09-17
743,CID2880,PID9330,2,2012-09-29,2022-11-03
744,CID6525,PID9485,3,2012-06-12,2018-02-10
745,CID6134,PID9052,21,2012-07-02,2015-08-05
746,CID4436,PID3444,1,2014-01-14,2018-04-01
747,CID7396,PID1095,1,2018-03-12,2021-12-31
748,CID3086,PID7896,4,2017-03-08,2021-05-02
749,CID7644,PID9564,4,2013-05-16,2016-12-26
750,CID7188,PID8191,2,2013-06-21,2013-11-14
751,CID7812,PID9469,14,2016-07-15,2017-07-01
752,CID6309,PID8571,21,2010-11-29,2011-07-11
753,CID6247,PID7334,25,2015-12-03,2016-11-17
754,CID9021,PID3999,3,2018-02-20,2020-08-31
755,CID6319,PID8218,12,2020-03-31,2020-10-03
756,CID4636,PID5671,20,2010-03-30,2019-02-19
757,CID9000,PID2208,13,2013-08-20,2015-11-12
758,CID6684,PID2018,16,2018-01-19,2021-10-20
759,CID9411,PID1191,3,2015-11-29,2020-01-07
760,CID3741,PID1350,4,2014-08-07,2015-04-16
761,CID9685,PID8662,3,2019-03-05,2020-07-02
762,CID8931,PID0231,4,2013-11-10,2022-08-12
763,CID0514,PID6695,4,2011-02-09,2013-11-30
764,CID8963,PID8101,1,2015-04-24,2016-04-02
765,CID4960,PID0957,4,2015-09-27,2018-10-28
766,CID8523,PID8497,4,2013-01-26,2016-11-18
767,CID8666,PID2166,23,2016-01-13,2020-04-20
768,CID2018,PID3480,2,2013-06-24,2014-06-19
769,CID3486,PID8084,17,2010-09-17,2012-07-24
770,CID3148,PID5527,2,2017-06-20,2019-01-10
771,CID7012,PID6109,1,2016-12-09,2022-03-19
772,CID9609,PID9506,3,2017-08-13,2018-11-04
773,CID6117,PID4756,16,2014-10-16,2022-11-30
774,CID7477,PID2734,12,2015-04-03,2017-09-16
775,CID7232,PID5508,4,2015-07-19,2019-12-11
776,CID7689,PID8563,1,2010-10-05,2019-10-30
777,CID2811,PID7895,20,2016-03-26,2020-11-11
778,CID9848,PID5668,25,2010-02-14,2017-04-02
779,CID2695,PID3591,1,2013-12-25,2017-06-04
780,CID7688,PID2746,11,2014-12-30,2018-03-08
781,CID5481,PID6594,1,2013-07-07,2018-06-16
782,CID5270,PID2507,10,2011-05-17,2016-11-21
783,CID0072,PID2711,2,2017-02-19,2021-06-10
784,CID1346,PID9272,23,2012-08-06,2020-05-17
785,CID4693,PID2787,23,2013-02-18,2013-09-10
786,CID4981,PID8665,24,2012-01-02,2017-02-09
787,CID4524,PID2588,1,2018-05-01,2022-05-23
788,CID5654,PID0137,3,2016-05-22,2018-09-17
789,CID9577,PID1198,1,2010-08-22,2010-10-21
790,CID2351,PID5773,1,2019-01-25,2019-07-14
791,CID6267,PID8013,20,2012-08-16,2014-12-07
792,CID0773,PID3226,4,2020-02-10,2023-04-02
793,CID5973,PID6695,1,2019-10-13,2021-03-01
794,CID7290,PID0461,10,2017-07-01,2021-05-24
795,CID9755,PID0560,10,2013-12-15,2017-09-01
796,CID1022,PID1655,12,2020-01-12,2023-03-21
797,CID3047,PID1325,21,2010-09-30,2019-11-21
798,CID3113,PID9520,3,2015-11-19,2016-06-26
799,CID5430,PID6223,16,2019-12-13,2021-09-28
800,CID9938,PID4156,4,2012-06-09,2021-11-04
801,CID2972,PID1953,10,2016-01-15,2021-10-07
802,CID2179,PID9463,3,2016-11-03,2019-07-27
803,CID7130,PID4781,19,2011-08-18,2021-07-24
804,CID5922,PID7819,23,2013-10-29,2019-06-02
805,CID3083,PID7371,16,2020-01-27,2021-06-01
806,CID4004,PID2682,3,2010-09-26,2021-09-15
807,CID0179,PID5240,4,2012-03-30,2020-06-02
808,CID8003,PID1554,23,2019-04-19,2020-08-09
809,CID4038,PID9755,2,2015-11-06,2017-08-02
810,CID1032,PID4963,22,2016-05-07,2017-05-05
811,CID4151,PID1723,12,2013-10-24,2019-04-21
812,CID7868,PID8363,3,2011-07-06,2014-01-15
813,CID5197,PID8714,4,2019-12-06,2021-11-24
814,CID9001,PID0661,1,2016-09-06,2021-04-04
815,CID7443,PID6122,20,2015-12-23,2017-05-23
816,CID0854,PID0861,1,2012-05-30,2013-06-04
817,CID1076,PID9121,13,2012-05-31,2019-12-21
818,CID7099,PID9659,22,2012-10-10,2018-07-16
819,CID5247,PID9409,4,2019-09-09,2022-10-16
820,CID2069,PID0458,22,2010-03-10,2017-09-29
821,CID6519,PID6637,3,2013-05-30,2015-04-27
822,CID7685,PID2023,3,2012-06-06,2023-01-30
823,CID5347,PID5886,12,2016-07-02,2016-09-09
824,CID4417,PID0226,23,2017-07-13,2017-12-21
825,CID2758,PID5167,2,2010-09-23,2018-05-26
826,CID2277,PID4413,2,2018-09-06,2021-11-14
827,CID6630,PID5569,4,2015-12-19,2018-12-16
828,CID8501,PID3265,1,2015-07-25,2016-05-17
829,CID4779,PID8210,3,2015-10-20,2016-12-07
830,CID9363,PID2499,22,2012-02-09,2015-10-29
831,CID8280,PID8265,1,2019-10-18,2020-06-10
832,CID2161,PID3141,14,2017-05-22,2020-12-25
833,CID6447,PID1182,3,2010-02-27,2020-04-21
834,CID8596,PID5353,4,2015-07-22,2018-04-21
835,CID6679,PID3810,1,2010-07-05,2018-07-13
836,CID7494,PID8795,4,2018-08-13,2019-01-13
837,CID0746,PID0953,11,2017-01-15,2017-08-11
838,CID6449,PID2689,1,2018-12-11,2021-10-31
839,CID6185,PID0183,1,2014-10-12,2018-01-28
840,CID6684,PID2416,4,2018-04-08,2021-05-09
841,CID1409,PID3163,11,2018-04-19,2019-07-13
842,CID6668,PID4678,2,2019-01-15,2022-09-28
843,CID4978,PID2775,17,2014-09-25,2020-01-16
844,CID3189,PID1277,25,2018-09-10,2018-09-18
845,CID7171,PID1673,22,2015-02-23,2019-10-19
846,CID6969,PID1853,1,2012-09-27,2016-11-30
847,CID8300,PID3144,24,2016-08-09,2019-12-13
848,CID0710,PID1367,2,2011-04-18,2014-06-18
849,CID8736,PID5720,1,2016-11-09,2019-03-04
850,CID3944,PID1768,22,2019-11-19,2021-11-02
851,CID5146,PID6198,10,2010-02-03,2012-08-30
852,CID8757,PID1570,15,2017-08-18,2020-11-23
853,CID5911,PID8001,21,2018-04-17,2021-05-16
854,CID5569,PID7913,3,2017-10-22,2020-01-02
855,CID4683,PID7666,18,2012-05-21,2019-08-13
856,CID2952,PID7731,4,2017-03-04,2021-02-15
857,CID3033,PID2941,22,2013-01-13,2021-09-17
858,CID3306,PID5417,4,2016-03-08,2017-11-18
859,CID9675,PID7635,2,2019-06-23,2021-11-02
860,CID2690,PID9208,14,2014-08-13,2019-03-27
861,CID9998,PID1346,12,2014-08-27,2016-06-21
862,CID0451,PID2042,4,2017-09-28,2019-06-23
863,CID4204,PID2609,24,2015-03-27,2021-09-23
864,CID4338,PID1610,25,2014-11-10,2021-08-08
865,CID3545,PID8253,3,2011-06-26,2020-10-02
866,CID4369,PID7786,20,2013-01-20,2021-01-14
867,CID3294,PID9028,19,2020-02-03,2022-11-21
868,CID7536,PID6888,23,2019-10-10,2022-12-30
869,CID1701,PID8558,1,2014-11-07,2015-03-19
870,CID8833,PID2211,1,2017-08-16,2021-10-03
871,CID6656,PID9283,18,2018-09-04,2021-09-22
872,CID5250,PID1893,24,2012-04-26,2018-01-18
873,CID0707,PID7709,16,2015-12-13,2022-01-17
874,CID1699,PID5340,17,2014-10-12,2020-09-10
875,CID8418,PID1355,23,2011-06-04,2014-09-03
876,CID0537,PID0167,12,2012-01-04,2019-09-28
877,CID0894,PID9971,2,2016-05-03,2017-10-04
878,CID4004,PID3129,3,2013-06-30,2015-03-29
879,CID8420,PID9856,11,2016-11-11,2022-05-27
880,CID6112,PID0657,16,2019-08-20,2021-10-12
881,CID0906,PID2756,3,2017-07-19,2021-12-01
882,CID1432,PID6555,1,2014-10-08,2017-02-14
883,CID3709,PID8021,13,2017-01-14,2018-08-21
884,CID3680,PID2619,2,2019-10-09,2020-05-22
885,CID7343,PID5646,24,2019-02-10,2022-03-10
886,CID0547,PID6009,24,2011-08-05,2020-06-18
887,CID4035,PID5060,12,2015-06-05,2020-04-03
888,CID2252,PID4627,18,2013-09-04,2022-09-19
889,CID6884,PID2137,18,2012-03-28,2019-03-20
890,CID7774,PID1202,1,2018-10-19,2020-03-18
891,CID8226,PID0876,25,2014-10-22,2022-06-03
892,CID2239,PID7703,3,2012-11-09,2016-06-10
893,CID9286,PID9781,4,2019-08-31,2021-12-07
894,CID1833,PID6000,4,2015-07-28,2017-07-13
895,CID3979,PID2052,3,2018-01-17,2018-03-28
896,CID0804,PID9052,4,2012-06-05,2020-02-11
897,CID7697,PID6683,18,2013-04-09,2013-07-30
898,CID9850,PID1263,25,2010-09-19,2012-04-30
899,CID2971,PID0442,4,2013-04-07,2018-12-21
900,CID8321,PID0751,12,2015-11-09,2021-03-11
901,CID6565,PID5768,2,2016-06-14,2021-06-27
902,CID4742,PID1722,25,2011-04-20,2021-07-21
903,CID0928,PID2774,2,2016-05-26,2022-09-21
904,CID3010,PID9397,3,2017-12-24,2019-03-19
905,CID0154,PID2463,18,2016-12-24,2019-08-30
906,CID4668,PID1568,20,2010-10-01,2021-05-23
907,CID9932,PID4578,2,2017-09-29,2020-01-13
908,CID2512,PID4995,17,2017-06-25,2017-12-26
909,CID9502,PID4275,4,2019-11-14,2021-01-04
910,CID3416,PID7604,19,2012-12-02,2021-10-28
911,CID8219,PID4711,13,2017-10-30,2021-07-12
912,CID0563,PID4009,21,2010-10-21,2011-11-23
913,CID2814,PID9796,4,2017-12-12,2020-11-10
914,CID2125,PID1879,1,2017-05-08,2018-10-10
915,CID7322,PID8689,14,2011-05-01,2016-07-19
916,CID6698,PID4966,16,2015-08-28,2020-08-24
917,CID9054,PID8702,15,2013-05-14,2016-06-26
918,CID3495,PID5915,4,2019-10-11,2021-11-09
919,CID4924,PID1867,2,2017-05-20,2021-03-07
920,CID6839,PID4077,3,2014-09-09,2014-12-15
921,CID6127,PID4042,13,2016-02-20,2019-06-22
922,CID4518,PID1665,22,2010-01-18,2019-03-31
923,CID6802,PID7438,4,2013-05-22,2021-12-19
924,CID2417,PID9767,4,2011-06-24,2013-03-30
925,CID3910,PID5737,21,2017-12-19,2020-03-19
926,CID1919,PID7647,1,2017-09-07,2019-11-11
927,CID5364,PID9982,15,2020-01-15,2021-07-14
928,CID3599,PID8027,3,2013-10-03,2018-05-18
929,CID4175,PID5481,17,2011-11-04,2016-09-06
930,CID5223,PID9642,3,2010-06-17,2020-07-28
931,CID8542,PID7713,3,2013-10-02,2020-06-19
932,CID4808,PID0350,18,2017-11-08,2019-03-05
933,CID2373,PID2309,1,2014-04-05,2019-05-11
934,CID7405,PID7293,18,2011-09-26,2013-11-16
935,CID4984,PID3367,3,2019-03-20,2020-11-18
936,CID3020,PID7488,21,2013-04-03,2015-10-07
937,CID0315,PID2218,15,2019-02-01,2021-09-19
938,CID2493,PID4044,2,2015-09-18,2016-03-09
939,CID1706,PID2734,1,2014-09-05,2020-12-25
940,CID7222,PID3029,19,2020-03-02,2021-09-16
941,CID7828,PID6944,3,2016-12-22,2022-04-21
942,CID0730,PID9971,13,2016-05-01,2022-02-06
943,CID2666,PID1586,11,2012-11-28,2021-11-01
944,CID9941,PID7711,14,2015-04-28,2021-05-15
945,CID9343,PID6574,2,2016-11-02,2022-08-19
946,CID9488,PID1482,15,2019-10-22,2020-09-20
947,CID9568,PID7853,21,2010-01-14,2019-02-04
948,CID0231,PID5020,1,2014-09-19,2019-04-22
949,CID4314,PID0981,1,2017-02-11,2017-05-03
950,CID6436,PID8803,4,2012-06-11,2020-02-09
951,CID4170,PID3882,24,2012-11-02,2015-11-20
952,CID7171,PID7165,17,2013-01-09,2016-09-09
953,CID7379,PID4791,1,2015-01-29,2017-02-26
954,CID1929,PID1727,1,2017-08-22,2022-09-05
955,CID0114,PID9934,11,2012-03-13,2012-09-27
956,CID1795,PID9171,12,2011-03-27,2011-07-12
957,CID7501,PID0504,4,2015-12-14,2021-11-19
958,CID8816,PID4938,3,2017-03-01,2019-02-25
959,CID5722,PID5276,10,2020-01-04,2023-03-18
960,CID2483,PID5818,4,2011-07-07,2021-05-16
961,CID6995,PID8245,1,2010-02-07,2021-07-31
962,CID2756,PID0312,1,2012-07-08,2021-10-06
963,CID6371,PID4222,20,2010-02-18,2016-10-30
964,CID8198,PID2868,19,2011-11-01,2018-03-16
965,CID5919,PID5953,1,2018-07-23,2023-01-14
966,CID7689,PID6552,1,2017-05-24,2021-05-21
967,CID8452,PID4965,2,2011-04-07,2020-09-21
968,CID8963,PID0313,4,2016-11-27,2019-02-06
969,CID7794,PID4901,14,2012-02-29,2016-04-29
970,CID2051,PID6627,10,2017-07-17,2022-04-17
971,CID0372,PID6480,3,2012-09-13,2017-04-14
972,CID4603,PID9959,18,2011-02-07,2013-10-19
973,CID9764,PID3481,14,2016-04-28,2021-04-17
974,CID2891,PID1872,24,2010-10-24,2015-12-03
975,CID3652,PID8630,19,2016-08-30,2017-12-13
976,CID8891,PID6092,12,2011-09-27,2013-09-17
977,CID9404,PID3519,1,2010-10-05,2011-03-31
978,CID4258,PID7771,2,2019-01-13,2022-12-19
979,CID0623,PID7967,1,2011-04-23,2016-05-30
980,CID5979,PID2735,14,2018-02-23,2023-02-07
981,CID8609,PID4818,18,2013-07-16,2017-03-12
982,CID8127,PID7595,21,2013-09-09,2018-02-22
983,CID1008,PID1651,3,2012-04-08,2018-08-23
984,CID4776,PID4649,17,2018-05-21,2019-08-12
985,CID0866,PID8806,3,2014-11-07,2017-11-14
986,CID6709,PID1140,2,2010-03-19,2018-03-23
987,CID3554,PID7556,2,2017-09-15,2019-03-08
988,CID7387,PID8814,15,2018-12-26,2022-06-25
989,CID9763,PID9495,23,2017-02-03,2020-05-01
990,CID4625,PID3185,15,2011-01-15,2016-02-20
991,CID4801,PID1149,1,2014-11-29,2016-05-13
