rental_id,customer_id,product_id,quantity
r1152,user843,prd866,4
r1153,user572,prd209,1
r1154,user691,prd235,4
r1155,user163,prd624,2
r1156,user531,prd986,4
r1157,user564,prd781,5
r1158,user816,prd166,1
r1159,user470,prd90,2
r1160,user586,prd976,4
r1161,user650,prd89,5
r1162,user169,prd825,5
r1163,user685,prd683,3
r1164,user124,prd386,6
r1165,user10,prd893,6
r1166,user245,prd117,6
r1167,user351,prd828,3
r1168,user187,prd454,5
r1169,user943,prd213,5
r1170,user550,prd190,1
r1171,user589,prd236,5
r1172,user832,prd71,5
r1173,user684,prd218,1
r1174,user752,prd551,2
r1175,user375,prd87,1
r1176,user52,prd718,2
r1177,user254,prd433,2
r1178,user270,prd612,2
r1179,user911,prd553,5
r1180,user622,prd599,6
r1181,user976,prd746,1
r1182,user514,prd356,1
r1183,user778,prd37,1
r1184,user278,prd116,3
r1185,user601,prd47,6
r1186,user698,prd961,1
r1187,user242,prd258,4
r1188,user410,prd865,5
r1189,user558,prd415,6
r1190,user918,prd639,2
r1191,user63,prd577,5
r1192,user550,prd928,1
r1193,user812,prd26,6
r1194,user205,prd216,3
r1195,user777,prd827,4
r1196,user734,prd33,7
r1197,user427,prd62,6
r1198,user878,prd715,2
r1199,user36,prd293,4
r1200,user315,prd743,4
r1201,user716,prd772,4
r1202,user727,prd700,1
r1203,user845,prd200,7
r1204,user941,prd969,5
r1205,user367,prd353,5
r1206,user491,prd552,4
r1207,user66,prd84,1
r1208,user99,prd843,3
r1209,user317,prd395,2
r1210,user535,prd555,3
r1211,user700,prd889,2
r1212,user920,prd224,4
r1213,user914,prd259,2
r1214,user16,prd728,2
r1215,user595,prd288,2
r1216,user124,prd412,1
r1217,user928,prd145,5
r1218,user792,prd37,4
r1219,user141,prd451,1
r1220,user184,prd550,6
r1221,user597,prd282,4
r1222,user876,prd789,5
r1223,user181,prd696,6
r1224,user887,prd33,4
r1225,user703,prd790,7
r1226,user647,prd551,1
r1227,user328,prd33,7
r1228,user583,prd648,6
r1229,user718,prd173,1
r1230,user166,prd217,6
r1231,user599,prd519,2
r1232,user486,prd646,7
r1233,user137,prd559,1
r1234,user221,prd344,6
r1235,user446,prd412,2
r1236,user11,prd331,4
r1237,user522,prd860,3
r1238,user267,prd784,2
r1239,user715,prd116,6
r1240,user856,prd533,1
r1241,user891,prd485,2
r1242,user626,prd696,2
r1243,user89,prd825,4
r1244,user825,prd779,3
r1245,user921,prd720,6
r1246,user366,prd538,1
r1247,user649,prd631,2
r1248,user397,prd682,1
r1249,user223,prd440,2
r1250,user620,prd90,2
r1251,user429,prd539,2
r1252,user19,prd548,5
r1253,user252,prd217,2
r1254,user834,prd31,6
r1255,user767,prd817,5
r1256,user836,prd771,4
r1257,user168,prd654,6
r1258,user74,prd495,2
r1259,user38,prd39,1
r1260,user944,prd752,6
r1261,user871,prd868,7
r1262,user465,prd325,1
r1263,user449,prd331,6
r1264,user250,prd592,7
r1265,user130,prd236,6
r1266,user672,prd329,7
r1267,user126,prd375,7
r1268,user736,prd14,7
r1269,user217,prd976,7
r1270,user881,prd314,6
r1271,user335,prd887,1
r1272,user954,prd660,6
r1273,user334,prd607,1
r1274,user809,prd332,2
r1275,user811,prd405,6
r1276,user277,prd736,6
r1277,user127,prd391,1
r1278,user126,prd367,3
r1279,user86,prd99,1
r1280,user97,prd18,1
r1281,user761,prd527,2
r1282,user685,prd948,2
r1283,user248,prd649,1
r1284,user737,prd859,1
r1285,user462,prd534,5
r1286,user515,prd822,3
r1287,user336,prd564,5
r1288,user318,prd928,4
r1289,user897,prd491,4
r1290,user390,prd29,7
r1291,user886,prd759,4
r1292,user125,prd660,7
r1293,user543,prd682,2
r1294,user945,prd143,4
r1295,user456,prd974,7
r1296,user500,prd743,1
r1297,user888,prd557,3
r1298,user519,prd583,4
r1299,user959,prd497,2
r1300,user578,prd64,1
r1301,user265,prd846,4
r1302,user775,prd521,6
r1303,user375,prd693,1
r1304,user684,prd884,3
r1305,user402,prd263,2
r1306,user713,prd749,4
r1307,user589,prd252,1
r1308,user251,prd415,4
r1309,user518,prd934,6
r1310,user895,prd445,1
r1311,user269,prd14,6
r1312,user474,prd689,1
r1313,user619,prd402,5
r1314,user14,prd291,1
r1315,user634,prd498,1
r1316,user688,prd788,6
r1317,user8,prd21,6
r1318,user428,prd634,1
r1319,user158,prd341,6
r1320,user434,prd839,4
r1321,user880,prd484,1
r1322,user570,prd717,5
r1323,user183,prd214,3
r1324,user364,prd273,1
r1325,user564,prd167,1
r1326,user676,prd755,5
r1327,user473,prd696,2
r1328,user717,prd934,5
r1329,user45,prd669,5
r1330,user626,prd17,4
r1331,user627,prd833,4
r1332,user811,prd717,5
r1333,user29,prd609,5
r1334,user313,prd854,5
r1335,user115,prd266,6
r1336,user118,prd247,7
r1337,user926,prd639,6
r1338,user995,prd196,1
r1339,user501,prd332,2
r1340,user281,prd642,5
r1341,user25,prd319,5
r1342,user854,prd922,5
r1343,user754,prd910,1
r1344,user229,prd690,2
r1345,user72,prd811,1
r1346,user474,prd206,4
r1347,user384,prd902,7
r1348,user838,prd261,7
r1349,user443,prd989,6
r1350,user388,prd154,6
r1351,user739,prd386,7
r1352,user100,prd787,6
r1353,user539,prd507,6
r1354,user741,prd878,6
r1355,user273,prd886,7
r1356,user31,prd19,4
r1357,user47,prd736,1
r1358,user654,prd460,2
r1359,user104,prd799,5
r1360,user638,prd91,6
r1361,user463,prd556,4
r1362,user526,prd884,5
r1363,user712,prd421,2
r1364,user713,prd397,6
r1365,user693,prd867,5
r1366,user910,prd577,6
r1367,user90,prd465,3
r1368,user883,prd755,5
r1369,user513,prd79,5
r1370,user631,prd100,6
r1371,user934,prd457,5
r1372,user676,prd775,6
r1373,user549,prd925,4
r1374,user964,prd784,7
r1375,user446,prd535,6
r1376,user456,prd261,5
r1377,user843,prd560,2
r1378,user413,prd56,2
r1379,user298,prd711,4
r1380,user546,prd691,2
r1381,user531,prd279,3
r1382,user210,prd276,5
r1383,user594,prd916,2
r1384,user240,prd549,5
r1385,user80,prd29,2
r1386,user702,prd600,2
r1387,user752,prd336,5
r1388,user204,prd84,6
r1389,user248,prd592,1
r1390,user685,prd708,6
r1391,user953,prd947,1
r1392,user722,prd49,1
r1393,user897,prd110,7
r1394,user226,prd52,4
r1395,user391,prd574,7
r1396,user970,prd843,6
r1397,user179,prd558,2
r1398,user915,prd664,6
r1399,user367,prd345,4
r1400,user777,prd226,4
r1401,user433,prd750,2
r1402,user604,prd962,2
r1403,user817,prd835,4
r1404,user874,prd469,4
r1405,user804,prd999,6
r1406,user509,prd301,5
r1407,user676,prd590,3
r1408,user260,prd192,3
r1409,user196,prd171,1
r1410,user559,prd660,2
r1411,user124,prd791,7
r1412,user492,prd853,3
r1413,user63,prd528,2
r1414,user958,prd82,1
r1415,user627,prd958,7
r1416,user834,prd527,4
r1417,user887,prd68,6
r1418,user169,prd653,2
r1419,user375,prd345,4
r1420,user233,prd888,7
r1421,user597,prd567,4
r1422,user538,prd784,6
r1423,user735,prd956,1
r1424,user870,prd405,2
r1425,user82,prd995,3
r1426,user693,prd60,7
r1427,user341,prd401,7
r1428,user932,prd814,2
r1429,user953,prd142,1
r1430,user475,prd742,3
r1431,user660,prd8,1
r1432,user954,prd9,1
r1433,user450,prd178,7
r1434,user617,prd986,2
r1435,user726,prd804,6
r1436,user22,prd28,5
r1437,user652,prd853,5
r1438,user126,prd188,1
r1439,user194,prd843,7
r1440,user880,prd767,7
r1441,user914,prd923,2
r1442,user541,prd855,2
r1443,user498,prd656,7
r1444,user533,prd708,2
r1445,user25,prd115,3
r1446,user970,prd480,7
r1447,user437,prd929,1
r1448,user376,prd640,3
r1449,user311,prd657,7
r1450,user746,prd581,3
r1451,user651,prd274,4
r1452,user451,prd396,6
r1453,user139,prd252,2
r1454,user360,prd633,7
r1455,user371,prd5,5
r1456,user937,prd668,7
r1457,user246,prd13,7
r1458,user631,prd677,3
r1459,user528,prd563,4
r1460,user690,prd409,3
r1461,user349,prd877,5
r1462,user170,prd90,5
r1463,user643,prd386,2
r1464,user113,prd460,4
r1465,user950,prd155,4
r1466,user551,prd51,7
r1467,user784,prd778,1
r1468,user651,prd99,6
r1469,user606,prd183,5
r1470,user303,prd684,6
r1471,user923,prd81,2
r1472,user163,prd702,7
r1473,user376,prd197,5
r1474,user479,prd279,2
r1475,user433,prd901,6
r1476,user639,prd56,1
r1477,user624,prd558,7
r1478,user261,prd660,5
r1479,user809,prd818,5
r1480,user750,prd844,7
r1481,user268,prd185,7
r1482,user530,prd377,6
r1483,user963,prd652,5
r1484,user293,prd493,4
r1485,user191,prd842,3
r1486,user228,prd589,1
r1487,user133,prd759,5
r1488,user876,prd150,6
r1489,user687,prd920,5
r1490,user231,prd43,7
r1491,user431,prd720,7
r1492,user980,prd384,5
r1493,user430,prd356,5
r1494,user725,prd845,3
r1495,user391,prd30,3
r1496,user539,prd559,1
r1497,user347,prd254,1
r1498,user340,prd570,3
r1499,user480,prd223,3
r1500,user428,prd444,1
r1501,user32,prd815,1
r1502,user507,prd327,5
r1503,user770,prd293,6
r1504,user451,prd16,6
r1505,user220,prd705,3
r1506,user401,prd381,7
r1507,user875,prd382,7
r1508,user29,prd740,5
r1509,user716,prd345,1
r1510,user521,prd688,1
r1511,user841,prd886,2
r1512,user844,prd258,7
r1513,user643,prd618,3
r1514,user923,prd741,2
r1515,user321,prd714,7
r1516,user442,prd350,5
r1517,user707,prd662,3
r1518,user829,prd91,5
r1519,user481,prd65,2
r1520,user527,prd73,3
r1521,user747,prd19,1
r1522,user75,prd90,5
r1523,user519,prd302,1
r1524,user41,prd195,5
r1525,user916,prd185,3
r1526,user494,prd585,4
r1527,user539,prd788,3
r1528,user187,prd830,4
r1529,user455,prd308,6
r1530,user768,prd48,7
r1531,user836,prd856,7
r1532,user921,prd360,1
r1533,user512,prd109,5
r1534,user683,prd2,5
r1535,user137,prd504,4
r1536,user587,prd452,5
r1537,user17,prd705,7
r1538,user685,prd38,5
r1539,user718,prd416,7
r1540,user296,prd991,4
r1541,user510,prd770,1
r1542,user214,prd802,3
r1543,user243,prd981,5
r1544,user354,prd894,2
r1545,user733,prd574,6
r1546,user929,prd368,7
r1547,user21,prd604,6
r1548,user737,prd333,2
r1549,user159,prd272,7
r1550,user175,prd435,4
r1551,user325,prd107,6
r1552,user461,prd755,4
r1553,user774,prd204,1
r1554,user844,prd819,4
r1555,user260,prd873,6
r1556,user751,prd196,7
r1557,user67,prd759,6
r1558,user452,prd705,1
r1559,user701,prd635,7
r1560,user534,prd711,5
r1561,user447,prd115,6
r1562,user446,prd599,3
r1563,user588,prd740,1
r1564,user2,prd689,4
r1565,user481,prd11,7
r1566,user465,prd498,2
r1567,user125,prd273,6
r1568,user753,prd312,7
r1569,user681,prd891,3
r1570,user738,prd212,3
r1571,user978,prd75,7
r1572,user777,prd32,3
r1573,user924,prd375,3
r1574,user417,prd350,6
r1575,user726,prd605,3
r1576,user637,prd315,7
r1577,user683,prd482,4
r1578,user657,prd570,3
r1579,user195,prd849,6
r1580,user523,prd338,4
r1581,user21,prd861,7
r1582,user252,prd425,1
r1583,user457,prd610,2
r1584,user501,prd27,2
r1585,user976,prd354,2
r1586,user158,prd919,2
r1587,user200,prd500,5
r1588,user961,prd425,2
r1589,user136,prd470,1
r1590,user268,prd3,4
r1591,user310,prd636,5
r1592,user150,prd570,7
r1593,user376,prd755,4
r1594,user54,prd594,1
r1595,user487,prd856,6
r1596,user982,prd842,4
r1597,user847,prd729,3
r1598,user68,prd544,4
r1599,user557,prd462,2
r1600,user672,prd126,4
r1601,user768,prd510,1
r1602,user17,prd549,4
r1603,user20,prd443,4
r1604,user585,prd747,7
r1605,user298,prd262,6
r1606,user696,prd45,5
r1607,user831,prd940,6
r1608,user991,prd368,6
r1609,user211,prd431,2
r1610,user87,prd153,3
r1611,user586,prd964,2
r1612,user281,prd533,4
r1613,user133,prd899,1
r1614,user180,prd281,6
r1615,user652,prd92,1
r1616,user673,prd522,7
r1617,user234,prd84,3
r1618,user723,prd44,7
r1619,user643,prd469,7
r1620,user451,prd204,4
r1621,user239,prd556,7
r1622,user9,prd205,5
r1623,user945,prd575,5
r1624,user674,prd162,2
r1625,user787,prd857,2
r1626,user475,prd420,2
r1627,user845,prd886,1
r1628,user281,prd292,1
r1629,user644,prd145,3
r1630,user865,prd37,3
r1631,user629,prd350,7
r1632,user319,prd917,3
r1633,user795,prd218,5
r1634,user193,prd301,3
r1635,user85,prd504,6
r1636,user633,prd264,3
r1637,user414,prd438,7
r1638,user584,prd213,6
r1639,user367,prd30,7
r1640,user580,prd755,6
r1641,user536,prd701,4
r1642,user917,prd813,6
r1643,user490,prd97,6
r1644,user563,prd400,5
r1645,user396,prd361,3
r1646,user393,prd374,2
r1647,user885,prd835,4
r1648,user432,prd314,1
r1649,user637,prd515,3
r1650,user135,prd973,7
r1651,user291,prd81,3
r1652,user53,prd287,6
r1653,user27,prd940,6
r1654,user820,prd882,5
r1655,user942,prd365,1
r1656,user356,prd797,2
r1657,user933,prd478,3
r1658,user135,prd641,3
r1659,user855,prd156,1
r1660,user138,prd613,7
r1661,user579,prd817,7
r1662,user668,prd886,2
r1663,user886,prd679,6
r1664,user663,prd952,5
r1665,user922,prd554,3
r1666,user932,prd260,6
r1667,user670,prd751,1
r1668,user217,prd114,3
r1669,user564,prd687,1
r1670,user922,prd194,4
r1671,user402,prd927,6
r1672,user440,prd527,2
r1673,user541,prd915,2
r1674,user288,prd969,7
r1675,user515,prd616,3
r1676,user701,prd526,3
r1677,user75,prd23,3
r1678,user562,prd603,3
r1679,user792,prd661,6
r1680,user607,prd842,6
r1681,user187,prd714,3
r1682,user166,prd515,6
r1683,user647,prd534,1
r1684,user357,prd795,6
r1685,user588,prd368,1
r1686,user982,prd369,2
r1687,user570,prd87,1
r1688,user948,prd20,3
r1689,user159,prd945,3
r1690,user336,prd176,2
r1691,user210,prd394,5
r1692,user951,prd497,7
r1693,user886,prd17,7
r1694,user743,prd660,5
r1695,user561,prd963,5
r1696,user367,prd882,4
r1697,user2,prd728,5
r1698,user153,prd458,5
r1699,user843,prd754,1
r1700,user398,prd457,3
r1701,user486,prd128,7
r1702,user379,prd920,7
r1703,user731,prd809,7
r1704,user825,prd373,6
r1705,user350,prd458,3
r1706,user896,prd629,2
r1707,user866,prd61,6
r1708,user494,prd8,4
r1709,user638,prd253,6
r1710,user437,prd833,6
r1711,user353,prd364,6
r1712,user950,prd378,3
r1713,user6,prd73,6
r1714,user580,prd24,7
r1715,user204,prd730,1
r1716,user748,prd76,1
r1717,user850,prd228,6
r1718,user321,prd659,1
r1719,user273,prd181,2
r1720,user525,prd512,3
r1721,user747,prd593,2
r1722,user109,prd940,2
r1723,user749,prd530,7
r1724,user184,prd76,3
r1725,user541,prd226,2
r1726,user870,prd406,7
r1727,user307,prd738,1
r1728,user311,prd931,7
r1729,user448,prd519,7
r1730,user315,prd599,7
r1731,user459,prd46,2
r1732,user406,prd855,6
r1733,user446,prd367,4
r1734,user193,prd875,1
r1735,user742,prd293,4
r1736,user21,prd445,6
r1737,user137,prd297,7
r1738,user573,prd651,5
r1739,user103,prd10,2
r1740,user721,prd889,3
r1741,user409,prd346,4
r1742,user111,prd694,2
r1743,user505,prd960,4
r1744,user599,prd140,4
r1745,user880,prd270,4
r1746,user593,prd894,4
r1747,user375,prd56,6
r1748,user512,prd594,5
r1749,user200,prd473,7
r1750,user88,prd918,7
r1751,user288,prd960,4
r1752,user292,prd674,4
r1753,user171,prd480,5
r1754,user188,prd202,6
r1755,user988,prd256,2
r1756,user240,prd112,3
r1757,user733,prd655,5
r1758,user731,prd343,1
r1759,user181,prd749,7
r1760,user993,prd726,6
r1761,user956,prd557,6
r1762,user732,prd993,4
r1763,user184,prd465,2
r1764,user48,prd325,7
r1765,user257,prd211,7
r1766,user362,prd674,3
r1767,user638,prd840,4
r1768,user769,prd862,5
r1769,user757,prd878,3
r1770,user80,prd71,2
r1771,user36,prd138,5
r1772,user335,prd23,2
r1773,user679,prd901,4
r1774,user830,prd307,4
r1775,user262,prd973,1
r1776,user426,prd243,1
r1777,user114,prd710,1
r1778,user37,prd938,7
r1779,user619,prd440,2
r1780,user671,prd14,5
r1781,user337,prd612,1
r1782,user800,prd206,6
r1783,user441,prd530,5
r1784,user64,prd60,7
r1785,user123,prd214,6
r1786,user375,prd388,4
r1787,user188,prd285,1
r1788,user931,prd717,1
r1789,user930,prd193,5
r1790,user969,prd684,7
r1791,user730,prd872,4
r1792,user16,prd788,2
r1793,user101,prd619,7
r1794,user195,prd254,6
r1795,user865,prd284,4
r1796,user540,prd967,6
r1797,user24,prd253,5
r1798,user751,prd710,2
r1799,user884,prd151,2
r1800,user673,prd314,5
r1801,user470,prd513,5
r1802,user695,prd508,4
r1803,user553,prd416,6
r1804,user284,prd436,1
r1805,user810,prd595,6
r1806,user848,prd720,7
r1807,user497,prd520,1
r1808,user879,prd396,5
r1809,user659,prd324,4
r1810,user854,prd924,5
r1811,user747,prd699,6
r1812,user861,prd85,3
r1813,user256,prd215,3
r1814,user933,prd769,6
r1815,user567,prd791,5
r1816,user873,prd62,1
r1817,user1,prd433,1
r1818,user42,prd713,2
r1819,user619,prd739,1
r1820,user322,prd219,4
r1821,user817,prd273,5
r1822,user816,prd535,1
r1823,user442,prd547,3
r1824,user353,prd744,1
r1825,user65,prd51,3
r1826,user784,prd570,4
r1827,user865,prd939,3
r1828,user876,prd177,7
r1829,user992,prd856,2
r1830,user802,prd219,2
r1831,user604,prd113,3
r1832,user556,prd915,5
r1833,user765,prd863,4
r1834,user932,prd999,2
r1835,user707,prd531,1
r1836,user832,prd425,2
r1837,user584,prd78,3
r1838,user133,prd520,3
r1839,user977,prd822,7
r1840,user213,prd621,5
r1841,user450,prd468,6
r1842,user272,prd544,5
r1843,user66,prd428,6
r1844,user468,prd912,2
r1845,user894,prd534,6
r1846,user282,prd231,2
r1847,user604,prd891,4
r1848,user143,prd630,6
r1849,user814,prd51,4
r1850,user645,prd884,2
r1851,user593,prd67,3
r1852,user334,prd414,3
r1853,user969,prd916,6
r1854,user545,prd139,5
r1855,user374,prd502,1
r1856,user932,prd379,1
r1857,user11,prd402,1
r1858,user712,prd146,3
r1859,user945,prd179,7
r1860,user733,prd630,6
r1861,user882,prd2,6
r1862,user674,prd259,4
r1863,user493,prd972,5
r1864,user685,prd354,3
r1865,user732,prd847,7
r1866,user271,prd434,1
r1867,user418,prd201,7
r1868,user388,prd120,1
r1869,user321,prd79,3
r1870,user269,prd542,6
r1871,user439,prd422,5
r1872,user963,prd173,5
r1873,user830,prd620,7
r1874,user325,prd569,1
r1875,user268,prd262,5
r1876,user42,prd730,6
r1877,user963,prd392,1
r1878,user940,prd242,7
r1879,user219,prd602,5
r1880,user404,prd433,4
r1881,user380,prd807,1
r1882,user740,prd126,5
r1883,user60,prd855,6
r1884,user970,prd179,4
r1885,user840,prd328,4
r1886,user92,prd735,5
r1887,user167,prd152,2
r1888,user562,prd383,7
r1889,user482,prd974,1
r1890,user790,prd263,4
r1891,user134,prd99,5
r1892,user53,prd781,7
r1893,user95,prd465,2
r1894,user270,prd213,3
r1895,user510,prd21,3
r1896,user989,prd586,7
r1897,user347,prd8,1
r1898,user673,prd281,4
r1899,user878,prd75,4
r1900,user468,prd651,1
r1901,user767,prd85,7
r1902,user896,prd844,6
r1903,user165,prd274,5
r1904,user72,prd655,6
r1905,user636,prd34,1
r1906,user223,prd658,5
r1907,user936,prd50,3
r1908,user242,prd706,6
r1909,user179,prd604,2
r1910,user626,prd910,1
r1911,user666,prd30,5
r1912,user487,prd133,2
r1913,user937,prd714,3
r1914,user30,prd966,7
r1915,user586,prd404,3
r1916,user904,prd478,7
r1917,user98,prd464,6
r1918,user228,prd241,6
r1919,user369,prd133,3
r1920,user571,prd149,2
r1921,user894,prd901,4
r1922,user48,prd89,2
r1923,user731,prd709,2
r1924,user890,prd89,7
r1925,user12,prd260,2
r1926,user833,prd546,2
r1927,user228,prd569,3
r1928,user774,prd288,4
r1929,user366,prd687,7
r1930,user248,prd952,2
r1931,user383,prd570,1
r1932,user507,prd344,1
r1933,user469,prd791,7
r1934,user98,prd950,6
r1935,user180,prd685,7
r1936,user52,prd236,1
r1937,user428,prd581,5
r1938,user849,prd6,2
r1939,user388,prd14,2
r1940,user15,prd911,5
r1941,user221,prd517,4
r1942,user506,prd349,6
r1943,user784,prd232,7
r1944,user970,prd504,1
r1945,user290,prd245,2
r1946,user898,prd282,6
r1947,user247,prd428,7
r1948,user959,prd904,4
r1949,user906,prd23,2
r1950,user271,prd197,7
r1951,user810,prd765,7
r1952,user964,prd660,1
r1953,user394,prd3,4
r1954,user8,prd400,2
r1955,user807,prd511,5
r1956,user541,prd812,3
r1957,user357,prd629,4
r1958,user860,prd932,3
r1959,user812,prd41,7
r1960,user376,prd63,1
r1961,user437,prd636,2
r1962,user244,prd316,7
r1963,user819,prd943,3
r1964,user607,prd310,2
r1965,user838,prd843,2
r1966,user750,prd798,1
r1967,user382,prd876,7
r1968,user562,prd949,5
r1969,user438,prd335,5
r1970,user895,prd118,6
r1971,user313,prd518,7
r1972,user968,prd659,4
r1973,user723,prd15,6
r1974,user701,prd475,2
r1975,user324,prd464,2
r1976,user463,prd140,2
r1977,user242,prd355,5
r1978,user582,prd876,6
r1979,user236,prd214,6
r1980,user40,prd722,7
r1981,user839,prd631,1
r1982,user163,prd584,5
r1983,user659,prd129,5
r1984,user808,prd248,2
r1985,user332,prd776,6
r1986,user782,prd305,4
r1987,user605,prd558,5
r1988,user914,prd514,5
r1989,user593,prd352,2
r1990,user687,prd911,3
r1991,user812,prd868,3
r1992,user584,prd752,3
r1993,user953,prd262,5
r1994,user799,prd350,4
r1995,user235,prd460,7
r1996,user540,prd964,2
r1997,user996,prd249,2
r1998,user392,prd256,4
r1999,user965,prd121,1
r2000,user694,prd464,2
r2001,user607,prd333,5
r2002,user537,prd113,7
r2003,user762,prd687,7
r2004,user321,prd859,6
r2005,user392,prd79,7
r2006,user967,prd692,2
r2007,user886,prd757,6
r2008,user876,prd580,1
r2009,user822,prd968,3
r2010,user959,prd983,1
r2011,user531,prd835,1
r2012,user864,prd741,4
r2013,user598,prd672,3
r2014,user343,prd743,2
r2015,user741,prd969,1
r2016,user614,prd354,4
r2017,user270,prd469,5
r2018,user49,prd732,4
r2019,user430,prd208,1
r2020,user351,prd694,2
r2021,user104,prd890,3
r2022,user761,prd340,4
r2023,user828,prd589,1
