020-08-11 01:17:10,951 charges_calc.py:163 DEBUG [RNT051] Value 'units_rented' read as 6
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT080] Value 'rental_end' read as 4/18/18
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT080] Value 'price_per_day' read as 21
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT080] Value 'units_rented' read as 10
2020-08-11 01:17:11,104 charges_calc.py:177 DEBUG [RNT080] Value total_days set as 295
2020-08-11 01:17:11,104 charges_calc.py:177 DEBUG [RNT080] Value total_price set as 6195.0
2020-08-11 01:17:11,104 charges_calc.py:177 DEBUG [RNT080] Value total_sqrt set as 78.70832230456955
2020-08-11 01:17:11,104 charges_calc.py:177 DEBUG [RNT080] Value unit_cost set as 619.5
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT081] Value 'product_code' read as PRD52
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT081] Value 'rental_start' read as 2/8/18
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT081] Value 'rental_end' read as 12/9/18
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT081] Value 'price_per_day' read as 17
2020-08-11 01:17:11,104 charges_calc.py:163 DEBUG [RNT081] Value 'units_rented' read as 7
2020-08-11 01:17:11,104 charges_calc.py:177 DEBUG [RNT081] Value total_days set as 304
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT081] Value total_price set as 5168.0
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT081] Value total_sqrt set as 71.88880302244571
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT081] Value unit_cost set as 738.2857142857143
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT082] Value 'product_code' read as PRD2
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT082] Value 'rental_start' read as 10/3/16
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT082] Value 'rental_end' read as 11/16/17
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT082] Value 'price_per_day' read as 24
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT082] Value 'units_rented' read as 2
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT082] Value total_days set as 409
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT082] Value total_price set as 9816.0
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT082] Value total_sqrt set as 99.07572861200669
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT082] Value unit_cost set as 4908.0
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT083] Value 'product_code' read as PRD70
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT083] Value 'rental_start' read as 9/9/17
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT083] Value 'rental_end' read as 2/6/18
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT083] Value 'price_per_day' read as 17
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT083] Value 'units_rented' read as 1
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT083] Value total_days set as 150
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT083] Value total_price set as 2550.0
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT083] Value total_sqrt set as 50.49752469181039
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT083] Value unit_cost set as 2550.0
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT084] Value 'product_code' read as PRD75
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT084] Value 'rental_start' read as 5/13/17
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT084] Value 'rental_end' read as 4/29/16
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT084] Value 'price_per_day' read as 16
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT084] Value 'units_rented' read as 6
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT084] Value total_days set as -379
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT084] Value total_price set as -6064.0
2020-08-11 01:17:11,120 charges_calc.py:175 WARNING [RNT084] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT084] Value total_sqrt set as 0.0
2020-08-11 01:17:11,120 charges_calc.py:177 DEBUG [RNT084] Value unit_cost set as -1010.6666666666666
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT085] Value 'product_code' read as PRD16
2020-08-11 01:17:11,120 charges_calc.py:163 DEBUG [RNT085] Value 'rental_start' read as 2/21/18
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT085] Value 'rental_end' read as 3/20/18
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT085] Value 'price_per_day' read as 21
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT085] Value 'units_rented' read as 6
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT085] Value total_days set as 27
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT085] Value total_price set as 567.0
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT085] Value total_sqrt set as 23.811761799581316
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT085] Value unit_cost set as 94.5
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT086] Value 'product_code' read as PRD87
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT086] Value 'rental_start' read as 12/3/18
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT086] Value 'rental_end' read as 3/20/18
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT086] Value 'price_per_day' read as 40
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT086] Value 'units_rented' read as 6
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT086] Value total_days set as -258
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT086] Value total_price set as -10320.0
2020-08-11 01:17:11,135 charges_calc.py:175 WARNING [RNT086] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT086] Value total_sqrt set as 0.0
2020-08-11 01:17:11,135 charges_calc.py:177 DEBUG [RNT086] Value unit_cost set as -1720.0
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT087] Value 'product_code' read as PRD0
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT087] Value 'rental_start' read as 8/10/16
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT087] Value 'rental_end' read as 6/18/16
2020-08-11 01:17:11,135 charges_calc.py:163 DEBUG [RNT087] Value 'price_per_day' read as 37
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT087] Value 'units_rented' read as 2
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT087] Value total_days set as -53
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT087] Value total_price set as -1961.0
2020-08-11 01:17:11,151 charges_calc.py:175 WARNING [RNT087] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT087] Value total_sqrt set as 0.0
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT087] Value unit_cost set as -980.5
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT088] Value 'product_code' read as PRD84
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT088] Value 'rental_start' read as 6/9/16
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT088] Value 'rental_end' read as 2/25/17
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT088] Value 'price_per_day' read as 20
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT088] Value 'units_rented' read as 9
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT088] Value total_days set as 261
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT088] Value total_price set as 5220.0
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT088] Value total_sqrt set as 72.24956747275377
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT088] Value unit_cost set as 580.0
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT089] Value 'product_code' read as PRD58
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT089] Value 'rental_start' read as 11/5/18
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT089] Value 'rental_end' read as 8/15/18
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT089] Value 'price_per_day' read as 20
2020-08-11 01:17:11,151 charges_calc.py:163 DEBUG [RNT089] Value 'units_rented' read as 5
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT089] Value total_days set as -82
2020-08-11 01:17:11,151 charges_calc.py:177 DEBUG [RNT089] Value total_price set as -1640.0
2020-08-11 01:17:11,151 charges_calc.py:175 WARNING [RNT089] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,167 charges_calc.py:177 DEBUG [RNT089] Value total_sqrt set as 0.0
2020-08-11 01:17:11,167 charges_calc.py:177 DEBUG [RNT089] Value unit_cost set as -328.0
2020-08-11 01:17:11,167 charges_calc.py:163 DEBUG [RNT090] Value 'product_code' read as PRD18
2020-08-11 01:17:11,167 charges_calc.py:163 DEBUG [RNT090] Value 'rental_start' read as 1/14/17
2020-08-11 01:17:11,167 charges_calc.py:163 DEBUG [RNT090] Value 'rental_end' read as 8/19/18
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT090] Value 'price_per_day' read as 10
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT090] Value 'units_rented' read as 10
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT090] Value total_days set as 582
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT090] Value total_price set as 5820.0
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT090] Value total_sqrt set as 76.28892449104261
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT090] Value unit_cost set as 582.0
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT091] Value 'product_code' read as PRD46
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT091] Value 'rental_start' read as 6/27/17
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT091] Value 'rental_end' read as 10/25/17
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT091] Value 'price_per_day' read as 5
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT091] Value 'units_rented' read as 7
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT091] Value total_days set as 120
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT091] Value total_price set as 600.0
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT091] Value total_sqrt set as 24.49489742783178
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT091] Value unit_cost set as 85.71428571428571
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT092] Value 'product_code' read as PRD6
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT092] Value 'rental_start' read as 3/10/17
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT092] Value 'rental_end' read as 5/23/16
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT092] Value 'price_per_day' read as 18
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT092] Value 'units_rented' read as 10
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT092] Value total_days set as -291
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT092] Value total_price set as -5238.0
2020-08-11 01:17:11,176 charges_calc.py:175 WARNING [RNT092] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT092] Value total_sqrt set as 0.0
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT092] Value unit_cost set as -523.8
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT093] Value 'product_code' read as PRD64
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT093] Value 'rental_start' read as 4/2/16
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT093] Value 'rental_end' read as 11/19/18
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT093] Value 'price_per_day' read as 33
2020-08-11 01:17:11,176 charges_calc.py:163 DEBUG [RNT093] Value 'units_rented' read as 2
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT093] Value total_days set as 961
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT093] Value total_price set as 31713.0
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT093] Value total_sqrt set as 178.0814420426789
2020-08-11 01:17:11,176 charges_calc.py:177 DEBUG [RNT093] Value unit_cost set as 15856.5
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT094] Value 'product_code' read as PRD28
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT094] Value 'rental_start' read as 8/22/16
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT094] Value 'rental_end' read as 8/24/16
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT094] Value 'price_per_day' read as 19
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT094] Value 'units_rented' read as 3
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT094] Value total_days set as 2
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT094] Value total_price set as 38.0
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT094] Value total_sqrt set as 6.164414002968976
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT094] Value unit_cost set as 12.666666666666666
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT095] Value 'product_code' read as PRD83
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT095] Value 'rental_start' read as 8/5/18
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT095] Value 'rental_end' read as 7/23/17
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT095] Value 'price_per_day' read as 6
2020-08-11 01:17:11,192 charges_calc.py:163 DEBUG [RNT095] Value 'units_rented' read as 6
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT095] Value total_days set as -378
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT095] Value total_price set as -2268.0
2020-08-11 01:17:11,192 charges_calc.py:175 WARNING [RNT095] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT095] Value total_sqrt set as 0.0
2020-08-11 01:17:11,192 charges_calc.py:177 DEBUG [RNT095] Value unit_cost set as -378.0
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT096] Value 'product_code' read as PRD97
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT096] Value 'rental_start' read as 2/6/16
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT096] Value 'rental_end' read as 7/9/16
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT096] Value 'price_per_day' read as 12
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT096] Value 'units_rented' read as 1
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT096] Value total_days set as 154
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT096] Value total_price set as 1848.0
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT096] Value total_sqrt set as 42.988370520409354
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT096] Value unit_cost set as 1848.0
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT097] Value 'product_code' read as PRD36
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT097] Value 'rental_start' read as 1/11/17
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT097] Value 'rental_end' read as 8/29/16
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT097] Value 'price_per_day' read as 29
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT097] Value 'units_rented' read as 7
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT097] Value total_days set as -135
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT097] Value total_price set as -3915.0
2020-08-11 01:17:11,207 charges_calc.py:175 WARNING [RNT097] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT097] Value total_sqrt set as 0.0
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT097] Value unit_cost set as -559.2857142857143
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT098] Value 'product_code' read as PRD5
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT098] Value 'rental_start' read as 1/28/17
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT098] Value 'rental_end' read as 2/11/18
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT098] Value 'price_per_day' read as 19
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT098] Value 'units_rented' read as 7
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT098] Value total_days set as 379
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT098] Value total_price set as 7201.0
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT098] Value total_sqrt set as 84.85870609430714
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT098] Value unit_cost set as 1028.7142857142858
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT099] Value 'product_code' read as PRD42
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT099] Value 'rental_start' read as 11/23/18
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT099] Value 'rental_end' read as 10/21/16
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT099] Value 'price_per_day' read as 18
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT099] Value 'units_rented' read as 1
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT099] Value total_days set as -763
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT099] Value total_price set as -13734.0
2020-08-11 01:17:11,207 charges_calc.py:175 WARNING [RNT099] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT099] Value total_sqrt set as 0.0
2020-08-11 01:17:11,207 charges_calc.py:177 DEBUG [RNT099] Value unit_cost set as -13734.0
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT100] Value 'product_code' read as PRD66
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT100] Value 'rental_start' read as 6/16/18
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT100] Value 'rental_end' read as 5/21/16
2020-08-11 01:17:11,207 charges_calc.py:163 DEBUG [RNT100] Value 'price_per_day' read as 10
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT100] Value 'units_rented' read as 6
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT100] Value total_days set as -756
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT100] Value total_price set as -7560.0
2020-08-11 01:17:11,223 charges_calc.py:175 WARNING [RNT100] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT100] Value total_sqrt set as 0.0
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT100] Value unit_cost set as -1260.0
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT101] Value 'product_code' read as PRD42
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT101] Value 'rental_start' read as 12/3/18
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT101] Value 'rental_end' read as 9/20/17
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT101] Value 'price_per_day' read as 9
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT101] Value 'units_rented' read as 9
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT101] Value total_days set as -439
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT101] Value total_price set as -3951.0
2020-08-11 01:17:11,223 charges_calc.py:175 WARNING [RNT101] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT101] Value total_sqrt set as 0.0
2020-08-11 01:17:11,223 charges_calc.py:177 DEBUG [RNT101] Value unit_cost set as -439.0
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT102] Value 'product_code' read as PRD68
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT102] Value 'rental_start' read as 7/17/17
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT102] Value 'rental_end' read as 12/8/16
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT102] Value 'price_per_day' read as 34
2020-08-11 01:17:11,223 charges_calc.py:163 DEBUG [RNT102] Value 'units_rented' read as 7
2020-08-11 01:17:11,239 charges_calc.py:177 DEBUG [RNT102] Value total_days set as -221
2020-08-11 01:17:11,239 charges_calc.py:177 DEBUG [RNT102] Value total_price set as -7514.0
